数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
201808,1,第1章   活动物,112,印度尼西亚,130723.0
201808,1,第1章   活动物,116,日本,5749.0
201808,1,第1章   活动物,125,尼泊尔,418250.0
201808,1,第1章   活动物,132,新加坡,29.0
201808,1,第1章   活动物,133,韩国,204.0
201808,1,第1章   活动物,141,越南,165000.0
201808,1,第1章   活动物,143,中国台湾,220364.0
201808,1,第1章   活动物,202,安哥拉,105516.0
201808,1,第1章   活动物,231,毛里求斯,2106.0
201808,1,第1章   活动物,304,德国,58682.0
201808,1,第1章   活动物,424,圭亚那,88480.0
201808,1,第1章   活动物,502,美国,568530.0
201808,1,第1章   活动物,601,澳大利亚,8877136.0
201808,2,第2章   肉及食用杂碎,136,泰国,5032805.0
201808,2,第2章   肉及食用杂碎,303,英国,8928704.0
201808,2,第2章   肉及食用杂碎,304,德国,35908431.0
201808,2,第2章   肉及食用杂碎,502,美国,25377821.0
201808,2,第2章   肉及食用杂碎,601,澳大利亚,137314278.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,111,印度,43519378.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,112,印度尼西亚,38092601.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,113,伊朗,373056.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,116,日本,23486878.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,122,马来西亚,8878296.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,132,新加坡,169255.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,133,韩国,8163137.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,136,泰国,21024887.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,139,也门,85935.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,141,越南,48054386.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,142,中国,2452032.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,143,中国台湾,20976671.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,145,哈萨克斯坦,383065.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,230,毛里塔尼亚,2332404.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,231,毛里求斯,712576.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,234,纳米比亚,45861.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,240,塞内加尔,1952818.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,303,英国,9350413.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,304,德国,2821082.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,344,俄罗斯,158276294.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,424,圭亚那,184687.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,502,美国,75883444.0
201808,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,601,澳大利亚,31256526.0
201808,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,110,中国香港,517266.0
201808,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,112,印度尼西亚,11265689.0
201808,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,116,日本,118814.0
201808,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,122,马来西亚,6079514.0
201808,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,132,新加坡,330963.0
201808,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,133,韩国,2681619.0
201808,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,136,泰国,609357.0
201808,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,141,越南,1614.0
201808,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,142,中国,665.0
201808,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,143,中国台湾,659448.0
