数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
202104,1,第1章   活动物,116,日本,55867.0
202104,1,第1章   活动物,119,老挝,1946648.0
202104,1,第1章   活动物,132,新加坡,8739.0
202104,1,第1章   活动物,133,韩国,184.0
202104,1,第1章   活动物,143,中国台湾,10322.0
202104,1,第1章   活动物,303,英国,2015912.0
202104,1,第1章   活动物,502,美国,9995917.0
202104,1,第1章   活动物,601,澳大利亚,13847463.0
202104,2,第2章   肉及食用杂碎,136,泰国,35751135.0
202104,2,第2章   肉及食用杂碎,303,英国,33763117.0
202104,2,第2章   肉及食用杂碎,304,德国,579145.0
202104,2,第2章   肉及食用杂碎,344,俄罗斯,26135214.0
202104,2,第2章   肉及食用杂碎,358,塞尔维亚,99844.0
202104,2,第2章   肉及食用杂碎,502,美国,304860167.0
202104,2,第2章   肉及食用杂碎,601,澳大利亚,174434573.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,110,中国香港,10555972.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,111,印度,69789434.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,112,印度尼西亚,65478209.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,113,伊朗,1375097.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,116,日本,35361492.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,122,马来西亚,28192410.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,132,新加坡,899002.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,133,韩国,13501464.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,136,泰国,26010767.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,141,越南,62790446.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,142,中国,19689957.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,143,中国台湾,12917362.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,145,哈萨克斯坦,20592.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,223,科特迪瓦,23630.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,230,毛里塔尼亚,1573301.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,234,纳米比亚,716867.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,240,塞内加尔,919891.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,303,英国,6377433.0
202104,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,344,俄罗斯,195519256.0
