数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
201706,1,第1章   活动物,112,印度尼西亚,66621.0
201706,1,第1章   活动物,116,日本,625889.0
201706,1,第1章   活动物,136,泰国,8012.0
201706,1,第1章   活动物,141,越南,227750.0
201706,1,第1章   活动物,142,中国,300900.0
201706,1,第1章   活动物,143,中国台湾,231849.0
201706,1,第1章   活动物,202,安哥拉,294774.0
201706,1,第1章   活动物,303,英国,760.0
201706,1,第1章   活动物,304,德国,1059515.0
201706,1,第1章   活动物,502,美国,3656662.0
201706,1,第1章   活动物,601,澳大利亚,2555990.0
201706,2,第2章   肉及食用杂碎,303,英国,9145686.0
201706,2,第2章   肉及食用杂碎,304,德国,20764291.0
201706,2,第2章   肉及食用杂碎,502,美国,90931888.0
201706,2,第2章   肉及食用杂碎,601,澳大利亚,71312327.0
201706,2,第2章   肉及食用杂碎,701,国家（地区）不明 ,19976.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,110,中国香港,161370.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,111,印度,11716129.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,112,印度尼西亚,25131115.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,113,伊朗,311138.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,116,日本,24316193.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,122,马来西亚,3566477.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,126,阿曼,170478.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,132,新加坡,162700.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,133,韩国,10967693.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,136,泰国,15595222.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,139,也门,38515.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,141,越南,13657641.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,142,中国,11173845.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,143,中国台湾,20629915.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,145,哈萨克斯坦,244297.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,223,科特迪瓦,20727.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,230,毛里塔尼亚,1348792.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,234,纳米比亚,51195.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,240,塞内加尔,2404198.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,243,索马里,106265.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,303,英国,8391302.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,304,德国,785332.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,344,俄罗斯,91386570.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,424,圭亚那,185592.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,441,苏里南,1290.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,502,美国,76332775.0
201706,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,601,澳大利亚,12839174.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,112,印度尼西亚,10995143.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,113,伊朗,1258.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,116,日本,10219.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,122,马来西亚,90076.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,132,新加坡,1187652.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,133,韩国,1097409.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,136,泰国,30218.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,142,中国,40095.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,143,中国台湾,590674.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,303,英国,2731767.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,304,德国,22776818.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,344,俄罗斯,108335.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,502,美国,43765582.0
201706,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,601,澳大利亚,36917887.0
201706,5,第5章   其他动物产品,111,印度,138287.0
201706,5,第5章   其他动物产品,112,印度尼西亚,625775.0
201706,5,第5章   其他动物产品,116,日本,1361237.0
201706,5,第5章   其他动物产品,122,马来西亚,222380.0
201706,5,第5章   其他动物产品,133,韩国,165992.0
201706,5,第5章   其他动物产品,136,泰国,928762.0
201706,5,第5章   其他动物产品,141,越南,1074463.0
