数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
202102,1,第1章   活动物,305,法国,1607.0
202102,1,第1章   活动物,309,荷兰,1454097.0
202102,1,第1章   活动物,315,奥地利,116.0
202102,1,第1章   活动物,444,乌拉圭,27366310.0
202102,2,第2章   肉及食用杂碎,124,蒙古,3154720.0
202102,2,第2章   肉及食用杂碎,137,土耳其,853254.0
202102,2,第2章   肉及食用杂碎,244,南非,2191208.0
202102,2,第2章   肉及食用杂碎,305,法国,61207296.0
202102,2,第2章   肉及食用杂碎,306,爱尔兰,18745905.0
202102,2,第2章   肉及食用杂碎,307,意大利,10575554.0
202102,2,第2章   肉及食用杂碎,309,荷兰,114415419.0
202102,2,第2章   肉及食用杂碎,312,西班牙,350593925.0
202102,2,第2章   肉及食用杂碎,315,奥地利,8956379.0
202102,2,第2章   肉及食用杂碎,318,芬兰,4670947.0
202102,2,第2章   肉及食用杂碎,321,匈牙利,194129.0
202102,2,第2章   肉及食用杂碎,336,立陶宛,235122.0
202102,2,第2章   肉及食用杂碎,340,白俄罗斯,3807224.0
202102,2,第2章   肉及食用杂碎,408,玻利维亚 ,4341905.0
202102,2,第2章   肉及食用杂碎,410,巴西,527022593.0
202102,2,第2章   肉及食用杂碎,415,哥斯达黎加,4767653.0
202102,2,第2章   肉及食用杂碎,429,墨西哥,20370306.0
202102,2,第2章   肉及食用杂碎,444,乌拉圭,86678987.0
202102,2,第2章   肉及食用杂碎,501,加拿大,86688917.0
202102,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,123,马尔代夫,1153.0
202102,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,127,巴基斯坦,4049145.0
202102,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,129,菲律宾,5900302.0
202102,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,220,加纳,281454.0
202102,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,224,肯尼亚,670311.0
