数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
202312,1,第1章   活动物,124,蒙古,3488959.0
202312,1,第1章   活动物,305,法国,340928.0
202312,1,第1章   活动物,306,爱尔兰,313131.0
202312,1,第1章   活动物,307,意大利,3703.0
202312,1,第1章   活动物,309,荷兰,1545133.0
202312,1,第1章   活动物,315,奥地利,68.0
202312,1,第1章   活动物,501,加拿大,2400.0
202312,2,第2章   肉及食用杂碎,124,蒙古,6379952.0
202312,2,第2章   肉及食用杂碎,244,南非,999151.0
202312,2,第2章   肉及食用杂碎,305,法国,23741807.0
202312,2,第2章   肉及食用杂碎,306,爱尔兰,9944435.0
202312,2,第2章   肉及食用杂碎,309,荷兰,35612159.0
202312,2,第2章   肉及食用杂碎,312,西班牙,98654174.0
202312,2,第2章   肉及食用杂碎,315,奥地利,1263012.0
202312,2,第2章   肉及食用杂碎,318,芬兰,2386594.0
202312,2,第2章   肉及食用杂碎,340,白俄罗斯,23839159.0
202312,2,第2章   肉及食用杂碎,408,玻利维亚 ,27464118.0
202312,2,第2章   肉及食用杂碎,410,巴西,790301632.0
202312,2,第2章   肉及食用杂碎,415,哥斯达黎加,4687367.0
202312,2,第2章   肉及食用杂碎,429,墨西哥,891391.0
202312,2,第2章   肉及食用杂碎,444,乌拉圭,91118661.0
202312,2,第2章   肉及食用杂碎,501,加拿大,29266062.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,127,巴基斯坦,19296451.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,129,菲律宾,8645133.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,137,土耳其,631194.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,220,加纳,304325.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,224,肯尼亚,1365274.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,227,马达加斯加,597612.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,233,莫桑比克,745647.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,244,南非,2124475.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,250,乌干达,500.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,305,法国,2709168.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,306,爱尔兰,1655615.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,309,荷兰,2797863.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,312,西班牙,5037961.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,326,挪威,93568243.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,327,波兰,117803.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,357,法罗群岛,4365770.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,410,巴西,4064070.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,427,牙买加,696829.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,429,墨西哥,30058889.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,431,尼加拉瓜,860412.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,444,乌拉圭,5119748.0
202312,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,501,加拿大,116759844.0
