数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
201806,1,第1章   活动物,146,吉尔吉斯斯坦,90000.0
201806,1,第1章   活动物,215,埃及,21063.0
201806,1,第1章   活动物,246,苏丹,32096.0
201806,1,第1章   活动物,353,斯洛伐克,9353.0
201806,1,第1章   活动物,402,阿根廷,650000.0
201806,1,第1章   活动物,434,秘鲁,106456.0
201806,1,第1章   活动物,609,新西兰,969557.0
201806,2,第2章   肉及食用杂碎,302,丹麦,23701523.0
201806,2,第2章   肉及食用杂碎,402,阿根廷,71814999.0
201806,2,第2章   肉及食用杂碎,412,智利,17929385.0
201806,2,第2章   肉及食用杂碎,413,哥伦比亚,90.0
201806,2,第2章   肉及食用杂碎,609,新西兰,127034005.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,7269680.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,110959.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,1452929.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,107,柬埔寨,28202.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,193538.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,215,埃及,128143.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,228,马拉维,1124.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,44108.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,236,尼日利亚,1650.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,569739.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,830255.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,4028471.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,16071326.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,334,爱沙尼亚,3297344.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,402,阿根廷,22424173.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,39997517.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,26914.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,416,古巴,1382986.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,68838025.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,434,秘鲁,7813343.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,602,库克群岛,420309.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,608,瓦努阿图,9408085.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,609,新西兰,30322258.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,611,巴布亚新几内亚,7929341.0
201806,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,620,密克罗尼西亚联邦,314327.0
201806,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,106,缅甸,35.0
201806,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,146,吉尔吉斯斯坦,29509.0
201806,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,302,丹麦,4564963.0
201806,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,311,葡萄牙,40575.0
201806,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,328,罗马尼亚,153.0
201806,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,330,瑞典,1746272.0
201806,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,331,瑞士,1554685.0
201806,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,334,爱沙尼亚,275365.0
201806,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,347,乌克兰,2247276.0
201806,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,352,捷克,31255.0
201806,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,402,阿根廷,1687986.0
201806,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,412,智利,565000.0
201806,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,609,新西兰,190065950.0
201806,5,第5章   其他动物产品,103,孟加拉国,110245.0
201806,5,第5章   其他动物产品,106,缅甸,31233.0
201806,5,第5章   其他动物产品,146,吉尔吉斯斯坦,6613.0
201806,5,第5章   其他动物产品,236,尼日利亚,19725.0
201806,5,第5章   其他动物产品,247,坦桑尼亚,88812.0
201806,5,第5章   其他动物产品,302,丹麦,3162789.0
201806,5,第5章   其他动物产品,330,瑞典,73430.0
201806,5,第5章   其他动物产品,347,乌克兰,1371790.0
201806,5,第5章   其他动物产品,352,捷克,351050.0
201806,5,第5章   其他动物产品,402,阿根廷,24906.0
201806,5,第5章   其他动物产品,412,智利,100164.0
201806,5,第5章   其他动物产品,433,巴拉圭,17233.0
201806,5,第5章   其他动物产品,609,新西兰,12571299.0
201806,5,第5章   其他动物产品,623,法属波利尼西亚,45720.0
201806,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,115,以色列,81597.0
201806,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,134,斯里兰卡,1271.0
201806,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,228,马拉维,1292.0
201806,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,232,摩洛哥,233.0
201806,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,247,坦桑尼亚,87974.0
201806,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,253,赞比亚,272.0
201806,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,311,葡萄牙,7309.0
