Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,129,Philippines,100.0
1,Live animals,138,United Arab Emirates,565.0
1,Live animals,305,France,70.0
1,Live animals,307,Italy,12680.0
1,Live animals,309,Netherlands,150.0
1,Live animals,501,Canada,251000.0
2,Meat and edible meat offal,109,Democratic People's Republic of Korea,234970.0
2,Meat and edible meat offal,118,Kuwait,167958.0
2,Meat and edible meat offal,124,Mongolia,1422681.0
2,Meat and edible meat offal,127,Pakistan,16625.0
2,Meat and edible meat offal,138,United Arab Emirates,38600.0
2,Meat and edible meat offal,147,Tajikistan,487360.0
2,Meat and edible meat offal,209,Central African Republic,719.0
2,Meat and edible meat offal,301,Belgium,592401.0
2,Meat and edible meat offal,339,Azerbai jan,40883.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",108,Cyprus,230287.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",109,Democratic People's Republic of Korea,6969272.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",118,Kuwait,17740.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",123,Maldives,356400.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",129,Philippines,44427175.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",137,Türkiye,1056832.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",138,United Arab Emirates,2912948.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",203,Benin,697009.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",209,Central African Republic,124834.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",213,Congo,504119.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",220,Ghana,707769.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",224,Kenya,2862673.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",227,Madagascar,145300.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",233,Mozambique,848190.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",235,Niger,184775.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",241,Seychelles,178200.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",244,South Africa,2363735.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",252,Democratic Republic of Congo,947434.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",301,Belgium,5948328.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",305,France,12854658.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",306,Ireland,141471.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",307,Italy,16691855.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",309,Netherlands,7924751.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",310,Greece,2534344.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",312,Spain,27534500.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",313,Albania,174018.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",316,Bulgaria,105294.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",318,Finland,185698.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",321,Hungary,278218.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",326,Norway,753379.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",327,Poland,9251896.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",336,Lithuania,160873.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",339,Azerbai jan,100117.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",340,Belarus,238886.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",350,Slovenia,61501.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",359,Montenegro,77325.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",410,Brazil,10393469.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",415,Costa Rica,552020.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",427,Jamaica,340168.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",429,Mexico,16989440.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",435,Puerto Rico,2217056.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",442,Trinidad and Tobago,342984.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",444,Uruguay,318177.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",501,Canada,36641578.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",614,Tonga,84000.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",617,Samoa,258400.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",621,Marshall Islands,133063.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",108,Cyprus,46690.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",109,Democratic People's Republic of Korea,594966.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",118,Kuwait,48497.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",129,Philippines,125776.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",137,Türkiye,17920.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",138,United Arab Emirates,163539.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",244,South Africa,678190.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",301,Belgium,1580579.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",305,France,305337.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",306,Ireland,319462.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",307,Italy,20000.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",309,Netherlands,1097356.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",312,Spain,284510.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",316,Bulgaria,284035.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",327,Poland,800652.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",336,Lithuania,40377.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",350,Slovenia,42630.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",501,Canada,381909.0
5,"roducts of animal origin,not elsewhere specified or included",108,Cyprus,43075.0
5,"roducts of animal origin,not elsewhere specified or included",109,Democratic People's Republic of Korea,587808.0
5,"roducts of animal origin,not elsewhere specified or included",118,Kuwait,14011.0
5,"roducts of animal origin,not elsewhere specified or included",127,Pakistan,1877.0
5,"roducts of animal origin,not elsewhere specified or included",129,Philippines,18580.0
5,"roducts of animal origin,not elsewhere specified or included",137,Türkiye,629874.0
5,"roducts of animal origin,not elsewhere specified or included",224,Kenya,26950.0
5,"roducts of animal origin,not elsewhere specified or included",244,South Africa,4355477.0
5,"roducts of animal origin,not elsewhere specified or included",301,Belgium,570024.0
5,"roducts of animal origin,not elsewhere specified or included",305,France,906524.0
5,"roducts of animal origin,not elsewhere specified or included",307,Italy,3023398.0
5,"roducts of animal origin,not elsewhere specified or included",309,Netherlands,10440095.0
5,"roducts of animal origin,not elsewhere specified or included",310,Greece,51254.0
5,"roducts of animal origin,not elsewhere specified or included",312,Spain,2682771.0
5,"roducts of animal origin,not elsewhere specified or included",315,Austria,1351062.0
5,"roducts of animal origin,not elsewhere specified or included",316,Bulgaria,12783.0
5,"roducts of animal origin,not elsewhere specified or included",321,Hungary,224880.0
5,"roducts of animal origin,not elsewhere specified or included",326,Norway,27473.0
5,"roducts of animal origin,not elsewhere specified or included",327,Poland,2985361.0
5,"roducts of animal origin,not elsewhere specified or included",350,Slovenia,44812.0
5,"roducts of animal origin,not elsewhere specified or included",410,Brazil,4313873.0
5,"roducts of animal origin,not elsewhere specified or included",429,Mexico,170797.0
5,"roducts of animal origin,not elsewhere specified or included",501,Canada,964961.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",109,Democratic People's Republic of Korea,46200.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",118,Kuwait,43057.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",123,Maldives,2354.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",127,Pakistan,16384.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",129,Philippines,360400.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",137,Türkiye,83119.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",138,United Arab Emirates,703993.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",224,Kenya,1560.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",244,South Africa,562.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",301,Belgium,176637.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",305,France,11370.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",307,Italy,222823.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",309,Netherlands,1763792.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",312,Spain,8123.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",318,Finland,5301.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",326,Norway,8256.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",336,Lithuania,232.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",405,Barbados,4519.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",410,Brazil,23350.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",429,Mexico,40415.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",442,Trinidad and Tobago,5326.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",501,Canada,156543.0
7,Edible vegetables and certain roots and tubers,109,Democratic People's Republic of Korea,439618.0
7,Edible vegetables and certain roots and tubers,118,Kuwait,917121.0
7,Edible vegetables and certain roots and tubers,123,Maldives,164200.0
7,Edible vegetables and certain roots and tubers,124,Mongolia,656049.0
7,Edible vegetables and certain roots and tubers,127,Pakistan,6977198.0
7,Edible vegetables and certain roots and tubers,129,Philippines,10161375.0
7,Edible vegetables and certain roots and tubers,137,Türkiye,894304.0
7,Edible vegetables and certain roots and tubers,138,United Arab Emirates,12126558.0
7,Edible vegetables and certain roots and tubers,147,Tajikistan,14400.0
7,Edible vegetables and certain roots and tubers,208,Cabo Verde,9470.0
7,Edible vegetables and certain roots and tubers,209,Central African Republic,521.0
7,Edible vegetables and certain roots and tubers,213,Congo,121945.0
7,Edible vegetables and certain roots and tubers,220,Ghana,85720.0
7,Edible vegetables and certain roots and tubers,224,Kenya,230970.0
7,Edible vegetables and certain roots and tubers,233,Mozambique,62100.0
7,Edible vegetables and certain roots and tubers,241,Seychelles,77159.0
7,Edible vegetables and certain roots and tubers,244,South Africa,3022670.0
7,Edible vegetables and certain roots and tubers,250,Uganda,146558.0
7,Edible vegetables and certain roots and tubers,252,Democratic Republic of Congo,366681.0
7,Edible vegetables and certain roots and tubers,301,Belgium,5810674.0
7,Edible vegetables and certain roots and tubers,305,France,5920203.0
7,Edible vegetables and certain roots and tubers,307,Italy,9691721.0
7,Edible vegetables and certain roots and tubers,309,Netherlands,12280094.0
7,Edible vegetables and certain roots and tubers,310,Greece,855941.0
7,Edible vegetables and certain roots and tubers,312,Spain,3568883.0
7,Edible vegetables and certain roots and tubers,313,Albania,302177.0
7,Edible vegetables and certain roots and tubers,315,Austria,17175.0
7,Edible vegetables and certain roots and tubers,316,Bulgaria,130566.0
7,Edible vegetables and certain roots and tubers,318,Finland,89694.0
7,Edible vegetables and certain roots and tubers,321,Hungary,66975.0
7,Edible vegetables and certain roots and tubers,326,Norway,236303.0
7,Edible vegetables and certain roots and tubers,327,Poland,1641504.0
7,Edible vegetables and certain roots and tubers,336,Lithuania,156362.0
7,Edible vegetables and certain roots and tubers,339,Azerbai jan,100400.0
7,Edible vegetables and certain roots and tubers,350,Slovenia,362265.0
7,Edible vegetables and certain roots and tubers,359,Montenegro,49500.0
7,Edible vegetables and certain roots and tubers,410,Brazil,27342807.0
7,Edible vegetables and certain roots and tubers,415,Costa Rica,1230437.0
7,Edible vegetables and certain roots and tubers,427,Jamaica,50960.0
7,Edible vegetables and certain roots and tubers,429,Mexico,1301677.0
7,Edible vegetables and certain roots and tubers,431,Nicaragua,231362.0
7,Edible vegetables and certain roots and tubers,435,Puerto Rico,1257558.0
7,Edible vegetables and certain roots and tubers,442,Trinidad and Tobago,814688.0
7,Edible vegetables and certain roots and tubers,444,Uruguay,152347.0
7,Edible vegetables and certain roots and tubers,501,Canada,10480155.0
7,Edible vegetables and certain roots and tubers,617,Samoa,28578.0
8,Edible fruit and nuts; peel of citrus fruit or melons,108,Cyprus,120767.0
8,Edible fruit and nuts; peel of citrus fruit or melons,109,Democratic People's Republic of Korea,2099032.0
8,Edible fruit and nuts; peel of citrus fruit or melons,118,Kuwait,596199.0
8,Edible fruit and nuts; peel of citrus fruit or melons,123,Maldives,13511.0
8,Edible fruit and nuts; peel of citrus fruit or melons,124,Mongolia,257739.0
8,Edible fruit and nuts; peel of citrus fruit or melons,127,Pakistan,583785.0
8,Edible fruit and nuts; peel of citrus fruit or melons,129,Philippines,27267933.0
8,Edible fruit and nuts; peel of citrus fruit or melons,137,Türkiye,738839.0
8,Edible fruit and nuts; peel of citrus fruit or melons,138,United Arab Emirates,5073627.0
8,Edible fruit and nuts; peel of citrus fruit or melons,147,Tajikistan,12000.0
8,Edible fruit and nuts; peel of citrus fruit or melons,224,Kenya,12900.0
8,Edible fruit and nuts; peel of citrus fruit or melons,244,South Africa,24045.0
8,Edible fruit and nuts; peel of citrus fruit or melons,252,Democratic Republic of Congo,39715.0
8,Edible fruit and nuts; peel of citrus fruit or melons,301,Belgium,1191275.0
8,Edible fruit and nuts; peel of citrus fruit or melons,305,France,1150773.0
8,Edible fruit and nuts; peel of citrus fruit or melons,306,Ireland,38948.0
8,Edible fruit and nuts; peel of citrus fruit or melons,307,Italy,1272359.0
8,Edible fruit and nuts; peel of citrus fruit or melons,309,Netherlands,21081209.0
8,Edible fruit and nuts; peel of citrus fruit or melons,310,Greece,529911.0
8,Edible fruit and nuts; peel of citrus fruit or melons,312,Spain,645053.0
8,Edible fruit and nuts; peel of citrus fruit or melons,313,Albania,11939.0
8,Edible fruit and nuts; peel of citrus fruit or melons,315,Austria,22220.0
8,Edible fruit and nuts; peel of citrus fruit or melons,316,Bulgaria,68196.0
8,Edible fruit and nuts; peel of citrus fruit or melons,321,Hungary,61250.0
8,Edible fruit and nuts; peel of citrus fruit or melons,326,Norway,62461.0
8,Edible fruit and nuts; peel of citrus fruit or melons,327,Poland,1257645.0
8,Edible fruit and nuts; peel of citrus fruit or melons,336,Lithuania,1769687.0
8,Edible fruit and nuts; peel of citrus fruit or melons,339,Azerbai jan,180000.0
8,Edible fruit and nuts; peel of citrus fruit or melons,410,Brazil,530941.0
8,Edible fruit and nuts; peel of citrus fruit or melons,415,Costa Rica,2683.0
8,Edible fruit and nuts; peel of citrus fruit or melons,429,Mexico,224215.0
8,Edible fruit and nuts; peel of citrus fruit or melons,444,Uruguay,21342.0
8,Edible fruit and nuts; peel of citrus fruit or melons,501,Canada,13454162.0
9,"Coffee, tea, maté and spices",108,Cyprus,8285.0
9,"Coffee, tea, maté and spices",109,Democratic People's Republic of Korea,1617124.0
9,"Coffee, tea, maté and spices",118,Kuwait,212382.0
9,"Coffee, tea, maté and spices",123,Maldives,12168.0
9,"Coffee, tea, maté and spices",124,Mongolia,156561.0
9,"Coffee, tea, maté and spices",127,Pakistan,8559805.0
9,"Coffee, tea, maté and spices",129,Philippines,174960.0
9,"Coffee, tea, maté and spices",137,Türkiye,986604.0
9,"Coffee, tea, maté and spices",138,United Arab Emirates,4016927.0
9,"Coffee, tea, maté and spices",147,Tajikistan,733412.0
9,"Coffee, tea, maté and spices",203,Benin,316993.0
9,"Coffee, tea, maté and spices",208,Cabo Verde,1028.0
9,"Coffee, tea, maté and spices",209,Central African Republic,804.0
9,"Coffee, tea, maté and spices",213,Congo,50720.0
9,"Coffee, tea, maté and spices",219,Gambia,1096503.0
9,"Coffee, tea, maté and spices",220,Ghana,8317728.0
9,"Coffee, tea, maté and spices",224,Kenya,105040.0
9,"Coffee, tea, maté and spices",235,Niger,68680.0
9,"Coffee, tea, maté and spices",241,Seychelles,6544.0
9,"Coffee, tea, maté and spices",244,South Africa,1418417.0
9,"Coffee, tea, maté and spices",301,Belgium,609941.0
9,"Coffee, tea, maté and spices",305,France,1812561.0
9,"Coffee, tea, maté and spices",306,Ireland,8410.0
9,"Coffee, tea, maté and spices",307,Italy,753179.0
9,"Coffee, tea, maté and spices",309,Netherlands,15567610.0
9,"Coffee, tea, maté and spices",310,Greece,203720.0
9,"Coffee, tea, maté and spices",312,Spain,6012964.0
9,"Coffee, tea, maté and spices",313,Albania,54450.0
9,"Coffee, tea, maté and spices",315,Austria,11178.0
9,"Coffee, tea, maté and spices",316,Bulgaria,442102.0
9,"Coffee, tea, maté and spices",318,Finland,25151.0
9,"Coffee, tea, maté and spices",321,Hungary,5220.0
9,"Coffee, tea, maté and spices",327,Poland,815357.0
9,"Coffee, tea, maté and spices",336,Lithuania,149481.0
9,"Coffee, tea, maté and spices",339,Azerbai jan,24803.0
9,"Coffee, tea, maté and spices",350,Slovenia,287221.0
9,"Coffee, tea, maté and spices",359,Montenegro,8845.0
9,"Coffee, tea, maté and spices",410,Brazil,320830.0
9,"Coffee, tea, maté and spices",415,Costa Rica,34400.0
9,"Coffee, tea, maté and spices",429,Mexico,1958401.0
9,"Coffee, tea, maté and spices",444,Uruguay,25740.0
9,"Coffee, tea, maté and spices",501,Canada,2089872.0
10,Cereals,109,Democratic People's Republic of Korea,3613642.0
10,Cereals,124,Mongolia,341156.0
10,Cereals,127,Pakistan,58059.0
10,Cereals,129,Philippines,7193932.0
10,Cereals,137,Türkiye,508750.0
10,Cereals,208,Cabo Verde,930382.0
10,Cereals,233,Mozambique,748750.0
10,Cereals,235,Niger,1052443.0
10,Cereals,254,Zimbabwe,2059063.0
10,Cereals,301,Belgium,18655.0
10,Cereals,307,Italy,51150.0
10,Cereals,309,Netherlands,17030.0
10,Cereals,312,Spain,15649.0
10,Cereals,313,Albania,220500.0
10,Cereals,410,Brazil,38064.0
10,Cereals,444,Uruguay,748.0
10,Cereals,501,Canada,64917.0
10,Cereals,617,Samoa,23197.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,109,Democratic People's Republic of Korea,1025177.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,124,Mongolia,310880.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,127,Pakistan,125010.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,129,Philippines,490502.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,137,Türkiye,47520.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,138,United Arab Emirates,60060.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,147,Tajikistan,40500.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,208,Cabo Verde,116.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,220,Ghana,5850.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,244,South Africa,383273.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,305,France,20588.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,307,Italy,20626.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,309,Netherlands,2635306.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,310,Greece,18000.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,410,Brazil,1152775.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,427,Jamaica,33021.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,429,Mexico,260852.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,444,Uruguay,29370.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,501,Canada,46786.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",109,Democratic People's Republic of Korea,66865.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",118,Kuwait,303633.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",127,Pakistan,404356.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",129,Philippines,1880850.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",137,Türkiye,1210691.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",138,United Arab Emirates,1017644.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",208,Cabo Verde,239.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",227,Madagascar,464.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",244,South Africa,263367.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",301,Belgium,317096.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",305,France,929967.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",306,Ireland,1870857.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",307,Italy,2798483.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",309,Netherlands,12736015.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",310,Greece,744724.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",312,Spain,3073454.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",313,Albania,27963.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",315,Austria,47340.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",316,Bulgaria,165653.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",318,Finland,45955.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",321,Hungary,120434.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",327,Poland,847185.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",336,Lithuania,111900.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",340,Belarus,21000.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",350,Slovenia,321300.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",410,Brazil,510327.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",415,Costa Rica,46971.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",429,Mexico,501730.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",442,Trinidad and Tobago,77380.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",444,Uruguay,6791.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",501,Canada,2844538.0
13,"Lac; gums, resins and other vegetable saps and extracts",108,Cyprus,623.0
13,"Lac; gums, resins and other vegetable saps and extracts",124,Mongolia,428430.0
13,"Lac; gums, resins and other vegetable saps and extracts",127,Pakistan,1106669.0
13,"Lac; gums, resins and other vegetable saps and extracts",129,Philippines,835663.0
13,"Lac; gums, resins and other vegetable saps and extracts",137,Türkiye,734801.0
13,"Lac; gums, resins and other vegetable saps and extracts",138,United Arab Emirates,9727.0
13,"Lac; gums, resins and other vegetable saps and extracts",220,Ghana,74781.0
13,"Lac; gums, resins and other vegetable saps and extracts",224,Kenya,6175.0
13,"Lac; gums, resins and other vegetable saps and extracts",244,South Africa,116884.0
13,"Lac; gums, resins and other vegetable saps and extracts",301,Belgium,339683.0
13,"Lac; gums, resins and other vegetable saps and extracts",305,France,611393.0
13,"Lac; gums, resins and other vegetable saps and extracts",306,Ireland,16491.0
13,"Lac; gums, resins and other vegetable saps and extracts",307,Italy,1341704.0
13,"Lac; gums, resins and other vegetable saps and extracts",309,Netherlands,1133649.0
13,"Lac; gums, resins and other vegetable saps and extracts",310,Greece,19822.0
13,"Lac; gums, resins and other vegetable saps and extracts",312,Spain,4308548.0
13,"Lac; gums, resins and other vegetable saps and extracts",315,Austria,54990.0
13,"Lac; gums, resins and other vegetable saps and extracts",316,Bulgaria,125727.0
13,"Lac; gums, resins and other vegetable saps and extracts",321,Hungary,23379.0
13,"Lac; gums, resins and other vegetable saps and extracts",326,Norway,130967.0
13,"Lac; gums, resins and other vegetable saps and extracts",327,Poland,892674.0
13,"Lac; gums, resins and other vegetable saps and extracts",336,Lithuania,11977.0
13,"Lac; gums, resins and other vegetable saps and extracts",410,Brazil,324380.0
13,"Lac; gums, resins and other vegetable saps and extracts",415,Costa Rica,53471.0
13,"Lac; gums, resins and other vegetable saps and extracts",429,Mexico,4227359.0
13,"Lac; gums, resins and other vegetable saps and extracts",431,Nicaragua,48750.0
13,"Lac; gums, resins and other vegetable saps and extracts",444,Uruguay,32200.0
13,"Lac; gums, resins and other vegetable saps and extracts",501,Canada,2033142.0
13,"Lac; gums, resins and other vegetable saps and extracts",614,Tonga,680.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,108,Cyprus,8382.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,109,Democratic People's Republic of Korea,22300.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,118,Kuwait,2189.0
