商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,110,中国香港,32151513.0
1,第1章   活动物,111,印度,13906.0
1,第1章   活动物,116,日本,309971.0
1,第1章   活动物,119,老挝,1420.0
1,第1章   活动物,122,马来西亚,26745.0
1,第1章   活动物,125,尼泊尔,32714.0
1,第1章   活动物,132,新加坡,45462.0
1,第1章   活动物,133,韩国,373760.0
1,第1章   活动物,136,泰国,20580.0
1,第1章   活动物,141,越南,490405.0
1,第1章   活动物,143,中国台湾,12148.0
1,第1章   活动物,150,格鲁吉亚,6750.0
1,第1章   活动物,303,英国,39050.0
1,第1章   活动物,304,德国,40081.0
1,第1章   活动物,344,俄罗斯,20555.0
1,第1章   活动物,351,克罗地亚,75.0
1,第1章   活动物,502,美国,761149.0
2,第2章   肉及食用杂碎,102,巴林,2300757.0
2,第2章   肉及食用杂碎,110,中国香港,49632301.0
2,第2章   肉及食用杂碎,116,日本,477543.0
2,第2章   肉及食用杂碎,119,老挝,984107.0
2,第2章   肉及食用杂碎,122,马来西亚,6401775.0
2,第2章   肉及食用杂碎,132,新加坡,583472.0
2,第2章   肉及食用杂碎,136,泰国,36355.0
2,第2章   肉及食用杂碎,141,越南,182038.0
2,第2章   肉及食用杂碎,145,哈萨克斯坦,901840.0
2,第2章   肉及食用杂碎,148,土库曼斯坦,29400.0
2,第2章   肉及食用杂碎,150,格鲁吉亚,2769537.0
2,第2章   肉及食用杂碎,151,亚美尼亚,1321703.0
2,第2章   肉及食用杂碎,202,安哥拉,1137870.0
2,第2章   肉及食用杂碎,218,加蓬,69530.0
2,第2章   肉及食用杂碎,221,几内亚,164061.0
2,第2章   肉及食用杂碎,223,科特迪瓦,75158.0
2,第2章   肉及食用杂碎,243,索马里,253896.0
2,第2章   肉及食用杂碎,304,德国,1323314.0
2,第2章   肉及食用杂碎,344,俄罗斯,13906140.0
2,第2章   肉及食用杂碎,502,美国,337300.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,110,中国香港,58193909.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,111,印度,74162.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,112,印度尼西亚,12178093.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,113,伊朗,486900.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,116,日本,163036546.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,119,老挝,12946.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,120,黎巴嫩,166898.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,122,马来西亚,16644163.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,126,阿曼,405011.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,132,新加坡,6323755.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,133,韩国,93506973.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,136,泰国,15787571.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,141,越南,19562451.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,143,中国台湾,19715954.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,145,哈萨克斯坦,492928.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,149,乌兹别克斯坦,92600.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,150,格鲁吉亚,131153.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,152,阿塞拜疆,227073.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,202,安哥拉,499200.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,205,布隆迪,69505.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,206,喀麦隆,4443358.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,212,科摩罗,93480.0
