Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,121,"Macao,China",4528581.0
1,Live animals,215,Egypt,225.0
1,Live animals,352,Czechia（Czech Republic）,8000.0
2,Meat and edible meat offal,101,Afghanistan,450060.0
2,Meat and edible meat offal,114,Iraq,324335.0
2,Meat and edible meat offal,115,Israel,52756.0
2,Meat and edible meat offal,117,Jordan,157300.0
2,Meat and edible meat offal,121,"Macao,China",3324293.0
2,Meat and edible meat offal,146,Kyrgyzstan,6407600.0
2,Meat and edible meat offal,352,Czechia（Czech Republic）,276965.0
2,Meat and edible meat offal,449,"Bonaire, Sint Eustatius and Saba",68472.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",105,Brunei,93870.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",115,Israel,4382966.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",117,Jordan,199984.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",121,"Macao,China",4249112.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",130,Qatar,38467.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",131,Saudi Arabia,90976.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",134,Sri Lanka,10269689.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",144,Timor-Leste,21000.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",201,Algeria,1489155.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",215,Egypt,9119555.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",216,Equatorial Guinea,127680.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",226,Libya,174896.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",229,Mali,224994.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",232,Morocco,2095256.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",236,Nigeria,1848227.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",238,Rwanda,224263.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",246,Sudan,39600.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",247,Tanzania,2834914.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",248,Togo,84000.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",251,Burkina Faso,47750.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",253,Zambia,1622661.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",302,Denmark,1819950.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",311,Portugal,9913138.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",328,Romania,93458.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",330,Sweden,6052527.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",331,Switzerland,397601.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",335,Latvia,213289.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",347,Ukraine,1177554.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",352,Czechia（Czech Republic）,167230.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",355,Bosnia and Herzegovina,74998.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",412,Chile,4442490.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",413,Colombia,1031492.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",416,Cuba,76524.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",418,Dominican Republic,1535740.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",426,Honduras,177876.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",432,Panama,294374.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",434,Peru,941092.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",449,"Bonaire, Sint Eustatius and Saba",135953.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",603,Fiji,2830790.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",609,New Zealand,2594719.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",611,Papua New Guinea,75080.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",620,The Federated States of Micronesia,35500.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",623,French Polynesia,49400.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",105,Brunei,28224.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",106,Myanmar,270944.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",114,Iraq,11829.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",115,Israel,24416.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",117,Jordan,29928.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",121,"Macao,China",1343525.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",131,Saudi Arabia,600.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",216,Equatorial Guinea,42.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",232,Morocco,29380.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",311,Portugal,777388.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",330,Sweden,162081.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",423,Guatemala,3250.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",609,New Zealand,90477.0
5,"roducts of animal origin,not elsewhere specified or included",103,Bangladesh,1760272.0
5,"roducts of animal origin,not elsewhere specified or included",106,Myanmar,1707002.0
5,"roducts of animal origin,not elsewhere specified or included",107,Cambodia,427929.0
5,"roducts of animal origin,not elsewhere specified or included",115,Israel,62715.0
5,"roducts of animal origin,not elsewhere specified or included",117,Jordan,78920.0
5,"roducts of animal origin,not elsewhere specified or included",121,"Macao,China",50530.0
5,"roducts of animal origin,not elsewhere specified or included",134,Sri Lanka,90126.0
5,"roducts of animal origin,not elsewhere specified or included",232,Morocco,849860.0
5,"roducts of animal origin,not elsewhere specified or included",247,Tanzania,42840.0
5,"roducts of animal origin,not elsewhere specified or included",302,Denmark,1113114.0
5,"roducts of animal origin,not elsewhere specified or included",311,Portugal,376366.0
5,"roducts of animal origin,not elsewhere specified or included",328,Romania,1905552.0
5,"roducts of animal origin,not elsewhere specified or included",330,Sweden,24125.0
5,"roducts of animal origin,not elsewhere specified or included",331,Switzerland,219277.0
5,"roducts of animal origin,not elsewhere specified or included",334,Estonia,22225.0
5,"roducts of animal origin,not elsewhere specified or included",335,Latvia,431.0
5,"roducts of animal origin,not elsewhere specified or included",347,Ukraine,198573.0
5,"roducts of animal origin,not elsewhere specified or included",352,Czechia（Czech Republic）,727756.0
