Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,121,"Macao,China",4478922.0
1,Live animals,352,Czechia（Czech Republic）,3250.0
2,Meat and edible meat offal,101,Afghanistan,837925.0
2,Meat and edible meat offal,114,Iraq,261115.0
2,Meat and edible meat offal,115,Israel,101476.0
2,Meat and edible meat offal,117,Jordan,138742.0
2,Meat and edible meat offal,121,"Macao,China",3053099.0
2,Meat and edible meat offal,146,Kyrgyzstan,211200.0
2,Meat and edible meat offal,352,Czechia（Czech Republic）,250249.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",105,Brunei,32940.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",115,Israel,2591435.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",117,Jordan,170712.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",121,"Macao,China",4517567.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",130,Qatar,156800.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",131,Saudi Arabia,330580.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",134,Sri Lanka,6269395.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",201,Algeria,54400.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",215,Egypt,1036085.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",229,Mali,46250.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",232,Morocco,752583.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",236,Nigeria,1215512.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",238,Rwanda,33800.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",246,Sudan,36740.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",247,Tanzania,1335992.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",251,Burkina Faso,879508.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",253,Zambia,725959.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",302,Denmark,753991.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",311,Portugal,4304558.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",328,Romania,97339.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",330,Sweden,3240275.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",331,Switzerland,28600.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",334,Estonia,40429.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",335,Latvia,111943.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",347,Ukraine,936379.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",352,Czechia（Czech Republic）,47315.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",353,Slovakia,44820.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",412,Chile,3326500.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",413,Colombia,933289.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",416,Cuba,34462.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",418,Dominican Republic,883026.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",426,Honduras,53075.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",432,Panama,254102.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",434,Peru,248770.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",445,Venezuela,653900.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",504,Bermuda,63599.0
