Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,110,"Hong Kong,China",42325071.0
1,Live animals,116,Japan,116959.0
1,Live animals,122,Malaysia,5460.0
1,Live animals,125,Nepal,300.0
1,Live animals,132,Singapore,46482.0
1,Live animals,133,Republic of Korea,108075.0
1,Live animals,136,Thailand,9040.0
1,Live animals,304,Germany,9566.0
1,Live animals,344,Russia,1500.0
1,Live animals,502,United States,498060.0
2,Meat and edible meat offal,102,Bahrain,1154033.0
2,Meat and edible meat offal,110,"Hong Kong,China",55573131.0
2,Meat and edible meat offal,122,Malaysia,4501089.0
2,Meat and edible meat offal,149,Uzbekistan,35040.0
2,Meat and edible meat offal,202,Angola,59380.0
2,Meat and edible meat offal,304,Germany,310639.0
2,Meat and edible meat offal,337,Georgia,1190512.0
2,Meat and edible meat offal,344,Russia,974650.0
2,Meat and edible meat offal,502,United States,226682.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",110,"Hong Kong,China",100875222.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",111,India,15940.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",112,Indonesia,14535935.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",113,Iran,4913294.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",116,Japan,120653248.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",120,Lebanon,4228.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",122,Malaysia,29952440.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",126,Oman,36772.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",132,Singapore,10198068.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",133,Republic of Korea,93776426.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",136,Thailand,84905156.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",141,Viet Nam,3015695.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",143,"Taiwan,China",64119898.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",145,Kazakhstan,111978.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",202,Angola,594205.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",205,Burundi,52500.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",206,Cameroon,4852116.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",218,Gabon,357672.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",223,Cote d'lvoire,1780994.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",231,Mauritius,847052.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",234,Namibia,132301.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",243,Somalia,127100.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",249,Tunisia,294200.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",259,Mayotte,47250.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",260,South Sudan,70000.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",303,United Kingdom,18203954.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",304,Germany,25090467.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",324,Malta,86303.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",344,Russia,11225508.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",351,Croatia,282815.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",358,Serbia,95850.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",421,Grenada,49840.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",502,United States,137239552.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",601,Australia,10548238.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",607,New Caledonia,34800.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",618,Kiribati,77644.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",110,"Hong Kong,China",11345958.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",113,Iran,18094.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",116,Japan,8222965.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",122,Malaysia,680387.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",126,Oman,84361.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",132,Singapore,759711.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",133,Republic of Korea,1909997.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",136,Thailand,2398218.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",141,Viet Nam,206601.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",249,Tunisia,38070.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",303,United Kingdom,2071056.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",304,Germany,949607.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",351,Croatia,227098.0
