商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,107,柬埔寨,696
1,第1章   活动物,114,伊拉克,"5,590"
1,第1章   活动物,121,中国澳门,"3,678,147"
1,第1章   活动物,302,丹麦,"38,814"
1,第1章   活动物,311,葡萄牙,"4,774"
1,第1章   活动物,330,瑞典,"6,651"
1,第1章   活动物,331,瑞士,"1,890"
2,第2章   肉及食用杂碎,101,阿富汗,"4,753,119"
2,第2章   肉及食用杂碎,106,缅甸,"376,011"
2,第2章   肉及食用杂碎,107,柬埔寨,"6,289,488"
2,第2章   肉及食用杂碎,114,伊拉克,"1,540,126"
2,第2章   肉及食用杂碎,121,中国澳门,"5,915,264"
2,第2章   肉及食用杂碎,131,沙特阿拉伯,40
2,第2章   肉及食用杂碎,146,吉尔吉斯斯坦,"6,945,084"
2,第2章   肉及食用杂碎,214,吉布提,"31,836"
2,第2章   肉及食用杂碎,216,赤道几内亚,"36,450"
2,第2章   肉及食用杂碎,226,利比亚,"1,944,841"
2,第2章   肉及食用杂碎,236,尼日利亚,"236,669"
2,第2章   肉及食用杂碎,247,坦桑尼亚,"154,309"
2,第2章   肉及食用杂碎,352,捷克,"118,132"
2,第2章   肉及食用杂碎,609,新西兰,"2,475"
2,第2章   肉及食用杂碎,611,巴布亚新几内亚,"49,296"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,"968,656"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,"45,628"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,"4,653"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,107,柬埔寨,"230,988"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,114,伊拉克,"181,387"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,115,以色列,"229,039"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,117,约旦,"383,278"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,121,中国澳门,"2,533,924"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,130,卡塔尔,"133,551"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,"3,311,030"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,144,东帝汶,"925,838"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,146,吉尔吉斯斯坦,"10,534"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,201,阿尔及利亚,"181,854"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,215,埃及,"3,623,016"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,216,赤道几内亚,"209,056"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,226,利比亚,"456,369"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,229,马里,"2,179,863"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,"2,195,280"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,236,尼日利亚,"1,578,879"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,238,卢旺达,"13,369,059"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,"1,276,936"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,248,多哥,"86,300"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,251,布基纳法索,"6,734,728"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,"1,258,870"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,"16,327,697"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,"35,339"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,328,罗马尼亚,"535,119"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,330,瑞典,"10,584,960"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,331,瑞士,"93,211"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,334,爱沙尼亚,"81,250"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,335,拉脱维亚,"69,230"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,347,乌克兰,"1,718,273"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,352,捷克,"329,761"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,353,斯洛伐克,"922,966"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,355,波斯尼亚和黑塞哥维那,"103,077"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,"2,446,077"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,"1,664,120"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,416,古巴,"63,473"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,418,多米尼加,"2,679,398"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,"562,136"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,432,巴拿马,"909,509"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,433,巴拉圭,"69,765"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,434,秘鲁,"2,199,194"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,504,百慕大,"91,374"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,603,斐济,"1,727,439"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,609,新西兰,"1,849,699"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,611,巴布亚新几内亚,"17,797"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,613,所罗门群岛,"554,335"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,620,密克罗尼西亚联邦,"171,600"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,103,孟加拉国,"1,158,806"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,105,文莱,"116,556"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,106,缅甸,"717,519"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,107,柬埔寨,"363,433"
