商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,127,巴基斯坦,351666.0
1,第1章   活动物,129,菲律宾,1662.0
1,第1章   活动物,138,阿联酋,10412.0
1,第1章   活动物,244,南非,220.0
1,第1章   活动物,301,比利时,5536.0
1,第1章   活动物,305,法国,1213.0
1,第1章   活动物,307,意大利,26348.0
1,第1章   活动物,310,希腊,4536.0
1,第1章   活动物,501,加拿大,13079.0
2,第2章   肉及食用杂碎,109,朝鲜,4442732.0
2,第2章   肉及食用杂碎,118,科威特,1202454.0
2,第2章   肉及食用杂碎,123,马尔代夫,996947.0
2,第2章   肉及食用杂碎,124,蒙古,3819814.0
2,第2章   肉及食用杂碎,127,巴基斯坦,152224.0
2,第2章   肉及食用杂碎,137,土耳其,103920.0
2,第2章   肉及食用杂碎,138,阿联酋,7377318.0
2,第2章   肉及食用杂碎,219,冈比亚,339846.0
2,第2章   肉及食用杂碎,220,加纳,296309.0
2,第2章   肉及食用杂碎,233,莫桑比克,240935.0
2,第2章   肉及食用杂碎,244,南非,20061.0
2,第2章   肉及食用杂碎,252,刚果民主共和国,674209.0
2,第2章   肉及食用杂碎,301,比利时,341756.0
2,第2章   肉及食用杂碎,307,意大利,118732.0
2,第2章   肉及食用杂碎,312,西班牙,85720.0
2,第2章   肉及食用杂碎,340,白俄罗斯,1397107.0
2,第2章   肉及食用杂碎,404,巴哈马,17378.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,108,塞浦路斯,202438.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,109,朝鲜,1289345.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,123,马尔代夫,123710.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,124,蒙古,39698.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,129,菲律宾,26754772.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,137,土耳其,413600.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,138,阿联酋,1427315.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,203,贝宁,979962.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,209,中非,240934.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,213,刚果共和国,1121288.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,219,冈比亚,327660.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,220,加纳,3443483.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,224,肯尼亚,106016.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,227,马达加斯加,55148.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,233,莫桑比克,1818928.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,244,南非,2207150.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,252,刚果民主共和国,3227439.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,254,津巴布韦,143950.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,301,比利时,3448777.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,305,法国,16987657.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,306,爱尔兰,2151069.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,307,意大利,12417147.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,309,荷兰,13515133.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,310,希腊,3739387.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,312,西班牙,32921058.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,313,阿尔巴尼亚,638069.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,315,奥地利,13660.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,316,保加利亚,166774.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,321,匈牙利,49980.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,326,挪威,1266940.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,327,波兰,5324388.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,336,立陶宛,374916.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,340,白俄罗斯,133625.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,350,斯洛文尼亚,57975.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,405,巴巴多斯,210465.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,410,巴西,8517305.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,415,哥斯达黎加,1095545.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,429,墨西哥,6503514.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,435,波多黎各,1025274.0
