商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,102,巴林,3514.0
1,第1章   活动物,110,中国香港,31729517.0
1,第1章   活动物,111,印度,19200.0
1,第1章   活动物,116,日本,322154.0
1,第1章   活动物,119,老挝,1765.0
1,第1章   活动物,122,马来西亚,32894.0
1,第1章   活动物,125,尼泊尔,66212.0
1,第1章   活动物,132,新加坡,74778.0
1,第1章   活动物,133,韩国,610770.0
1,第1章   活动物,136,泰国,13402.0
1,第1章   活动物,141,越南,575178.0
1,第1章   活动物,150,格鲁吉亚,12766.0
1,第1章   活动物,303,英国,4136.0
1,第1章   活动物,304,德国,23616.0
1,第1章   活动物,344,俄罗斯,110248.0
1,第1章   活动物,351,克罗地亚,11340.0
1,第1章   活动物,502,美国,568552.0
2,第2章   肉及食用杂碎,102,巴林,4285157.0
2,第2章   肉及食用杂碎,110,中国香港,52574140.0
2,第2章   肉及食用杂碎,112,印度尼西亚,38535.0
2,第2章   肉及食用杂碎,113,伊朗,117120.0
2,第2章   肉及食用杂碎,116,日本,318248.0
2,第2章   肉及食用杂碎,119,老挝,1216947.0
2,第2章   肉及食用杂碎,120,黎巴嫩,27254.0
2,第2章   肉及食用杂碎,122,马来西亚,10245040.0
2,第2章   肉及食用杂碎,132,新加坡,247824.0
2,第2章   肉及食用杂碎,136,泰国,4238.0
2,第2章   肉及食用杂碎,141,越南,32650.0
2,第2章   肉及食用杂碎,145,哈萨克斯坦,1136361.0
2,第2章   肉及食用杂碎,148,土库曼斯坦,208018.0
2,第2章   肉及食用杂碎,149,乌兹别克斯坦,37906.0
2,第2章   肉及食用杂碎,150,格鲁吉亚,5492188.0
2,第2章   肉及食用杂碎,151,亚美尼亚,1398290.0
2,第2章   肉及食用杂碎,202,安哥拉,1255702.0
2,第2章   肉及食用杂碎,212,科摩罗,39056.0
2,第2章   肉及食用杂碎,221,几内亚,32670.0
2,第2章   肉及食用杂碎,223,科特迪瓦,54749.0
2,第2章   肉及食用杂碎,225,利比里亚,22000.0
2,第2章   肉及食用杂碎,230,毛里塔尼亚,34520.0
2,第2章   肉及食用杂碎,243,索马里,283598.0
2,第2章   肉及食用杂碎,304,德国,1217558.0
2,第2章   肉及食用杂碎,344,俄罗斯,14943337.0
2,第2章   肉及食用杂碎,441,苏里南,23482.0
2,第2章   肉及食用杂碎,502,美国,180350.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,102,巴林,49910.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,110,中国香港,55192760.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,111,印度,1057.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,112,印度尼西亚,10208207.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,113,伊朗,370610.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,116,日本,172208915.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,119,老挝,29250.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,120,黎巴嫩,108454.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,122,马来西亚,15377299.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,132,新加坡,5395747.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,133,韩国,81886417.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,136,泰国,14617661.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,141,越南,24803121.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,143,中国台湾,18628999.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,145,哈萨克斯坦,1357802.0
