Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,110,"Hong Kong,China",2562859.0
1,Live animals,111,India,19292.0
1,Live animals,116,Japan,426543.0
1,Live animals,119,Lao,1152.0
1,Live animals,122,Malaysia,16140.0
1,Live animals,125,Nepal,28161.0
1,Live animals,132,Singapore,49037.0
1,Live animals,133,Republic of Korea,483161.0
1,Live animals,136,Thailand,12965.0
1,Live animals,141,Viet Nam,556450.0
1,Live animals,149,Uzbekistan,800.0
1,Live animals,150,Georgia,6750.0
1,Live animals,303,United Kingdom,77800.0
1,Live animals,304,Germany,44416.0
1,Live animals,344,Russia,8159.0
1,Live animals,502,United States,1960674.0
2,Meat and edible meat offal,102,Bahrain,3320199.0
2,Meat and edible meat offal,110,"Hong Kong,China",41939215.0
2,Meat and edible meat offal,112,Indonesia,39239.0
2,Meat and edible meat offal,113,Iran,59985.0
2,Meat and edible meat offal,116,Japan,750220.0
2,Meat and edible meat offal,119,Lao,714290.0
2,Meat and edible meat offal,122,Malaysia,5394149.0
2,Meat and edible meat offal,132,Singapore,438950.0
2,Meat and edible meat offal,133,Republic of Korea,31279.0
2,Meat and edible meat offal,136,Thailand,45733.0
2,Meat and edible meat offal,141,Viet Nam,131320.0
2,Meat and edible meat offal,148,Turkmenistan,29869.0
2,Meat and edible meat offal,149,Uzbekistan,208940.0
2,Meat and edible meat offal,150,Georgia,1474309.0
2,Meat and edible meat offal,151,Armenia,106770.0
2,Meat and edible meat offal,202,Angola,1057556.0
2,Meat and edible meat offal,206,Cameroon,37825.0
2,Meat and edible meat offal,218,Gabon,40350.0
2,Meat and edible meat offal,221,Guinea,77062.0
2,Meat and edible meat offal,230,Mauritania,76369.0
2,Meat and edible meat offal,242,Sierra Leone,109457.0
2,Meat and edible meat offal,243,Somalia,121990.0
2,Meat and edible meat offal,304,Germany,345956.0
2,Meat and edible meat offal,344,Russia,4103911.0
2,Meat and edible meat offal,502,United States,374395.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",102,Bahrain,70200.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",110,"Hong Kong,China",68005615.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",111,India,280845.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",112,Indonesia,2526643.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",113,Iran,134780.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",116,Japan,184703799.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",119,Lao,48092.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",120,Lebanon,142784.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",122,Malaysia,18107336.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",126,Oman,131440.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",132,Singapore,5304740.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",133,Republic of Korea,91924283.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",136,Thailand,46929220.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",141,Viet Nam,24986186.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",143,"Taiwan,China",55977577.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",145,Kazakhstan,497493.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",150,Georgia,216951.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",152,Azerbai jan,239878.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",202,Angola,124800.0
