商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,118,科威特,"5,321"
1,第1章   活动物,124,蒙古,"20,800"
1,第1章   活动物,129,菲律宾,"4,736"
1,第1章   活动物,138,阿联酋,"6,800"
1,第1章   活动物,250,乌干达,"98,914"
1,第1章   活动物,301,比利时,"5,598"
1,第1章   活动物,305,法国,"106,045"
1,第1章   活动物,307,意大利,"126,438"
1,第1章   活动物,309,荷兰,"43,860"
1,第1章   活动物,310,希腊,"6,075"
1,第1章   活动物,321,匈牙利,"2,468"
1,第1章   活动物,327,波兰,"15,135"
1,第1章   活动物,501,加拿大,"18,116"
2,第2章   肉及食用杂碎,109,朝鲜,"2,271,345"
2,第2章   肉及食用杂碎,118,科威特,"472,766"
2,第2章   肉及食用杂碎,123,马尔代夫,"598,455"
2,第2章   肉及食用杂碎,124,蒙古,"5,126,402"
2,第2章   肉及食用杂碎,127,巴基斯坦,"91,806"
2,第2章   肉及食用杂碎,137,土耳其,"144,170"
2,第2章   肉及食用杂碎,138,阿联酋,"4,189,158"
2,第2章   肉及食用杂碎,203,贝宁,"60,940"
2,第2章   肉及食用杂碎,213,刚果共和国,"115,100"
2,第2章   肉及食用杂碎,220,加纳,"682,486"
2,第2章   肉及食用杂碎,224,肯尼亚,"1,129,623"
2,第2章   肉及食用杂碎,233,莫桑比克,"12,840"
2,第2章   肉及食用杂碎,252,刚果民主共和国,"173,595"
2,第2章   肉及食用杂碎,301,比利时,"632,003"
2,第2章   肉及食用杂碎,305,法国,"101,376"
2,第2章   肉及食用杂碎,309,荷兰,"314,589"
2,第2章   肉及食用杂碎,340,白俄罗斯,"318,150"
2,第2章   肉及食用杂碎,501,加拿大,"44,066"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,108,塞浦路斯,"190,275"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,109,朝鲜,"1,354,481"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,118,科威特,"59,665"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,123,马尔代夫,"99,092"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,124,蒙古,"45,759"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,129,菲律宾,"22,958,582"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,137,土耳其,"255,924"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,138,阿联酋,"1,665,760"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,203,贝宁,"744,464"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,208,佛得角,"1,165,320"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,209,中非,"124,950"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,213,刚果共和国,"806,162"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,220,加纳,"6,568,679"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,227,马达加斯加,"3,091"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,233,莫桑比克,"290,550"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,235,尼日尔,"36,487"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,244,南非,"2,489,976"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,252,刚果民主共和国,"2,779,670"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,254,津巴布韦,"65,569"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,301,比利时,"3,939,750"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,305,法国,"17,904,350"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,306,爱尔兰,"1,822,867"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,307,意大利,"12,546,308"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,309,荷兰,"15,666,452"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,310,希腊,"2,385,116"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,312,西班牙,"32,188,797"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,313,阿尔巴尼亚,"619,911"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,315,奥地利,"27,600"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,316,保加利亚,"248,770"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,318,芬兰,"185,155"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,321,匈牙利,"45,101"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,326,挪威,"2,381,906"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,327,波兰,"4,344,343"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,336,立陶宛,"546,389"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,340,白俄罗斯,"297,830"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,350,斯洛文尼亚,"81,451"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,359,黑山,"46,319"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,410,巴西,"4,575,656"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,415,哥斯达黎加,"597,936"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,422,瓜德罗普,"112,379"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,429,墨西哥,"5,874,715"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,435,波多黎各,"767,844"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,442,特立尼达和多巴哥,"255,740"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,444,乌拉圭,"68,624"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,501,加拿大,"20,484,571"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,617,萨摩亚,"247,000"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,621,马绍尔群岛,"185,900"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,108,塞浦路斯,"25,809"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,109,朝鲜,"211,196"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,118,科威特,"48,014"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,124,蒙古,"755,654"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,129,菲律宾,"906,510"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,138,阿联酋,"272,665"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,147,塔吉克斯坦,"13,650"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,203,贝宁,"23,524"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,244,南非,"441,761"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,254,津巴布韦,"162,416"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,301,比利时,"2,933,553"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,305,法国,"175,838"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,306,爱尔兰,"253,992"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,307,意大利,"332,330"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,309,荷兰,"690,897"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,310,希腊,"135,256"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,312,西班牙,"629,876"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,313,阿尔巴尼亚,"88,647"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,316,保加利亚,"3,060"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,327,波兰,"2,124,368"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,336,立陶宛,"56,669"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,410,巴西,"8,053"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,444,乌拉圭,"53,009"
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,501,加拿大,"717,167"
5,第5章   其他动物产品,109,朝鲜,"783,405"
5,第5章   其他动物产品,118,科威特,"14,534"
5,第5章   其他动物产品,127,巴基斯坦,801
5,第5章   其他动物产品,129,菲律宾,"192,288"
5,第5章   其他动物产品,137,土耳其,"428,608"
5,第5章   其他动物产品,138,阿联酋,"88,301"
5,第5章   其他动物产品,220,加纳,"243,750"
5,第5章   其他动物产品,244,南非,"8,746,624"
5,第5章   其他动物产品,252,刚果民主共和国,"14,136"
5,第5章   其他动物产品,301,比利时,"840,757"
5,第5章   其他动物产品,305,法国,"1,748,943"
5,第5章   其他动物产品,306,爱尔兰,"17,469"
5,第5章   其他动物产品,307,意大利,"1,881,881"
5,第5章   其他动物产品,309,荷兰,"7,845,392"
5,第5章   其他动物产品,310,希腊,"22,918"
5,第5章   其他动物产品,312,西班牙,"5,237,235"
5,第5章   其他动物产品,315,奥地利,"909,691"
5,第5章   其他动物产品,321,匈牙利,"66,600"
5,第5章   其他动物产品,326,挪威,"21,543"
5,第5章   其他动物产品,327,波兰,"3,807,441"
5,第5章   其他动物产品,336,立陶宛,"27,720"
5,第5章   其他动物产品,350,斯洛文尼亚,"287,350"
5,第5章   其他动物产品,410,巴西,"3,779,857"
5,第5章   其他动物产品,415,哥斯达黎加,499
5,第5章   其他动物产品,429,墨西哥,"124,773"
5,第5章   其他动物产品,501,加拿大,"3,127,616"
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,118,科威特,"19,842"
