商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,102,巴林,"3,339"
1,第1章   活动物,110,中国香港,"29,426,616"
1,第1章   活动物,111,印度,300
1,第1章   活动物,116,日本,"310,091"
1,第1章   活动物,119,老挝,905
1,第1章   活动物,122,马来西亚,"14,911"
1,第1章   活动物,125,尼泊尔,"27,463"
1,第1章   活动物,132,新加坡,"38,285"
1,第1章   活动物,133,韩国,"271,273"
1,第1章   活动物,136,泰国,"24,829"
1,第1章   活动物,141,越南,"337,382"
1,第1章   活动物,143,中国台湾,"2,578"
1,第1章   活动物,150,格鲁吉亚,"4,500"
1,第1章   活动物,303,英国,"36,072"
1,第1章   活动物,304,德国,"65,606"
1,第1章   活动物,344,俄罗斯,"17,720"
1,第1章   活动物,502,美国,"450,390"
2,第2章   肉及食用杂碎,102,巴林,"2,416,563"
2,第2章   肉及食用杂碎,110,中国香港,"50,059,693"
2,第2章   肉及食用杂碎,112,印度尼西亚,"59,576"
2,第2章   肉及食用杂碎,116,日本,"756,451"
2,第2章   肉及食用杂碎,119,老挝,"873,253"
2,第2章   肉及食用杂碎,122,马来西亚,"4,723,966"
2,第2章   肉及食用杂碎,133,韩国,"31,054"
2,第2章   肉及食用杂碎,141,越南,"91,407"
2,第2章   肉及食用杂碎,145,哈萨克斯坦,"885,780"
2,第2章   肉及食用杂碎,150,格鲁吉亚,"2,592,004"
2,第2章   肉及食用杂碎,151,亚美尼亚,"876,498"
2,第2章   肉及食用杂碎,202,安哥拉,"1,304,737"
2,第2章   肉及食用杂碎,221,几内亚,"21,000"
2,第2章   肉及食用杂碎,223,科特迪瓦,"108,911"
2,第2章   肉及食用杂碎,225,利比里亚,"87,472"
2,第2章   肉及食用杂碎,242,塞拉利昂,"36,990"
2,第2章   肉及食用杂碎,243,索马里,"70,595"
2,第2章   肉及食用杂碎,304,德国,"1,171,119"
2,第2章   肉及食用杂碎,344,俄罗斯,"12,387,432"
2,第2章   肉及食用杂碎,441,苏里南,"23,408"
2,第2章   肉及食用杂碎,502,美国,"167,796"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,110,中国香港,"58,129,955"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,112,印度尼西亚,"8,252,239"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,113,伊朗,"2,250"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,116,日本,"182,710,920"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,119,老挝,"6,862"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,120,黎巴嫩,"144,617"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,122,马来西亚,"17,903,855"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,126,阿曼,"116,489"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,132,新加坡,"4,488,169"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,133,韩国,"97,825,913"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,136,泰国,"23,565,242"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,141,越南,"19,123,985"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,143,中国台湾,"24,620,784"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,145,哈萨克斯坦,"817,119"
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,149,乌兹别克斯坦,"126,400"
