商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,129,菲律宾,1764.0
1,第1章   活动物,138,阿联酋,7547.0
1,第1章   活动物,305,法国,35268.0
1,第1章   活动物,307,意大利,39031.0
1,第1章   活动物,312,西班牙,20887.0
1,第1章   活动物,501,加拿大,12490.0
2,第2章   肉及食用杂碎,109,朝鲜,2281387.0
2,第2章   肉及食用杂碎,118,科威特,550833.0
2,第2章   肉及食用杂碎,123,马尔代夫,580151.0
2,第2章   肉及食用杂碎,124,蒙古,6072512.0
2,第2章   肉及食用杂碎,127,巴基斯坦,166124.0
2,第2章   肉及食用杂碎,129,菲律宾,75638.0
2,第2章   肉及食用杂碎,137,土耳其,71280.0
2,第2章   肉及食用杂碎,138,阿联酋,2942240.0
2,第2章   肉及食用杂碎,203,贝宁,287496.0
2,第2章   肉及食用杂碎,213,刚果共和国,74698.0
2,第2章   肉及食用杂碎,219,冈比亚,109810.0
2,第2章   肉及食用杂碎,220,加纳,440078.0
2,第2章   肉及食用杂碎,224,肯尼亚,81784.0
2,第2章   肉及食用杂碎,233,莫桑比克,271402.0
2,第2章   肉及食用杂碎,235,尼日尔,32940.0
2,第2章   肉及食用杂碎,252,刚果民主共和国,1035125.0
2,第2章   肉及食用杂碎,301,比利时,417142.0
2,第2章   肉及食用杂碎,305,法国,91674.0
2,第2章   肉及食用杂碎,309,荷兰,19249.0
2,第2章   肉及食用杂碎,340,白俄罗斯,1554527.0
2,第2章   肉及食用杂碎,404,巴哈马,54451.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,108,塞浦路斯,172740.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,109,朝鲜,1018881.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,118,科威特,39197.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,124,蒙古,44744.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,129,菲律宾,22260149.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,137,土耳其,489448.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,138,阿联酋,2829673.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,203,贝宁,774349.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,208,佛得角,769774.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,213,刚果共和国,676321.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,219,冈比亚,70906.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,220,加纳,2878381.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,224,肯尼亚,289424.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,233,莫桑比克,675358.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,244,南非,2955131.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,252,刚果民主共和国,2667700.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,254,津巴布韦,46835.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,301,比利时,3883509.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,305,法国,19914858.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,306,爱尔兰,2079948.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,307,意大利,11026568.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,309,荷兰,16053960.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,310,希腊,1620086.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,312,西班牙,33289297.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,313,阿尔巴尼亚,309220.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,315,奥地利,65606.0
