Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,121,"Macao,China",4570662.0
2,Meat and edible meat offal,101,Afghanistan,569572.0
2,Meat and edible meat offal,107,Cambodia,50987.0
2,Meat and edible meat offal,114,Iraq,575169.0
2,Meat and edible meat offal,115,Israel,50000.0
2,Meat and edible meat offal,117,Jordan,315438.0
2,Meat and edible meat offal,121,"Macao,China",3707038.0
2,Meat and edible meat offal,128,Palestine,70418.0
2,Meat and edible meat offal,146,Kyrgyzstan,3122960.0
2,Meat and edible meat offal,352,Czechia（Czech Republic）,252736.0
2,Meat and edible meat offal,449,"Bonaire, Sint Eustatius and Saba",56280.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",105,Brunei,92420.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",106,Myanmar,460.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",114,Iraq,2602.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",115,Israel,2199096.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",117,Jordan,491475.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",121,"Macao,China",4055587.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",130,Qatar,64450.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",131,Saudi Arabia,37780.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",134,Sri Lanka,6008261.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",201,Algeria,622299.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",215,Egypt,572460.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",232,Morocco,667670.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",236,Nigeria,4434959.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",247,Tanzania,2643662.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",248,Togo,131150.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",251,Burkina Faso,891000.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",253,Zambia,944871.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",302,Denmark,104750.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",311,Portugal,1617646.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",330,Sweden,1597074.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",331,Switzerland,52457.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",335,Latvia,29749.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",347,Ukraine,115334.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",353,Slovakia,49280.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",355,Bosnia and Herzegovina,119425.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",412,Chile,79025.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",413,Colombia,89265.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",416,Cuba,68137.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",418,Dominican Republic,465298.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",426,Honduras,111058.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",432,Panama,498946.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",434,Peru,169850.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",445,Venezuela,29646.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",449,"Bonaire, Sint Eustatius and Saba",104262.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",603,Fiji,4348949.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",609,New Zealand,1730987.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",611,Papua New Guinea,687402.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",620,The Federated States of Micronesia,149400.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",623,French Polynesia,106959.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",105,Brunei,43574.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",106,Myanmar,583913.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",114,Iraq,61750.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",115,Israel,31250.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",117,Jordan,12960.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",121,"Macao,China",1359592.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",131,Saudi Arabia,339969.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",215,Egypt,73178.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",226,Libya,62941.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",232,Morocco,104829.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",302,Denmark,118609.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",311,Portugal,479306.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",335,Latvia,38570.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",352,Czechia（Czech Republic）,67558.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",402,Argentina,127735.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",423,Guatemala,65000.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",432,Panama,40896.0
