Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,,110,"Hong Kong,China",73261317.0
1,,111,India,39814.0
1,,112,Indonesia,8500.0
1,,116,Japan,129327.0
1,,122,Malaysia,8600.0
1,,132,Singapore,17235.0
1,,133,Republic of Korea,273376.0
1,,136,Thailand,7545.0
1,,141,Viet Nam,811362.0
1,,304,Germany,360.0
1,,337,Georgia,2130.0
1,,344,Russia,2560.0
1,,502,United States,2826530.0
2,,102,Bahrain,2391809.0
2,,110,"Hong Kong,China",81351040.0
2,,122,Malaysia,3261588.0
2,,132,Singapore,533300.0
2,,149,Uzbekistan,291920.0
2,,304,Germany,455775.0
2,,337,Georgia,682001.0
2,,502,United States,321403.0
3,,110,"Hong Kong,China",130325276.0
3,,111,India,147738.0
3,,112,Indonesia,16669315.0
3,,113,Iran,5225435.0
3,,116,Japan,181080789.0
3,,120,Lebanon,7326.0
3,,122,Malaysia,39762815.0
3,,126,Oman,133150.0
3,,132,Singapore,11724907.0
3,,133,Republic of Korea,169000365.0
3,,136,Thailand,40142771.0
3,,141,Viet Nam,12030600.0
3,,143,"Taiwan,China",104541217.0
3,,145,Kazakhstan,364033.0
3,,202,Angola,768493.0
3,,206,Cameroon,2357075.0
3,,212,Comoros,93900.0
3,,217,Ethiopia,301.0
3,,218,Gabon,400993.0
3,,223,Cote d'lvoire,4969844.0
3,,225,Liberia,201456.0
3,,231,Mauritius,591939.0
3,,237,Réunion,658853.0
3,,240,Senegal,138029.0
3,,243,Somalia,115280.0
3,,249,Tunisia,227110.0
3,,259,Mayotte,97900.0
3,,303,United Kingdom,34308197.0
3,,304,Germany,41394093.0
3,,337,Georgia,158008.0
3,,344,Russia,32028972.0
3,,351,Croatia,302991.0
3,,403,Aruba,41066.0
3,,425,Haiti,459830.0
3,,428,Martinique,79800.0
3,,441,Suriname,155300.0
3,,502,United States,175357757.0
3,,601,Australia,15514749.0
3,,607,New Caledonia,126600.0
3,,618,Kiribati,57475.0
4,,102,Bahrain,283.0
4,,110,"Hong Kong,China",14144372.0
4,,112,Indonesia,111053.0
4,,116,Japan,7674361.0
4,,120,Lebanon,24938.0
4,,122,Malaysia,274830.0
4,,126,Oman,241205.0
4,,132,Singapore,1077945.0
4,,133,Republic of Korea,5646714.0
4,,136,Thailand,1957055.0
4,,231,Mauritius,45730.0
4,,249,Tunisia,2574.0
4,,303,United Kingdom,6518588.0
4,,304,Germany,1591281.0
4,,351,Croatia,237194.0
4,,358,Serbia,10920.0
4,,502,United States,803967.0
4,,601,Australia,1764921.0
5,,110,"Hong Kong,China",5554964.0
5,,111,India,270472.0
5,,112,Indonesia,2585173.0
5,,116,Japan,15931418.0
5,,119,Lao,242242.0
5,,122,Malaysia,79355.0
5,,125,Nepal,5400.0
5,,132,Singapore,17236.0
5,,133,Republic of Korea,6813533.0
5,,136,Thailand,26460228.0
5,,141,Viet Nam,23973387.0
5,,143,"Taiwan,China",5615019.0
5,,230,Mauritania,220432.0
5,,231,Mauritius,35169.0
5,,234,Namibia,57319.0
5,,303,United Kingdom,3981481.0
5,,304,Germany,31369281.0
5,,344,Russia,154532.0
5,,502,United States,24285603.0
5,,601,Australia,81884.0
6,,102,Bahrain,49241.0
