商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,美元
1,第1章   活动物,107,柬埔寨,500.0
1,第1章   活动物,114,伊拉克,6427.0
1,第1章   活动物,115,以色列,17100.0
1,第1章   活动物,121,中国澳门,3429343.0
1,第1章   活动物,236,尼日利亚,100.0
1,第1章   活动物,302,丹麦,18047.0
1,第1章   活动物,330,瑞典,44786.0
1,第1章   活动物,331,瑞士,51705.0
1,第1章   活动物,352,捷克,29000.0
2,第2章   肉及食用杂碎,101,阿富汗,4353608.0
2,第2章   肉及食用杂碎,106,缅甸,637065.0
2,第2章   肉及食用杂碎,107,柬埔寨,8491177.0
2,第2章   肉及食用杂碎,114,伊拉克,3474803.0
2,第2章   肉及食用杂碎,117,约旦,127008.0
2,第2章   肉及食用杂碎,121,中国澳门,6421893.0
2,第2章   肉及食用杂碎,130,卡塔尔,2433973.0
2,第2章   肉及食用杂碎,131,沙特阿拉伯,88054.0
2,第2章   肉及食用杂碎,146,吉尔吉斯斯坦,9302836.0
2,第2章   肉及食用杂碎,214,吉布提,36629.0
2,第2章   肉及食用杂碎,216,赤道几内亚,96533.0
2,第2章   肉及食用杂碎,226,利比亚,1900736.0
2,第2章   肉及食用杂碎,236,尼日利亚,385140.0
2,第2章   肉及食用杂碎,247,坦桑尼亚,209217.0
2,第2章   肉及食用杂碎,248,多哥,36270.0
2,第2章   肉及食用杂碎,352,捷克,408516.0
2,第2章   肉及食用杂碎,609,新西兰,11180.0
2,第2章   肉及食用杂碎,611,巴布亚新几内亚,130332.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,1139060.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,40200.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,107,柬埔寨,680004.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,114,伊拉克,380424.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,115,以色列,726027.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,117,约旦,24550.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,121,中国澳门,2617660.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,130,卡塔尔,471530.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,1240505.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,144,东帝汶,985703.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,201,阿尔及利亚,54610.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,215,埃及,4326861.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,216,赤道几内亚,328878.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,226,利比亚,173394.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,229,马里,2725110.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,2154748.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,236,尼日利亚,14547191.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,238,卢旺达,11577439.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,2302524.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,248,多哥,774514.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,251,布基纳法索,1742903.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,253,赞比亚,50440.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,1393012.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,9801592.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,330,瑞典,8432435.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,331,瑞士,407377.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,335,拉脱维亚,70116.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,347,乌克兰,1362496.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,352,捷克,879281.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,353,斯洛伐克,514120.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,1796413.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,1320399.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,416,古巴,63813.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,418,多米尼加,2174443.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,561663.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,432,巴拿马,587808.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,434,秘鲁,759169.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,603,斐济,894843.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,609,新西兰,1493261.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,611,巴布亚新几内亚,333568.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,613,所罗门群岛,634518.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,103,孟加拉国,5249884.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,105,文莱,78302.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,106,缅甸,262089.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,107,柬埔寨,157041.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,114,伊拉克,141287.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,115,以色列,8511.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,117,约旦,8400.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,121,中国澳门,2419919.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,131,沙特阿拉伯,1064876.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,134,斯里兰卡,6642.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,215,埃及,1199791.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,232,摩洛哥,494553.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,236,尼日利亚,7244094.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,253,赞比亚,65600.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,311,葡萄牙,1072797.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,330,瑞典,13250.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,353,斯洛伐克,167913.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,402,阿根廷,31600.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,413,哥伦比亚,1273.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,418,多米尼加,81250.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,423,危地马拉,49544.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,432,巴拿马,1422.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,445,委内瑞拉,2987345.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,609,新西兰,272998.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,619,图瓦卢,20928.0
5,第5章   其他动物产品,103,孟加拉国,3732910.0
5,第5章   其他动物产品,105,文莱,61.0
5,第5章   其他动物产品,106,缅甸,693588.0
5,第5章   其他动物产品,107,柬埔寨,384573.0
5,第5章   其他动物产品,114,伊拉克,9000.0
5,第5章   其他动物产品,115,以色列,56700.0
5,第5章   其他动物产品,117,约旦,9750.0
5,第5章   其他动物产品,131,沙特阿拉伯,8698.0
5,第5章   其他动物产品,134,斯里兰卡,113045.0
5,第5章   其他动物产品,229,马里,113.0
5,第5章   其他动物产品,232,摩洛哥,3210.0
5,第5章   其他动物产品,236,尼日利亚,68.0
5,第5章   其他动物产品,248,多哥,20104.0
5,第5章   其他动物产品,253,赞比亚,807348.0
5,第5章   其他动物产品,302,丹麦,620469.0
5,第5章   其他动物产品,311,葡萄牙,256864.0
5,第5章   其他动物产品,328,罗马尼亚,1443883.0
5,第5章   其他动物产品,331,瑞士,44947.0
5,第5章   其他动物产品,343,摩尔多瓦,1664.0
5,第5章   其他动物产品,347,乌克兰,713308.0
5,第5章   其他动物产品,352,捷克,726932.0
5,第5章   其他动物产品,353,斯洛伐克,1116957.0
5,第5章   其他动物产品,412,智利,38574.0
5,第5章   其他动物产品,419,厄瓜多尔,1920.0
5,第5章   其他动物产品,434,秘鲁,48175.0
5,第5章   其他动物产品,609,新西兰,49222.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,103,孟加拉国,56904.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,105,文莱,9652.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,106,缅甸,142540.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,107,柬埔寨,26074.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,114,伊拉克,139076.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,115,以色列,19601.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,117,约旦,31423.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,121,中国澳门,265451.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,130,卡塔尔,248661.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,131,沙特阿拉伯,617229.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,134,斯里兰卡,34137.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,146,吉尔吉斯斯坦,208953.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,201,阿尔及利亚,1000.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,232,摩洛哥,8316.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,236,尼日利亚,422.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,247,坦桑尼亚,992.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,302,丹麦,130689.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,311,葡萄牙,62997.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,328,罗马尼亚,36324.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,330,瑞典,26035.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,331,瑞士,68.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,347,乌克兰,7200.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,412,智利,51945.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,413,哥伦比亚,36270.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,418,多米尼加,23787.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,423,危地马拉,1277.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,433,巴拉圭,687.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,434,秘鲁,999.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,609,新西兰,124147.0
7,第7章   食用蔬菜、根及块茎,101,阿富汗,92952.0
7,第7章   食用蔬菜、根及块茎,103,孟加拉国,3280872.0
7,第7章   食用蔬菜、根及块茎,105,文莱,420457.0
7,第7章   食用蔬菜、根及块茎,106,缅甸,2577046.0
7,第7章   食用蔬菜、根及块茎,107,柬埔寨,1524878.0
7,第7章   食用蔬菜、根及块茎,114,伊拉克,2002405.0
7,第7章   食用蔬菜、根及块茎,115,以色列,2614233.0
7,第7章   食用蔬菜、根及块茎,117,约旦,291036.0
7,第7章   食用蔬菜、根及块茎,121,中国澳门,1808835.0
7,第7章   食用蔬菜、根及块茎,130,卡塔尔,1254117.0
7,第7章   食用蔬菜、根及块茎,131,沙特阿拉伯,7044946.0
7,第7章   食用蔬菜、根及块茎,134,斯里兰卡,4300652.0
7,第7章   食用蔬菜、根及块茎,144,东帝汶,262731.0
7,第7章   食用蔬菜、根及块茎,146,吉尔吉斯斯坦,5872973.0
7,第7章   食用蔬菜、根及块茎,201,阿尔及利亚,352462.0
7,第7章   食用蔬菜、根及块茎,215,埃及,1591207.0
7,第7章   食用蔬菜、根及块茎,216,赤道几内亚,40126.0
7,第7章   食用蔬菜、根及块茎,226,利比亚,284759.0
7,第7章   食用蔬菜、根及块茎,229,马里,352839.0
7,第7章   食用蔬菜、根及块茎,232,摩洛哥,764268.0
7,第7章   食用蔬菜、根及块茎,236,尼日利亚,374598.0
7,第7章   食用蔬菜、根及块茎,246,苏丹,28800.0
7,第7章   食用蔬菜、根及块茎,247,坦桑尼亚,50845.0
7,第7章   食用蔬菜、根及块茎,248,多哥,343898.0
7,第7章   食用蔬菜、根及块茎,251,布基纳法索,365107.0
7,第7章   食用蔬菜、根及块茎,302,丹麦,732688.0
7,第7章   食用蔬菜、根及块茎,311,葡萄牙,149063.0
7,第7章   食用蔬菜、根及块茎,328,罗马尼亚,356670.0
7,第7章   食用蔬菜、根及块茎,330,瑞典,419616.0
7,第7章   食用蔬菜、根及块茎,331,瑞士,442451.0
7,第7章   食用蔬菜、根及块茎,334,爱沙尼亚,123816.0
7,第7章   食用蔬菜、根及块茎,335,拉脱维亚,16382.0
7,第7章   食用蔬菜、根及块茎,343,摩尔多瓦,144586.0
7,第7章   食用蔬菜、根及块茎,347,乌克兰,1573786.0
7,第7章   食用蔬菜、根及块茎,352,捷克,206048.0
7,第7章   食用蔬菜、根及块茎,353,斯洛伐克,114021.0
7,第7章   食用蔬菜、根及块茎,354,北马其顿,30659.0
7,第7章   食用蔬菜、根及块茎,355,波斯尼亚和黑塞哥维那,55023.0
7,第7章   食用蔬菜、根及块茎,402,阿根廷,646694.0
7,第7章   食用蔬菜、根及块茎,412,智利,2408982.0
7,第7章   食用蔬菜、根及块茎,413,哥伦比亚,4430511.0
7,第7章   食用蔬菜、根及块茎,416,古巴,172325.0
7,第7章   食用蔬菜、根及块茎,418,多米尼加,1475378.0
7,第7章   食用蔬菜、根及块茎,419,厄瓜多尔,1325105.0
7,第7章   食用蔬菜、根及块茎,423,危地马拉,696168.0
7,第7章   食用蔬菜、根及块茎,426,洪都拉斯,419067.0
