Commodity code,Commodity,Trading partner code,Trading partner,US dollar
1,Live animals,110,"Hong Kong,China",35371856.0
1,Live animals,116,Japan,294116.0
1,Live animals,119,Lao,100.0
1,Live animals,122,Malaysia,3100.0
1,Live animals,125,Nepal,700.0
1,Live animals,132,Singapore,16689.0
1,Live animals,133,Republic of Korea,292571.0
1,Live animals,136,Thailand,15585.0
1,Live animals,141,Viet Nam,600.0
1,Live animals,143,"Taiwan,China",21450.0
1,Live animals,303,United Kingdom,12.0
1,Live animals,304,Germany,9470.0
1,Live animals,344,Russia,3900.0
1,Live animals,502,United States,872929.0
2,Meat and edible meat offal,102,Bahrain,2890554.0
2,Meat and edible meat offal,110,"Hong Kong,China",60552673.0
2,Meat and edible meat offal,116,Japan,10807.0
2,Meat and edible meat offal,122,Malaysia,5557725.0
2,Meat and edible meat offal,132,Singapore,381329.0
2,Meat and edible meat offal,304,Germany,104103.0
2,Meat and edible meat offal,337,Georgia,608882.0
2,Meat and edible meat offal,344,Russia,398950.0
2,Meat and edible meat offal,502,United States,268350.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",110,"Hong Kong,China",110755785.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",111,India,97350.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",112,Indonesia,8433127.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",113,Iran,6044175.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",116,Japan,177743014.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",120,Lebanon,84122.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",122,Malaysia,38081697.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",132,Singapore,10490714.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",133,Republic of Korea,114757123.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",136,Thailand,73500849.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",141,Viet Nam,3359533.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",143,"Taiwan,China",76167424.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",145,Kazakhstan,375300.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",202,Angola,1668968.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",206,Cameroon,5152822.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",218,Gabon,393268.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",223,Cote d'lvoire,3045931.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",231,Mauritius,545290.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",234,Namibia,502400.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",237,Réunion,153230.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",240,Senegal,161325.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",243,Somalia,217750.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",249,Tunisia,34090.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",259,Mayotte,73250.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",303,United Kingdom,22636010.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",304,Germany,49394664.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",337,Georgia,400.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",344,Russia,7566075.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",351,Croatia,563140.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",358,Serbia,49920.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",428,Martinique,81999.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",502,United States,143831454.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",601,Australia,10622604.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",102,Bahrain,29041.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",110,"Hong Kong,China",14055349.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",111,India,187800.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",112,Indonesia,33195.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",113,Iran,3000.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",116,Japan,6238505.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",120,Lebanon,10540.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",122,Malaysia,367691.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",126,Oman,122120.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",132,Singapore,1130322.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",133,Republic of Korea,940117.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",135,Syria,32363.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",136,Thailand,4001123.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",303,United Kingdom,4133791.0
