Commodity code,Commodity,Renminbi Yuan
1,,259738051.0
2,,452363587.0
3,,7131274696.0
4,,304518050.0
5,,1665566932.0
6,,207853080.0
7,,5406855824.0
8,,1819010061.0
9,,1874070909.0
10,,354637934.0
11,,464655726.0
12,,1473987114.0
13,,872131696.0
14,,74561995.0
15,,531617049.0
16,,5521950436.0
17,,1009748586.0
18,,170028630.0
19,,942454407.0
20,,4467131904.0
21,,1974732682.0
22,,1364100901.0
23,,1778418547.0
24,,776923218.0
25,,2194058381.0
26,,819988132.0
27,,29634509095.0
28,,11370661459.0
29,,33741877306.0
30,,4687600957.0
31,,3570745579.0
32,,4376170774.0
33,,2888288123.0
34,,2146295547.0
35,,1674205764.0
36,,846819575.0
37,,613775035.0
38,,10780598584.0
39,,44208961098.0
40,,11905024369.0
41,,365534948.0
42,,17035838588.0
43,,2115073509.0
44,,8788544100.0
45,,14737045.0
46,,917477310.0
47,,77882176.0
48,,10534374600.0
49,,1806136755.0
50,,722541741.0
51,,1663669309.0
52,,9629223333.0
53,,680131122.0
54,,12110033985.0
55,,7817427179.0
56,,3366933731.0
57,,1693226290.0
58,,2929090990.0
59,,4834277642.0
60,,11355990688.0
61,,34758250265.0
62,,34208766136.0
63,,15027688932.0
64,,23885443666.0
65,,2231913859.0
66,,1540988109.0
67,,3322932836.0
68,,6730501167.0
69,,11637588792.0
70,,9066044821.0
71,,9638239092.0
72,,29629173368.0
73,,36863651802.0
74,,3715106142.0
75,,201628789.0
76,,14675430061.0
78,,120420397.0
79,,152743402.0
80,,35957044.0
81,,2057099395.0
82,,9078398865.0
83,,10073129801.0
84,,234100761879.0
85,,327024673245.0
86,,8015380170.0
87,,42764326230.0
88,,1447928240.0
89,,27406579980.0
90,,37148382494.0
91,,2418949563.0
92,,840763915.0
93,,93320458.0
94,,51545092024.0
95,,24729822520.0
96,,9707440357.0
97,,85989016.0
98,,2421428310.0
