商品编码,商品名称,人民币
1,第1章 活动物,263272535
2,第2章 肉及食用...,549582633
3,第3章 鱼、甲壳...,6165422535
4,第4章 乳品；蛋...,415207338
5,第5章 其他动物...,1165354387
6,第6章 活树及其...,276302681
7,第7章 食用蔬菜...,5961366181
8,第8章 食用水果...,2101939969
9,第9章 咖啡、茶...,2087962591
10,第10章 谷物,405835051
11,第11章 制粉工业...,530603049
12,第12章 含油子仁...,1634266464
13,第13章 虫胶；树...,1410987557
14,第14章 编结用植...,152928238
15,动、植物或微生物油、...,1516284103
16,第16章 肉、鱼、...,6842210071
17,第17章 糖及糖食,1682830117
18,第18章 可可及可...,174527392
19,第19章 谷物、粮...,1539221008
20,第20章 蔬菜、水...,5767054619
21,第21章 杂项食品,4053869228
22,第22章 饮料、酒...,1580986626
23,第23章 食品工业...,2649230400
24,第24章 烟草、烟...,5533155949
25,第25章 盐；硫磺...,1999959611
26,第26章 矿砂、矿...,2350182420
27,第27章 矿物燃料...,31011018471
28,第28章 无机化学...,20286675196
29,第29章 有机化学...,45880692830
30,第30章 药品,6803782421
31,第31章 肥料,5584291383
32,第32章 鞣料浸膏...,5667600473
33,第33章 精油及香...,4522442309
34,第34章 肥皂、有...,3894167733
35,第35章 蛋白类物...,2559943043
36,第36章 炸药；烟...,754332961
37,第37章 照相及电...,728555050
38,第38章 杂项化学...,18953043887
39,第39章 塑料及其...,76509041853
40,第40章 橡胶及其...,20073204955
41,第41章 生皮（毛...,517356869
42,第42章 皮革制品...,24251907767
43,第43章 毛皮、人...,768325038
44,第44章 木及木制...,9438650770
45,第45章 软木及软...,27459516
46,第46章 稻草、秸...,880646033
47,第47章 木浆及其...,177732735
48,第48章 纸及纸板...,17144475224
49,第49章 书籍、报...,2340319262
50,第50章 蚕丝,481666596
51,第51章 羊毛、动...,1445734332
52,第52章 棉花,6303496761
53,第53章 其他植物...,516162115
54,第54章 化学纤维...,18504249288
55,第55章 化学纤维...,8485422321
56,第56章 絮胎、毡...,4615520485
57,第57章 地毯及纺...,2189227960
58,第58章 特种机织...,3590910526
59,第59章 浸渍、涂...,5631477836
60,第60章 针织物及...,13524804208
61,第61章 针织或钩...,46616220962
62,第62章 非针织或...,40724486562
63,第63章 其他纺织...,19296085227
64,第64章 鞋靴、护...,33717228893
65,第65章 帽类及其...,3586441684
66,第66章 雨伞、阳...,2006447639
67,第67章 已加工羽...,6042809424
68,第68章 石料、石...,7852327852
69,第69章 陶瓷产品,14941680781
70,第70章 玻璃及其...,14435126045
71,第71章 天然或养...,17551336279
72,第72章 钢铁,44207232432
73,第73章 钢铁制品,56613036024
74,第74章 铜及其制...,5554156903
75,第75章 镍及其制...,577674873
76,第76章 铝及其制...,20588373018
78,第78章 铅及其制...,136585431
79,第79章 锌及其制...,95092668
80,第80章 锡及其制...,252906352
81,第81章 其他贱金...,2634420513
82,第82章 贱金属工...,13770078648
83,第83章 贱金属杂...,15658516786
84,第84章 核反应堆...,310469880756
85,第85章 电机、电...,483716473511
86,第86章 铁道及电...,7474771158
87,第87章 车辆及其...,117570053917
88,第88章 航空器、...,2996663433
89,第89章 船舶及浮...,13274581134
90,第90章 光学、照...,39850558525
91,第91章 钟表及其...,2695551764
92,第92章 乐器及其...,1123836296
93,第93章 武器、弹...,119521220
94,第94章 家具；寝...,70840000422
95,第95章 玩具、游...,50625124578
96,第96章 杂项制品,16233541003
97,第97章 艺术品、...,760127597
98,第98章 特殊交易...,32951663302
99,跨境电商B2B简化申...,1819892067
