商品编码,商品名称,人民币
1,第1章 活动物,252134073
2,第2章 肉及食用...,682467142
3,第3章 鱼、甲壳...,5570705588
4,第4章 乳品；蛋...,440554351
5,第5章 其他动物...,1131543985
6,第6章 活树及其...,394309464
7,第7章 食用蔬菜...,7643782399
8,第8章 食用水果...,3564709855
9,第9章 咖啡、茶...,2191998440
10,第10章 谷物,573831499
11,第11章 制粉工业...,471893894
12,第12章 含油子仁...,2585734477
13,第13章 虫胶；树...,1266193825
14,第14章 编结用植...,210946699
15,动、植物或微生物油、...,1778518273
16,第16章 肉、鱼、...,6177473747
17,第17章 糖及糖食,1802537058
18,第18章 可可及可...,209612608
19,第19章 谷物、粮...,1655209668
20,第20章 蔬菜、水...,5359668741
21,第21章 杂项食品,3606861346
22,第22章 饮料、酒...,1913883270
23,第23章 食品工业...,2954078156
24,第24章 烟草、烟...,4676880140
25,第25章 盐；硫磺...,2111696218
26,第26章 矿砂、矿...,2581314305
27,第27章 矿物燃料...,38755802722
28,第28章 无机化学...,17565498676
29,第29章 有机化学...,55201933290
30,第30章 药品,7665561379
31,第31章 肥料,2567287411
32,第32章 鞣料浸膏...,6975424907
33,第33章 精油及香...,4026702512
34,第34章 肥皂、有...,4611164426
35,第35章 蛋白类物...,3082520905
36,第36章 炸药；烟...,318364391
37,第37章 照相及电...,839132982
38,第38章 杂项化学...,18726553960
39,第39章 塑料及其...,86090281257
40,第40章 橡胶及其...,21067920795
41,第41章 生皮（毛...,659441780
42,第42章 皮革制品...,20260195291
43,第43章 毛皮、人...,156259522
44,第44章 木及木制...,8461928616
45,第45章 软木及软...,27664380
46,第46章 稻草、秸...,905851494
47,第47章 木浆及其...,184606142
48,第48章 纸及纸板...,18177496022
49,第49章 书籍、报...,2111943730
50,第50章 蚕丝,374007148
51,第51章 羊毛、动...,1150834460
52,第52章 棉花,6103757536
53,第53章 其他植物...,611331462
54,第54章 化学纤维...,14668807838
55,第55章 化学纤维...,7286200676
56,第56章 絮胎、毡...,4816524281
57,第57章 地毯及纺...,2495870471
58,第58章 特种机织...,3106823498
59,第59章 浸渍、涂...,5500191516
60,第60章 针织物及...,10944322310
61,第61章 针织或钩...,38563997970
62,第62章 非针织或...,32057279564
63,第63章 其他纺织...,18848267472
64,第64章 鞋靴、护...,22614684528
65,第65章 帽类及其...,2909019246
66,第66章 雨伞、阳...,2187444178
67,第67章 已加工羽...,5710867716
68,第68章 石料、石...,6827856295
69,第69章 陶瓷产品,11796154680
70,第70章 玻璃及其...,14303291595
71,第71章 天然或养...,22183337896
72,第72章 钢铁,47390784204
73,第73章 钢铁制品,57248144235
74,第74章 铜及其制...,6530165972
75,第75章 镍及其制...,1288897289
76,第76章 铝及其制...,20631554650
78,第78章 铅及其制...,105582219
79,第79章 锌及其制...,89916175
80,第80章 锡及其制...,320534834
81,第81章 其他贱金...,3428272261
82,第82章 贱金属工...,13407343061
83,第83章 贱金属杂...,13098616940
84,第84章 核反应堆...,325438144220
85,第85章 电机、电...,515557779774
86,第86章 铁道及电...,7416371115
87,第87章 车辆及其...,119720283043
88,第88章 航空器、...,5546010379
89,第89章 船舶及浮...,22831628417
90,第90章 光学、照...,40987323605
91,第91章 钟表及其...,2882246353
92,第92章 乐器及其...,1332600705
93,第93章 武器、弹...,69457766
94,第94章 家具；寝...,66072382524
95,第95章 玩具、游...,37534211498
96,第96章 杂项制品,15746085267
97,第97章 艺术品、...,578721247
98,第98章 特殊交易...,37233926052
99,跨境电商B2B简化申...,233770181
