Commodity code,Commodity,Renminbi Yuan
1,,383213810.0
2,,473955379.0
3,,7316941461.0
4,,308822943.0
5,,1570250289.0
6,,188292257.0
7,,5948144604.0
8,,2459174594.0
9,,1853137843.0
10,,540654230.0
11,,456256906.0
12,,1152416034.0
13,,807812699.0
14,,60828169.0
15,,549509441.0
16,,6214205325.0
17,,990220422.0
18,,178577592.0
19,,1166368187.0
20,,4491027600.0
21,,2095444420.0
22,,1454527520.0
23,,1730111699.0
24,,745783896.0
25,,1892802394.0
26,,792986543.0
27,,24231593668.0
28,,10941055366.0
29,,30768445462.0
30,,5047146744.0
31,,4172332405.0
32,,4204708225.0
33,,3386423189.0
34,,2335582242.0
35,,1661902613.0
36,,494583702.0
37,,611427935.0
38,,9488780439.0
39,,43851139368.0
40,,13093559199.0
41,,314640139.0
42,,17656610308.0
43,,2806025637.0
44,,8707138498.0
45,,12974265.0
46,,850541088.0
47,,72826866.0
48,,10981467047.0
49,,2793064706.0
50,,572148285.0
51,,1337809680.0
52,,8098362753.0
53,,482409423.0
54,,11074363050.0
55,,6616122910.0
56,,3238716211.0
57,,1662349290.0
58,,2765652702.0
59,,4367057296.0
60,,11059216122.0
61,,50905896288.0
62,,48625195130.0
63,,15278081623.0
64,,29889346821.0
65,,2927632130.0
66,,1260901735.0
67,,4246665210.0
68,,7055071857.0
69,,12253920079.0
70,,9486589091.0
71,,13442782389.0
72,,25591592989.0
73,,36133930390.0
74,,4067638476.0
75,,217997247.0
76,,15491060116.0
78,,32808401.0
79,,161359187.0
80,,24531412.0
81,,2032089392.0
82,,9323143702.0
83,,10330265291.0
84,,236199051424.0
85,,342586978012.0
86,,7646250254.0
87,,42130451697.0
88,,1524720451.0
89,,13490648695.0
90,,39943566103.0
91,,2975452653.0
92,,995008821.0
93,,96575571.0
94,,51892644527.0
95,,36524483531.0
96,,9447762060.0
97,,93768544.0
98,,2476367580.0
