Commodity code,Commodity,Renminbi Yuan
1,Live animals,414519893.0
2,Meat and edible meat offal,509830559.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",7356481870.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",306281550.0
5,"roducts of animal origin,not elsewhere specified or included",898497121.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",182237961.0
7,Edible vegetables and certain roots and tubers,5864334113.0
8,Edible fruit and nuts; peel of citrus fruit or melons,3391445641.0
9,"Coffee, tea, maté and spices",1526903225.0
10,Cereals,322467219.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,292082441.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1203456376.0
13,"Lac; gums, resins and other vegetable saps and extracts",600226270.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,48388604.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,322900093.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",4312683113.0
17,Sugars and sugar confectionery,959526297.0
18,Cocoa and cocoa preparations,262489904.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",890837444.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",3911671383.0
21,Miscellaneous edible preparations,1737345776.0
22,"Beverages, spirits and vinegar",1158252251.0
23,Residues and waste from the food industries; prepared animal fodder,1605472332.0
24,Tobacco and manufactured tobacco substitutes,502921311.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",1669587755.0
26,"Ores, slag and ash",192027572.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",16806164846.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",6548569010.0
29,Organic chemicals,20618275820.0
30,Pharmaceutical products,3591136962.0
31,Fertilisers,3281604681.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,3180220137.0
33,Essential oils and resinoids; perfumery,2748903213.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",1860805220.0
35,Albuminoidal substances; modified starches;,1408844042.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,255122329.0
37,Photographic or cinematographic goods,532311771.0
38,Miscellaneous chemical products,6280423192.0
39,Plastics and articles thereof,34225823773.0
40,Rubber and articles thereof,10071511508.0
41,Raw hides and skins (other than furskins) and leather,322329470.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",15147012176.0
43,Furskins and artificial fur; manufactures thereof,2288141286.0
44,Wood and articles of wood; wood charcoal,7348257890.0
