商品编码,商品名称,人民币
1,第1章 活动物,337179105
2,第2章 肉及食用...,540126634
3,第3章 鱼、甲壳...,8300044894
4,第4章 乳品；蛋...,308036802
5,第5章 其他动物...,1101340968
6,第6章 活树及其...,196192025
7,第7章 食用蔬菜...,6169130509
8,第8章 食用水果...,4264852287
9,第9章 咖啡、茶...,1847182069
10,第10章 谷物,546488700
11,第11章 制粉工业...,463691666
12,第12章 含油子仁...,1386559778
13,第13章 虫胶；树...,860831649
14,第14章 编结用植...,69846189
15,第15章 动、植物...,672821957
16,第16章 肉、鱼、...,6021773401
17,第17章 糖及糖食,1105150224
18,第18章 可可及可...,269814968
19,第19章 谷物、粮...,1327256150
20,第20章 蔬菜、水...,4481459735
21,第21章 杂项食品,2038358455
22,第22章 饮料、酒...,1411588769
23,第23章 食品工业...,1648200496
24,第24章 烟草、烟...,870995200
25,第25章 盐；硫磺...,2072371984
26,第26章 矿砂、矿...,610135505
27,第27章 矿物燃料...,24365037746
28,第28章 无机化学...,12376155769
29,第29章 有机化学...,31369864976
30,第30章 药品,4475727293
31,第31章 肥料,6749223068
32,第32章 鞣料浸膏...,3922352317
33,第33章 精油及香...,3344288181
34,第34章 肥皂、有...,2358109956
35,第35章 蛋白类物...,1666437507
36,第36章 炸药；烟...,716284373
37,第37章 照相及电...,581273538
38,第38章 杂项化学...,9115707973
39,第39章 塑料及其...,43398241107
40,第40章 橡胶及其...,11946494712
41,第41章 生皮（毛...,358323860
42,第42章 皮革制品...,16445962194
43,第43章 毛皮、人...,3633968467
44,第44章 木及木制...,8326355591
45,第45章 软木及软...,14912542
46,第46章 稻草、秸...,884331684
47,第47章 木浆及其...,78838809
48,第48章 纸及纸板...,11089861042
49,第49章 书籍、报...,2156095937
50,第50章 蚕丝,595275450
51,第51章 羊毛、动...,1285634190
52,第52章 棉花,8650189241
53,第53章 其他植物...,983505394
54,第54章 化学纤维...,11107735063
55,第55章 化学纤维...,6672470561
56,第56章 絮胎、毡...,3151166141
57,第57章 地毯及纺...,1686955994
58,第58章 特种机织...,2907835684
59,第58章 浸渍、涂...,4282107721
60,第60章 针织物及...,9981559577
61,第61章 针织或钩...,43729230898
62,第62章 非针织或...,40109410862
63,第63章 其他纺织...,16532848588
64,第64章 鞋靴、护...,24204226537
65,第65章 帽类及其...,2568519133
66,第66章 雨伞、阳...,1265361368
67,第67章 已加工羽...,3819329026
68,第68章 石料、石...,6723851045
69,第69章 陶瓷产品,12838847320
70,第70章 玻璃及其...,9429607415
71,第71章 天然或养...,11465070015
72,第72章 钢铁,25107505490
73,第73章 钢铁制品,35683988092
74,第74章 铜及其制...,3234865467
75,第75章 镍及其制...,261787576
76,第76章 铝及其制...,15120620020
78,第78章 铅及其制...,82994765
79,第79章 锌及其制...,118175706
80,第80章 锡及其制...,52358438
81,第81章 其他贱金...,2172328377
82,第82章 贱金属工...,8905957243
83,第83章 贱金属杂...,10023239465
84,第84章 核反应堆...,238335672152
85,第85章 电机、电...,445893361638
86,第86章 铁道及电...,7053840896
87,第87章 车辆及其...,42186404374
88,第88章 航空器、...,1781051464
89,第89章 船舶及浮...,12968109506
90,第90章 光学、照...,40810675338
91,第91章 钟表及其...,2648815578
92,第92章 乐器及其...,1003215961
93,第93章 武器、弹...,102756345
94,第94章 家具；寝...,53749495668
95,第95章 玩具、游...,40559087473
96,第96章 杂项制品,9021341478
97,第97章 艺术品、...,241081058
98,第98章 特殊交易...,4054193455
