Commodity code,Commodity,Renminbi Yuan
1,Live animals,288147832.0
2,Meat and edible meat offal,1221538053.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",7171624132.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",577715707.0
5,"roducts of animal origin,not elsewhere specified or included",1010025218.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",428994964.0
7,Edible vegetables and certain roots and tubers,6921596499.0
8,Edible fruit and nuts; peel of citrus fruit or melons,7122013796.0
9,"Coffee, tea, maté and spices",2095963467.0
10,Cereals,814984222.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,500870667.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",3554093296.0
13,"Lac; gums, resins and other vegetable saps and extracts",1241279922.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,240486597.0
15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats;animal or vegetable waxes",3770013510.0
16,"Preparations of meat, of fish, crustaceans, molluscs or other aquatic invertebrates, or of insects",6835733784.0
17,Sugars and sugar confectionery,2215687990.0
18,Cocoa and cocoa preparations,554430444.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2078740013.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",5885889115.0
21,Miscellaneous edible preparations,4495397826.0
22,"Beverages, spirits and vinegar",2045715808.0
23,Residues and waste from the food industries; prepared animal fodder,2368415818.0
24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",6506207548.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2259391395.0
26,"Ores, slag and ash",1207707023.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",31479698228.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",16662235586.0
29,Organic chemicals,52065425045.0
30,Pharmaceutical products,8193744294.0
31,Fertilisers,9654414414.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,6168635672.0
33,Essential oils and resinoids; perfumery,5510539095.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",5679092324.0
35,Albuminoidal substances; modified starches;,3400728744.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,628085161.0
37,Photographic or cinematographic goods,965944120.0
38,Miscellaneous chemical products,19728974268.0
39,Plastics and articles thereof,85276056472.0
40,Rubber and articles thereof,21614974546.0
41,Raw hides and skins (other than furskins) and leather,670629895.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",17394497174.0
43,Furskins and artificial fur; manufactures thereof,368770536.0
44,Wood and articles of wood; wood charcoal,9224128556.0
45,Cork and articles of cork,32185695.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",696865644.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,175707524.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",17941596068.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2202371575.0
50,ilk,525414672.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",920933425.0
52,Cotton,6748005766.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,1639326770.0
54,Man-made filaments; strip and the like of man-made textile materials,18666896795.0
55,Man-made staple fibres,8775163584.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",5017873541.0
57,Carpets and other textile floor coverings,2727517939.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,3874649074.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",6012527722.0
60,Knitted or crocheted fabrics,14493471717.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",45417800364.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",33701074551.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,20086742392.0
64,"Footwear, gaiters and the like; parts of such articles",25123526482.0
65,Headgear and parts thereof,3207701274.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1648507310.0
