Commodity code,Commodity,Renminbi Yuan
1,,70379507.0
2,,401239266.0
3,,9191680230.0
4,,365575690.0
5,,1376473565.0
6,,212331082.0
7,,5600631537.0
8,,3313739334.0
9,,1771111798.0
10,,547065625.0
11,,386448462.0
12,,2059137538.0
13,,855797383.0
14,,81902658.0
15,,617770479.0
16,,6134276755.0
17,,1015126970.0
18,,251089619.0
19,,1101250784.0
20,,4725027755.0
21,,1979842613.0
22,,866130247.0
23,,1876604309.0
24,,367809803.0
25,,2524041508.0
26,,467246686.0
27,,20154532285.0
28,,9855173622.0
29,,32275281629.0
30,,4148875182.0
31,,2075469614.0
32,,3925477042.0
33,,2777088887.0
34,,2079244886.0
35,,1689400157.0
36,,429772894.0
37,,583043149.0
38,,10771890547.0
39,,41406611478.0
40,,11747116328.0
41,,311373073.0
42,,15990574172.0
43,,2233182381.0
44,,8692457769.0
45,,11810659.0
46,,945772407.0
47,,60294328.0
48,,9822743566.0
49,,1708864735.0
50,,639620380.0
51,,1107121252.0
52,,8609765946.0
53,,931468030.0
54,,11423363053.0
55,,7700885030.0
56,,2986796067.0
57,,1617151905.0
58,,2839572656.0
59,,4582955895.0
60,,9526695989.0
61,,38087406689.0
62,,40650130952.0
63,,15162034729.0
64,,31182640792.0
65,,2538440026.0
66,,1962527245.0
67,,3434110852.0
68,,6547431168.0
69,,11815280254.0
70,,8839887619.0
71,,9950577672.0
72,,20714159531.0
73,,35350650213.0
74,,4599534144.0
75,,199270651.0
76,,14317739750.0
78,,59935484.0
79,,110451286.0
80,,36684292.0
81,,1950613176.0
82,,8824285735.0
83,,10337975205.0
84,,216594502000.0
85,,350862767128.0
86,,7552408044.0
87,,38409124012.0
88,,2846540677.0
89,,19410766528.0
90,,37787837546.0
91,,2392360515.0
92,,774549093.0
93,,92129959.0
94,,54331477602.0
95,,24766609303.0
96,,9028398746.0
97,,55887134.0
98,,2261614267.0
