Commodity code,Commodity,Renminbi Yuan
1,Live animals,632483211.0
2,Meat and edible meat offal,565385560.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",7224233857.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",336730419.0
5,"roducts of animal origin,not elsewhere specified or included",1030824739.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",367908849.0
7,Edible vegetables and certain roots and tubers,6428595427.0
8,Edible fruit and nuts; peel of citrus fruit or melons,6407937714.0
9,"Coffee, tea, maté and spices",2429689774.0
10,Cereals,457550993.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,336518054.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",2254432781.0
13,"Lac; gums, resins and other vegetable saps and extracts",954481692.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,128512013.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,688340276.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",6151473530.0
17,Sugars and sugar confectionery,1064221560.0
18,Cocoa and cocoa preparations,291382163.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1224489952.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",4145561294.0
21,Miscellaneous edible preparations,2421052275.0
22,"Beverages, spirits and vinegar",998165334.0
23,Residues and waste from the food industries; prepared animal fodder,1818837716.0
24,Tobacco and manufactured tobacco substitutes,649866180.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2096635343.0
26,"Ores, slag and ash",1523637316.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",17884084484.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",10814395500.0
29,Organic chemicals,35928374620.0
30,Pharmaceutical products,13579935984.0
31,Fertilisers,4296867728.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,5345924879.0
33,Essential oils and resinoids; perfumery,3246173592.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",3412216842.0
35,Albuminoidal substances; modified starches;,2283193695.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,226336871.0
37,Photographic or cinematographic goods,638816667.0
38,Miscellaneous chemical products,14088011610.0
39,Plastics and articles thereof,71456080362.0
40,Rubber and articles thereof,14741164532.0
41,Raw hides and skins (other than furskins) and leather,453375313.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",16926791357.0
43,Furskins and artificial fur; manufactures thereof,3948649529.0
44,Wood and articles of wood; wood charcoal,9196130811.0
45,Cork and articles of cork,22847656.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",1129582943.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,55828657.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",13626142622.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2256841002.0
50,ilk,314185844.0
