商品编码,商品名称,人民币
1,第1章 活动物,292358406
2,第2章 肉及食用...,511291509
3,第3章 鱼、甲壳...,6926460966
4,第4章 乳品；蛋...,384195025
5,第5章 其他动物...,1262910066
6,第6章 活树及其...,289885273
7,第7章 食用蔬菜...,5857275184
8,第8章 食用水果...,1846430899
9,第9章 咖啡、茶...,2104497427
10,第10章 谷物,736646062
11,第11章 制粉工业...,734896813
12,第12章 含油子仁...,1501270301
13,第13章 虫胶；树...,1481436458
14,第14章 编结用植...,133642528
15,动、植物或微生物油、...,2680907829
16,第16章 肉、鱼、...,7195740710
17,第17章 糖及糖食,1563222131
18,第18章 可可及可...,206030027
19,第19章 谷物、粮...,1365528818
20,第20章 蔬菜、水...,5184685250
21,第21章 杂项食品,3720092902
22,第22章 饮料、酒...,1407997391
23,第23章 食品工业...,2434967751
24,第24章 烟草、烟...,4482349280
25,第25章 盐；硫磺...,2836041946
26,第26章 矿砂、矿...,2077654918
27,第27章 矿物燃料...,31277341968
28,第28章 无机化学...,26503061954
29,第29章 有机化学...,68450899061
30,第30章 药品,7786256411
31,第31章 肥料,6355623827
32,第32章 鞣料浸膏...,6847463548
33,第33章 精油及香...,4853214309
34,第34章 肥皂、有...,4272750887
35,第35章 蛋白类物...,2780679948
36,第36章 炸药；烟...,725931388
37,第37章 照相及电...,887087373
38,第38章 杂项化学...,25006060539
39,第39章 塑料及其...,88384665772
40,第40章 橡胶及其...,19027992493
41,第41章 生皮（毛...,606210456
42,第42章 皮革制品...,24657540846
43,第43章 毛皮、人...,1407478202
44,第44章 木及木制...,11150834384
45,第45章 软木及软...,24599458
46,第46章 稻草、秸...,996300415
47,第47章 木浆及其...,292236718
48,第48章 纸及纸板...,19071168656
49,第49章 书籍、报...,3053059785
50,第50章 蚕丝,626127423
51,第51章 羊毛、动...,1341407816
52,第52章 棉花,7628600353
53,第53章 其他植物...,495474569
54,第54章 化学纤维...,18075702766
55,第55章 化学纤维...,8871509130
56,第56章 絮胎、毡...,4767361809
57,第57章 地毯及纺...,2336857510
58,第58章 特种机织...,3781194735
59,第59章 浸渍、涂...,6564881570
60,第60章 针织物及...,14815240588
61,第61章 针织或钩...,61728807983
62,第62章 非针织或...,52223014595
63,第63章 其他纺织...,22388928198
64,第64章 鞋靴、护...,40221186220
65,第65章 帽类及其...,4399424250
66,第66章 雨伞、阳...,1896774887
67,第67章 已加工羽...,7547465919
68,第68章 石料、石...,8600100896
69,第69章 陶瓷产品,18649381925
70,第70章 玻璃及其...,15560653791
71,第71章 天然或养...,18718787742
72,第72章 钢铁,61203506206
73,第73章 钢铁制品,68459660182
74,第74章 铜及其制...,6128915630
75,第75章 镍及其制...,838032711
76,第76章 铝及其制...,26374698369
78,第78章 铅及其制...,569032529
79,第79章 锌及其制...,305210914
80,第80章 锡及其制...,249373965
81,第81章 其他贱金...,3809846078
82,第82章 贱金属工...,14639858063
83,第83章 贱金属杂...,17516736668
84,第84章 核反应堆...,332009204787
85,第85章 电机、电...,534603998490
86,第86章 铁道及电...,12173394561
87,第87章 车辆及其...,78838804686
88,第88章 航空器、...,2395524656
89,第89章 船舶及浮...,21197971187
90,第90章 光学、照...,41739569093
91,第91章 钟表及其...,2850551340
92,第92章 乐器及其...,1268198784
93,第93章 武器、弹...,164433300
94,第94章 家具；寝...,74520839458
95,第95章 玩具、游...,69252763060
96,第96章 杂项制品,16080239573
97,第97章 艺术品、...,487837668
98,第98章 特殊交易...,29670270614
99,跨境电商B2B简化申...,2974224868
