Commodity code,Commodity,Renminbi Yuan
1,Live animals,283981789.0
2,Meat and edible meat offal,549528361.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6004664988.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",335389072.0
5,"roducts of animal origin,not elsewhere specified or included",871011033.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",122120813.0
7,Edible vegetables and certain roots and tubers,4830240227.0
8,Edible fruit and nuts; peel of citrus fruit or melons,2111386359.0
9,"Coffee, tea, maté and spices",1282224991.0
10,Cereals,47110559.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,275917633.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1039425664.0
13,"Lac; gums, resins and other vegetable saps and extracts",601205403.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,59606277.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,329387528.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",3847135024.0
17,Sugars and sugar confectionery,789696832.0
18,Cocoa and cocoa preparations,177417862.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",739221814.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",3461734782.0
21,Miscellaneous edible preparations,1525531696.0
22,"Beverages, spirits and vinegar",1074752820.0
23,Residues and waste from the food industries; prepared animal fodder,1422084978.0
24,Tobacco and manufactured tobacco substitutes,793040202.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",1603461975.0
26,"Ores, slag and ash",90043720.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",14358211128.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",7261001374.0
29,Organic chemicals,22116434679.0
30,Pharmaceutical products,3501077253.0
31,Fertilisers,5701265244.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,3403695487.0
33,Essential oils and resinoids; perfumery,2726638940.0
