商品编码,商品名称,人民币
1,第1章 活动物,304893710
2,第2章 肉及食用...,639421323
3,第3章 鱼、甲壳...,6758079631
4,第4章 乳品；蛋...,473651449
5,第5章 其他动物...,841851222
6,第6章 活树及其...,332438167
7,第7章 食用蔬菜...,8023857749
8,第8章 食用水果...,5680727850
9,第9章 咖啡、茶...,2089700764
10,第10章 谷物,861996840
11,第11章 制粉工业...,495460721
12,第12章 含油子仁...,2890624325
13,第13章 虫胶；树...,1432345444
14,第14章 编结用植...,156006667
15,动、植物或微生物油、...,2499938004
16,第16章 肉、鱼、...,6932890363
17,第17章 糖及糖食,2037543045
18,第18章 可可及可...,383950199
19,第19章 谷物、粮...,1664484932
20,第20章 蔬菜、水...,5905969725
21,第21章 杂项食品,3461785520
22,第22章 饮料、酒...,2221755482
23,第23章 食品工业...,2169135012
24,第24章 烟草、烟...,6058084967
25,第25章 盐；硫磺...,2143746468
26,第26章 矿砂、矿...,2200044984
27,第27章 矿物燃料...,38248073667
28,第28章 无机化学...,19700205312
29,第29章 有机化学...,43926759768
30,第30章 药品,6844964368
31,第31章 肥料,7436741078
32,第32章 鞣料浸膏...,5590918330
33,第33章 精油及香...,4490370937
34,第34章 肥皂、有...,4381458796
35,第35章 蛋白类物...,2776301572
36,第36章 炸药；烟...,710484253
37,第37章 照相及电...,733508752
38,第38章 杂项化学...,18284449190
39,第39章 塑料及其...,82574419423
40,第40章 橡胶及其...,20590119814
41,第41章 生皮（毛...,524128524
42,第42章 皮革制品...,22621608741
43,第43章 毛皮、人...,1170828037
44,第44章 木及木制...,9544471091
45,第45章 软木及软...,36767450
46,第46章 稻草、秸...,860269455
47,第47章 木浆及其...,194455386
48,第48章 纸及纸板...,17900422674
49,第49章 书籍、报...,2245686660
50,第50章 蚕丝,470250605
51,第51章 羊毛、动...,887200335
52,第52章 棉花,5758181220
53,第53章 其他植物...,1728140554
54,第54章 化学纤维...,16999137630
55,第55章 化学纤维...,7888454059
56,第56章 絮胎、毡...,4462059458
57,第57章 地毯及纺...,2433127400
58,第58章 特种机织...,3399515318
59,第59章 浸渍、涂...,5485942890
60,第60章 针织物及...,12802114718
61,第61章 针织或钩...,47021897951
62,第62章 非针织或...,39071444821
63,第63章 其他纺织...,19710373548
64,第64章 鞋靴、护...,30173799685
65,第65章 帽类及其...,3193971404
66,第66章 雨伞、阳...,1920263970
67,第67章 已加工羽...,6826908270
68,第68章 石料、石...,7986469874
69,第69章 陶瓷产品,17309458435
70,第70章 玻璃及其...,15432852224
71,第71章 天然或养...,21072676303
72,第72章 钢铁,38068353379
73,第73章 钢铁制品,58498953578
74,第74章 铜及其制...,5595755660
75,第75章 镍及其制...,1182970626
76,第76章 铝及其制...,21415804214
78,第78章 铅及其制...,282661863
79,第79章 锌及其制...,100291439
80,第80章 锡及其制...,219653862
81,第81章 其他贱金...,3559482750
82,第82章 贱金属工...,14272255760
83,第83章 贱金属杂...,16459667401
84,第84章 核反应堆...,307597036774
85,第85章 电机、电...,582874981604
86,第86章 铁道及电...,7098162305
87,第87章 车辆及其...,124224620589
88,第88章 航空器、...,4243394342
89,第89章 船舶及浮...,24035042614
90,第90章 光学、照...,43144028367
91,第91章 钟表及其...,3148455996
92,第92章 乐器及其...,1266527142
93,第93章 武器、弹...,101720573
94,第94章 家具；寝...,79989891269
95,第95章 玩具、游...,43152149016
96,第96章 杂项制品,16775673248
97,第97章 艺术品、...,1763932311
98,第98章 特殊交易...,43633705320
99,跨境电商B2B简化申...,827856848
