商品编码,商品名称,人民币
1,第1章 活动物,305381928
2,第2章 肉及食用...,606696458
3,第3章 鱼、甲壳...,5869215619
4,第4章 乳品；蛋...,460688620
5,第5章 其他动物...,894687788
6,第6章 活树及其...,339355779
7,第7章 食用蔬菜...,6879892504
8,第8章 食用水果...,3983937669
9,第9章 咖啡、茶...,2287007104
10,第10章 谷物,767507124
11,第11章 制粉工业...,488049847
12,第12章 含油子仁...,1511800050
13,第13章 虫胶；树...,1285749742
14,第14章 编结用植...,150444477
15,动、植物或微生物油、...,2286112892
16,第16章 肉、鱼、...,6600766457
17,第17章 糖及糖食,1950791975
18,第18章 可可及可...,359356470
19,第19章 谷物、粮...,1613984007
20,第20章 蔬菜、水...,5629119126
21,第21章 杂项食品,4261738053
22,第22章 饮料、酒...,2043010473
23,第23章 食品工业...,2281910697
24,第24章 烟草、烟...,5727607100
25,第25章 盐；硫磺...,1930815713
26,第26章 矿砂、矿...,2619022486
27,第27章 矿物燃料...,39574969190
28,第28章 无机化学...,18820103874
29,第29章 有机化学...,46048318160
30,第30章 药品,7118608481
31,第31章 肥料,7784654388
32,第32章 鞣料浸膏...,5827833624
33,第33章 精油及香...,5122372200
34,第34章 肥皂、有...,4600574073
35,第35章 蛋白类物...,2795818590
36,第36章 炸药；烟...,356436902
37,第37章 照相及电...,777818084
38,第38章 杂项化学...,19990215682
39,第39章 塑料及其...,78344602876
40,第40章 橡胶及其...,20632855999
41,第41章 生皮（毛...,503065730
42,第42章 皮革制品...,22158156483
43,第43章 毛皮、人...,1078533744
44,第44章 木及木制...,9400464480
45,第45章 软木及软...,33063470
46,第46章 稻草、秸...,880919339
47,第47章 木浆及其...,158463483
48,第48章 纸及纸板...,17553581414
49,第49章 书籍、报...,2657291339
50,第50章 蚕丝,483420683
51,第51章 羊毛、动...,1178697874
52,第52章 棉花,6551941117
53,第53章 其他植物...,1269147043
54,第54章 化学纤维...,17406548500
55,第55章 化学纤维...,7809296861
56,第56章 絮胎、毡...,4527961424
57,第57章 地毯及纺...,2416012628
58,第58章 特种机织...,3311606483
59,第59章 浸渍、涂...,5459017915
60,第60章 针织物及...,13565736622
61,第61章 针织或钩...,55820493786
62,第62章 非针织或...,43171422577
63,第63章 其他纺织...,21130284231
64,第64章 鞋靴、护...,29784829343
65,第65章 帽类及其...,3506286122
66,第66章 雨伞、阳...,1584065787
67,第67章 已加工羽...,5705798981
68,第68章 石料、石...,6876984703
69,第69章 陶瓷产品,15040914315
70,第70章 玻璃及其...,14665102346
71,第71章 天然或养...,20118251966
72,第72章 钢铁,38309024698
73,第73章 钢铁制品,55922447380
74,第74章 铜及其制...,5800990336
75,第75章 镍及其制...,990150733
76,第76章 铝及其制...,20534139793
78,第78章 铅及其制...,606690178
79,第79章 锌及其制...,88449054
80,第80章 锡及其制...,160499422
81,第81章 其他贱金...,2894262786
82,第82章 贱金属工...,14162110955
83,第83章 贱金属杂...,15521563414
84,第84章 核反应堆...,314722769923
85,第85章 电机、电...,612725933265
86,第86章 铁道及电...,7307930358
87,第87章 车辆及其...,121796299276
88,第88章 航空器、...,5420707097
89,第89章 船舶及浮...,15972780567
90,第90章 光学、照...,44261696929
91,第91章 钟表及其...,3037175504
92,第92章 乐器及其...,1514688538
93,第93章 武器、弹...,144024094
94,第94章 家具；寝...,72392897577
95,第95章 玩具、游...,63218472555
96,第96章 杂项制品,16820982238
97,第97章 艺术品、...,467164548
98,第98章 特殊交易...,40246085295
99,跨境电商B2B简化申...,1637814994
