商品编码,商品名称,人民币
1,第1章 活动物,292358406
2,第2章 肉及食用...,511291509
3,第3章 鱼、甲壳...,6926460966
4,第4章 乳品；蛋...,384195025
5,第5章 其他动物...,1262910538
6,第6章 活树及其...,289890873
7,第7章 食用蔬菜...,5857280981
8,第8章 食用水果...,1846458428
9,第9章 咖啡、茶...,2104512153
10,第10章 谷物,736646062
11,第11章 制粉工业...,734896813
12,第12章 含油子仁...,1501358334
13,第13章 虫胶；树...,1481436791
14,第14章 编结用植...,133659522
15,动、植物或微生物油、...,2680907829
16,第16章 肉、鱼、...,7195740710
17,第17章 糖及糖食,1563222131
18,第18章 可可及可...,206030027
19,第19章 谷物、粮...,1365528818
20,第20章 蔬菜、水...,5184685250
21,第21章 杂项食品,3720092902
22,第22章 饮料、酒...,1407997425
23,第23章 食品工业...,2434967751
24,第24章 烟草、烟...,4485110257
25,第25章 盐；硫磺...,2838169177
26,第26章 矿砂、矿...,2077660877
27,第27章 矿物燃料...,31347260860
28,第28章 无机化学...,26520065360
29,第29章 有机化学...,68452386999
30,第30章 药品,7787422426
31,第31章 肥料,6355625148
32,第32章 鞣料浸膏...,6881528760
33,第33章 精油及香...,4878617788
34,第34章 肥皂、有...,4430033584
35,第35章 蛋白类物...,2782408417
36,第36章 炸药；烟...,725931415
37,第37章 照相及电...,887211979
38,第38章 杂项化学...,25019323687
39,第39章 塑料及其...,88660902313
40,第40章 橡胶及其...,19041159618
41,第41章 生皮（毛...,606571603
42,第42章 皮革制品...,24742356276
43,第43章 毛皮、人...,1407671093
44,第44章 木及木制...,11162895062
45,第45章 软木及软...,24599458
46,第46章 稻草、秸...,996478041
47,第47章 木浆及其...,292238279
48,第48章 纸及纸板...,19171113018
49,第49章 书籍、报...,3065170450
50,第50章 蚕丝,626338224
51,第51章 羊毛、动...,1341577243
52,第52章 棉花,7632886677
53,第53章 其他植物...,495860185
54,第54章 化学纤维...,18081971236
55,第55章 化学纤维...,8874935422
56,第56章 絮胎、毡...,4770463754
57,第57章 地毯及纺...,2337810748
58,第58章 特种机织...,3794944129
59,第59章 浸渍、涂...,6568522640
60,第60章 针织物及...,14829933220
61,第61章 针织或钩...,61914239160
62,第62章 非针织或...,52578226684
63,第63章 其他纺织...,22435184056
64,第64章 鞋靴、护...,40306582261
65,第65章 帽类及其...,4409464214
66,第66章 雨伞、阳...,1899690392
67,第67章 已加工羽...,7612488728
68,第68章 石料、石...,8637319471
69,第69章 陶瓷产品,18796152916
70,第70章 玻璃及其...,15630579606
71,第71章 天然或养...,18749739505
72,第72章 钢铁,62067603862
73,第73章 钢铁制品,68952170396
74,第74章 铜及其制...,6131995938
75,第75章 镍及其制...,838586972
76,第76章 铝及其制...,26391101291
78,第78章 铅及其制...,569089579
79,第79章 锌及其制...,306411499
80,第80章 锡及其制...,249395627
81,第81章 其他贱金...,3810202307
82,第82章 贱金属工...,14666647607
83,第83章 贱金属杂...,17571815659
84,第84章 核反应堆...,332242811190
85,第85章 电机、电...,535423661687
86,第86章 铁道及电...,12173503109
87,第87章 车辆及其...,78886643728
88,第88章 航空器、...,2395570856
89,第89章 船舶及浮...,21208944808
90,第90章 光学、照...,41998934913
91,第91章 钟表及其...,2866884084
92,第92章 乐器及其...,1273295089
93,第93章 武器、弹...,164433300
94,第94章 家具；寝...,74805740588
95,第95章 玩具、游...,69631039797
96,第96章 杂项制品,16114819895
97,第97章 艺术品、...,489028013
98,第98章 特殊交易...,29006326617
99,跨境电商B2B简化申...,2974224868
