Commodity code,Commodity,Renminbi Yuan
1,Live animals,381931493.0
2,Meat and edible meat offal,489021347.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",7626162777.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",386517458.0
5,"roducts of animal origin,not elsewhere specified or included",1067334699.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",195599475.0
7,Edible vegetables and certain roots and tubers,6205570987.0
8,Edible fruit and nuts; peel of citrus fruit or melons,3407227316.0
9,"Coffee, tea, maté and spices",1969043207.0
10,Cereals,242370504.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,344262746.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1168185890.0
13,"Lac; gums, resins and other vegetable saps and extracts",673921391.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,60526404.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,334546755.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",4845946091.0
17,Sugars and sugar confectionery,1067784522.0
18,Cocoa and cocoa preparations,251737586.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",947587324.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",4262422965.0
21,Miscellaneous edible preparations,1917096074.0
22,"Beverages, spirits and vinegar",1421553752.0
23,Residues and waste from the food industries; prepared animal fodder,1923495065.0
24,Tobacco and manufactured tobacco substitutes,637882465.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",1749094099.0
26,"Ores, slag and ash",302568526.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",14455347194.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",7217437896.0
29,Organic chemicals,23942611905.0
30,Pharmaceutical products,4305918022.0
31,Fertilisers,4793008318.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,3686413949.0
33,Essential oils and resinoids; perfumery,3312883283.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2041066482.0
35,Albuminoidal substances; modified starches;,1484810670.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,625378265.0
37,Photographic or cinematographic goods,641471270.0
38,Miscellaneous chemical products,7456679447.0
39,Plastics and articles thereof,38096782849.0
40,Rubber and articles thereof,11870429760.0
41,Raw hides and skins (other than furskins) and leather,368217577.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",15380324012.0
43,Furskins and artificial fur; manufactures thereof,2846983050.0
44,Wood and articles of wood; wood charcoal,8362082627.0
45,Cork and articles of cork,13744297.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",845141505.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,63714310.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",11232845202.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2695966057.0
50,ilk,758413087.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1211057473.0
52,Cotton,9262360789.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,442039371.0
54,Man-made filaments; strip and the like of man-made textile materials,11196224910.0
55,Man-made staple fibres,7914352161.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",2992922489.0
57,Carpets and other textile floor coverings,1608046708.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2909784048.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",4363512791.0
60,Knitted or crocheted fabrics,9909105547.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",56123849827.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",52064061278.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,16668674916.0
64,"Footwear, gaiters and the like; parts of such articles",29969095203.0
65,Headgear and parts thereof,3226380647.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1367133198.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,3009297018.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",6024107064.0
69,Geramic products,10541923582.0
70,Glass and glassware,9511074354.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",10223704383.0
72,Iron and steel,25619557488.0
73,Articles of iron or steel,30812203542.0
74,Copper and articles thereof,3976122717.0
75,Nickel and articles thereof,212054133.0
76,Aluminium and articles thereof,13145536983.0
78,Lead and articles thereof,33656076.0
79,Zinc and articles thereof,177057970.0
80,Tin and articles thereof,28142176.0
81,Other base metals; cermets; articles thereof,1389697203.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",8551299040.0
83,Miscellaneous articles of base metal,9340619333.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",201889774509.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",307295233901.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",4278428747.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",36828328175.0
88,"Aircraft, spacecraft, and parts thereof",1571587304.0
89,"Ships, boats and floating structures",6522571108.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",40760338312.0
91,Clocks and watches and parts thereof,3122907328.0
92,Musical instruments; parts and accessories of such articles,1133428863.0
93,Arms and ammunition; parts and accessories thereof,102611442.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",52686360072.0
95,"Toys, games and sports requisites;parts and accessories thereof",37279318529.0
96,Miscellaneous manufactured articles,9181986461.0
97,"Works of art, collectors' pieces and antiques",60020035.0
98,Commodities not classified accroding to kind,2349395237.0
