商品编码,商品名称,人民币
1,第1章 活动物,296643159
2,第2章 肉及食用...,732833027
3,第3章 鱼、甲壳...,5846991492
4,第4章 乳品；蛋...,481802318
5,第5章 其他动物...,1060541561
6,第6章 活树及其...,331783712
7,第7章 食用蔬菜...,7117551455
8,第8章 食用水果...,4216322839
9,第9章 咖啡、茶...,2128737056
10,第10章 谷物,509832869
11,第11章 制粉工业...,374929450
12,第12章 含油子仁...,1557699970
13,第13章 虫胶；树...,1203973028
14,第14章 编结用植...,151218026
15,动、植物或微生物油、...,2866746591
16,第16章 肉、鱼、...,6571517746
17,第17章 糖及糖食,2121371326
18,第18章 可可及可...,384846899
19,第19章 谷物、粮...,1854620534
20,第20章 蔬菜、水...,5071942012
21,第21章 杂项食品,3811983113
22,第22章 饮料、酒...,1859241024
23,第23章 食品工业...,2647379273
24,第24章 烟草、烟...,5544128357
25,第25章 盐；硫磺...,1864417157
26,第26章 矿砂、矿...,2756177798
27,第27章 矿物燃料...,34971952410
28,第28章 无机化学...,15595371823
29,第29章 有机化学...,49571305164
30,第30章 药品,7430566574
31,第31章 肥料,7808026517
32,第32章 鞣料浸膏...,6191200375
33,第33章 精油及香...,5840948572
34,第34章 肥皂、有...,5212252635
35,第35章 蛋白类物...,3039052577
36,第36章 炸药；烟...,1033427863
37,第37章 照相及电...,836660653
38,第38章 杂项化学...,17775176535
39,第39章 塑料及其...,82221737377
40,第40章 橡胶及其...,22831643208
41,第41章 生皮（毛...,696759845
42,第42章 皮革制品...,20174670009
43,第43章 毛皮、人...,651832296
44,第44章 木及木制...,9788790344
45,第45章 软木及软...,27795994
46,第46章 稻草、秸...,697768760
47,第47章 木浆及其...,222194946
48,第48章 纸及纸板...,18011814962
49,第49章 书籍、报...,2946730328
50,第50章 蚕丝,437024099
51,第51章 羊毛、动...,1024688714
52,第52章 棉花,6429051477
53,第53章 其他植物...,840538320
54,第54章 化学纤维...,18103639215
55,第55章 化学纤维...,8214361359
56,第56章 絮胎、毡...,4748819763
57,第57章 地毯及纺...,2643749660
58,第58章 特种机织...,3527315284
59,第59章 浸渍、涂...,5804125283
60,第60章 针织物及...,15433755576
61,第61章 针织或钩...,62886435289
62,第62章 非针织或...,45144988733
63,第63章 其他纺织...,22327156335
64,第64章 鞋靴、护...,30969579028
65,第65章 帽类及其...,4046556173
66,第66章 雨伞、阳...,1721007752
67,第67章 已加工羽...,5163487749
68,第68章 石料、石...,6417279175
69,第69章 陶瓷产品,11275598241
70,第70章 玻璃及其...,14717427305
71,第71章 天然或养...,18926699036
72,第72章 钢铁,44329210683
73,第73章 钢铁制品,57283293551
74,第74章 铜及其制...,8309313957
75,第75章 镍及其制...,1929395182
76,第76章 铝及其制...,24652391989
78,第78章 铅及其制...,34278309
79,第79章 锌及其制...,127296358
80,第80章 锡及其制...,299970798
81,第81章 其他贱金...,2779404512
82,第82章 贱金属工...,14883964425
83,第83章 贱金属杂...,15475460565
84,第84章 核反应堆...,341572701365
85,第85章 电机、电...,558923079176
86,第86章 铁道及电...,16744755568
87,第87章 车辆及其...,138445199181
88,第88章 航空器、...,3780204846
89,第89章 船舶及浮...,42741950246
90,第90章 光学、照...,44469816691
91,第91章 钟表及其...,3006033849
92,第92章 乐器及其...,1484667275
93,第93章 武器、弹...,149642192
94,第94章 家具；寝...,69805615049
95,第95章 玩具、游...,65843080891
96,第96章 杂项制品,17576773158
97,第97章 艺术品、...,545759218
98,第98章 特殊交易...,56826747994
99,跨境电商B2B简化申...,1039942187
