商品编码,商品名称,人民币
1,第1章 活动物,284799471
2,第2章 肉及食用...,608219735
3,第3章 鱼、甲壳...,5720464583
4,第4章 乳品；蛋...,427026110
5,第5章 其他动物...,971788858
6,第6章 活树及其...,280622066
7,第7章 食用蔬菜...,7457483246
8,第8章 食用水果...,3629195537
9,第9章 咖啡、茶...,2466603954
10,第10章 谷物,685646889
11,第11章 制粉工业...,450774711
12,第12章 含油子仁...,1269550561
13,第13章 虫胶；树...,1311011779
14,第14章 编结用植...,122567055
15,动、植物或微生物油、...,2096080448
16,第16章 肉、鱼、...,6259431526
17,第17章 糖及糖食,1916684098
18,第18章 可可及可...,298719745
19,第19章 谷物、粮...,1659901300
20,第20章 蔬菜、水...,4878787847
21,第21章 杂项食品,4964645485
22,第22章 饮料、酒...,1829335371
23,第23章 食品工业...,2191098729
24,第24章 烟草、烟...,5242123048
25,第25章 盐；硫磺...,2099208390
26,第26章 矿砂、矿...,1894070094
27,第27章 矿物燃料...,39692616445
28,第28章 无机化学...,19250008007
29,第29章 有机化学...,42287813600
30,第30章 药品,6685744881
31,第31章 肥料,6004111908
32,第32章 鞣料浸膏...,5467479060
33,第33章 精油及香...,5443089092
34,第34章 肥皂、有...,4567084937
35,第35章 蛋白类物...,2690078848
36,第36章 炸药；烟...,756822882
37,第37章 照相及电...,719885679
38,第38章 杂项化学...,19087693517
39,第39章 塑料及其...,77916287606
40,第40章 橡胶及其...,20902322841
41,第41章 生皮（毛...,584866756
42,第42章 皮革制品...,22632259274
43,第43章 毛皮、人...,1081886192
44,第44章 木及木制...,9513497068
45,第45章 软木及软...,23180142
46,第46章 稻草、秸...,916236466
47,第47章 木浆及其...,197974867
48,第48章 纸及纸板...,17907823218
49,第49章 书籍、报...,2850565921
50,第50章 蚕丝,465250358
51,第51章 羊毛、动...,1160193243
52,第52章 棉花,6521415954
53,第53章 其他植物...,801387651
54,第54章 化学纤维...,17806922661
55,第55章 化学纤维...,7829795575
56,第56章 絮胎、毡...,4512244490
57,第57章 地毯及纺...,2435165738
58,第58章 特种机织...,3284197659
59,第59章 浸渍、涂...,5553423609
60,第60章 针织物及...,14152074550
61,第61章 针织或钩...,62568727514
62,第62章 非针织或...,49059225942
63,第63章 其他纺织...,21414984263
64,第64章 鞋靴、护...,32639328749
65,第65章 帽类及其...,4012008617
66,第66章 雨伞、阳...,1679234278
67,第67章 已加工羽...,5931180152
68,第68章 石料、石...,7117410152
69,第69章 陶瓷产品,15260806813
70,第70章 玻璃及其...,15474026553
71,第71章 天然或养...,20091976854
72,第72章 钢铁,39618937949
73,第73章 钢铁制品,57064017286
74,第74章 铜及其制...,5703098349
75,第75章 镍及其制...,674742989
76,第76章 铝及其制...,21134837565
78,第78章 铅及其制...,148927777
79,第79章 锌及其制...,102842409
80,第80章 锡及其制...,192554932
81,第81章 其他贱金...,2541045147
82,第82章 贱金属工...,14488138816
83,第83章 贱金属杂...,15845771632
84,第84章 核反应堆...,303024424702
85,第85章 电机、电...,517751163148
86,第86章 铁道及电...,6817533025
87,第87章 车辆及其...,115794699845
88,第88章 航空器、...,4492960382
89,第89章 船舶及浮...,18943042116
90,第90章 光学、照...,42047477208
91,第91章 钟表及其...,3035023549
92,第92章 乐器及其...,1457090611
93,第93章 武器、弹...,131308292
94,第94章 家具；寝...,72905721088
95,第95章 玩具、游...,71185057813
96,第96章 杂项制品,16422882371
97,第97章 艺术品、...,911904149
98,第98章 特殊交易...,35952894736
99,跨境电商B2B简化申...,1254472381
