Commodity code,Commodity,Renminbi Yuan
1,Live animals,355497330.0
2,Meat and edible meat offal,464037729.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6692201065.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",321383936.0
5,"roducts of animal origin,not elsewhere specified or included",810126752.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",195287649.0
7,Edible vegetables and certain roots and tubers,5365277658.0
8,Edible fruit and nuts; peel of citrus fruit or melons,2358582718.0
9,"Coffee, tea, maté and spices",1653356829.0
10,Cereals,173910827.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,346273867.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1561833356.0
13,"Lac; gums, resins and other vegetable saps and extracts",778294337.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,86388229.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,371527393.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",3805857638.0
17,Sugars and sugar confectionery,892412320.0
18,Cocoa and cocoa preparations,153226714.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",805966386.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",4087678393.0
21,Miscellaneous edible preparations,1838478835.0
22,"Beverages, spirits and vinegar",1309093001.0
23,Residues and waste from the food industries; prepared animal fodder,1586586918.0
24,Tobacco and manufactured tobacco substitutes,789683616.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",1898786025.0
26,"Ores, slag and ash",151497407.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",13147663112.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",6799204435.0
29,Organic chemicals,24967232153.0
30,Pharmaceutical products,3504487822.0
31,Fertilisers,3373797931.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,3257601275.0
33,Essential oils and resinoids; perfumery,1911041077.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",1602939418.0
35,Albuminoidal substances; modified starches;,1306329308.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,227972157.0
37,Photographic or cinematographic goods,600543067.0
38,Miscellaneous chemical products,7745538584.0
39,Plastics and articles thereof,30746994339.0
40,Rubber and articles thereof,10238242659.0
41,Raw hides and skins (other than furskins) and leather,388475105.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",10265171522.0
43,Furskins and artificial fur; manufactures thereof,857581148.0
44,Wood and articles of wood; wood charcoal,5843283859.0
45,Cork and articles of cork,11663407.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",806697170.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,65683936.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",8358669296.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1504239595.0
50,ilk,575534591.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1201702778.0
52,Cotton,8589163695.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,580639472.0
54,Man-made filaments; strip and the like of man-made textile materials,7170972552.0
55,Man-made staple fibres,6385688204.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",2623671160.0
57,Carpets and other textile floor coverings,1147615239.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,1957588628.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",3429006420.0
60,Knitted or crocheted fabrics,6363765005.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",26407605443.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",25077069420.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,11401490745.0
64,"Footwear, gaiters and the like; parts of such articles",18124144090.0
65,Headgear and parts thereof,1795019703.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1653616772.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,1928788991.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",5342045032.0
69,Geramic products,7482729775.0
70,Glass and glassware,7520396261.0
