商品编码,商品名称,人民币
1,第1章 活动物,277948084
2,第2章 肉及食用...,568437944
3,第3章 鱼、甲壳...,6013328755
4,第4章 乳品；蛋...,418108486
5,第5章 其他动物...,1093675755
6,第6章 活树及其...,310710075
7,第7章 食用蔬菜...,6759800989
8,第8章 食用水果...,3047799851
9,第9章 咖啡、茶...,2358382359
10,第10章 谷物,805096872
11,第11章 制粉工业...,463873408
12,第12章 含油子仁...,1458930577
13,第13章 虫胶；树...,1389929643
14,第14章 编结用植...,125808158
15,动、植物或微生物油、...,1695492395
16,第16章 肉、鱼、...,6090140788
17,第17章 糖及糖食,1961665632
18,第18章 可可及可...,260771456
19,第19章 谷物、粮...,1549939855
20,第20章 蔬菜、水...,5097960276
21,第21章 杂项食品,4789705770
22,第22章 饮料、酒...,1849969510
23,第23章 食品工业...,2741059536
24,第24章 烟草、烟...,5718866747
25,第25章 盐；硫磺...,1947046740
26,第26章 矿砂、矿...,2114051101
27,第27章 矿物燃料...,34343245932
28,第28章 无机化学...,18511413485
29,第29章 有机化学...,43816997381
30,第30章 药品,6621852022
31,第31章 肥料,5414344951
32,第32章 鞣料浸膏...,5518752795
33,第33章 精油及香...,5210285502
34,第34章 肥皂、有...,4464685533
35,第35章 蛋白类物...,2710760581
36,第36章 炸药；烟...,793439558
37,第37章 照相及电...,746811879
38,第38章 杂项化学...,19885023325
39,第39章 塑料及其...,77102536774
40,第40章 橡胶及其...,21615222183
41,第41章 生皮（毛...,546110655
42,第42章 皮革制品...,23852142713
43,第43章 毛皮、人...,1091784199
44,第44章 木及木制...,9667038371
45,第45章 软木及软...,22567173
46,第46章 稻草、秸...,856313533
47,第47章 木浆及其...,148479582
48,第48章 纸及纸板...,17782559761
49,第49章 书籍、报...,2843336332
50,第50章 蚕丝,551283969
51,第51章 羊毛、动...,1096710209
52,第52章 棉花,5871600241
53,第53章 其他植物...,469137246
54,第54章 化学纤维...,16968075987
55,第55章 化学纤维...,7679734608
56,第56章 絮胎、毡...,4573969382
57,第57章 地毯及纺...,2410854744
58,第58章 特种机织...,3283037063
59,第59章 浸渍、涂...,5535168398
60,第60章 针织物及...,13159682654
61,第61章 针织或钩...,59283407736
62,第62章 非针织或...,50706527942
63,第63章 其他纺织...,20285638441
64,第64章 鞋靴、护...,34251902808
65,第65章 帽类及其...,4017437773
66,第66章 雨伞、阳...,1736475103
67,第67章 已加工羽...,6496119069
68,第68章 石料、石...,7426268877
69,第69章 陶瓷产品,15462013278
70,第70章 玻璃及其...,15025405102
71,第71章 天然或养...,18334883162
72,第72章 钢铁,36160769256
73,第73章 钢铁制品,57443045747
74,第74章 铜及其制...,6155172512
75,第75章 镍及其制...,609140378
76,第76章 铝及其制...,21116577155
78,第78章 铅及其制...,315570707
79,第79章 锌及其制...,93586410
80,第80章 锡及其制...,255727388
81,第81章 其他贱金...,2869616808
82,第82章 贱金属工...,14357536935
83,第83章 贱金属杂...,15924159043
84,第84章 核反应堆...,305372091605
85,第85章 电机、电...,508882831691
86,第86章 铁道及电...,7353744767
87,第87章 车辆及其...,118416670556
88,第88章 航空器、...,4149261267
89,第89章 船舶及浮...,18363343553
90,第90章 光学、照...,41158783770
91,第91章 钟表及其...,2896884861
92,第92章 乐器及其...,1233420832
93,第93章 武器、弹...,129776609
94,第94章 家具；寝...,71944595752
95,第95章 玩具、游...,67105456362
96,第96章 杂项制品,16505624086
97,第97章 艺术品、...,1001725037
98,第98章 特殊交易...,34115021073
99,跨境电商B2B简化申...,1084454619
