Commodity code,Commodity,Renminbi Yuan
1,,296245170.0
2,,501868223.0
3,,7401728234.0
4,,327056647.0
5,,1316420408.0
6,,223029871.0
7,,5932922183.0
8,,2943577721.0
9,,1845335292.0
10,,459971887.0
11,,426132026.0
12,,1245481587.0
13,,861944000.0
14,,56416170.0
15,,655749788.0
16,,6102710833.0
17,,1101747078.0
18,,316530671.0
19,,1255000107.0
20,,4323935031.0
21,,2237207568.0
22,,1306586449.0
23,,1890444450.0
24,,887747668.0
25,,1946198226.0
26,,686966700.0
27,,23172125248.0
28,,12024673678.0
29,,34797812664.0
30,,5422285513.0
31,,4815669291.0
32,,4476564601.0
33,,4065878326.0
34,,2635422940.0
35,,1868611510.0
36,,458660847.0
37,,703138534.0
38,,9952809830.0
39,,47553122799.0
40,,13311074509.0
41,,334883301.0
42,,17246071751.0
43,,3183159174.0
44,,8565592604.0
45,,15222507.0
46,,960211018.0
47,,88796697.0
48,,11517950703.0
49,,2761572065.0
50,,734362298.0
51,,1382642244.0
52,,9121913659.0
53,,759398881.0
54,,12149475276.0
55,,7323850827.0
56,,3411174904.0
57,,1909663199.0
58,,3067420907.0
59,,4748928314.0
60,,11305222661.0
61,,54765966963.0
62,,45636613642.0
63,,18002918469.0
64,,27681842161.0
65,,3093775746.0
66,,1274866946.0
67,,3946733381.0
68,,6426130442.0
69,,11780411625.0
70,,9858645612.0
71,,12870532948.0
72,,27287583255.0
73,,37790386593.0
74,,3903526965.0
75,,240465339.0
76,,16345986958.0
78,,20175055.0
79,,152455743.0
80,,31669306.0
81,,2451494323.0
82,,9957504746.0
83,,10334767734.0
84,,252784371454.0
85,,440441237690.0
86,,7879629319.0
87,,44375403383.0
88,,2668491241.0
89,,10709591739.0
90,,43135203998.0
91,,3141736032.0
92,,1166719777.0
93,,102558985.0
94,,56040325497.0
95,,48705290912.0
96,,10038403028.0
97,,130195425.0
98,,2828816499.0
