商品编码,商品名称,人民币
1,第1章 活动物,297753748
2,第2章 肉及食用...,518492371
3,第3章 鱼、甲壳...,7501345926
4,第4章 乳品；蛋...,313741000
5,第5章 其他动物...,1221924568
6,第6章 活树及其...,210425458
7,第7章 食用蔬菜...,6105534290
8,第8章 食用水果...,2134697391
9,第9章 咖啡、茶...,1791365219
10,第10章 谷物,400155939
11,第11章 制粉工业...,320275121
12,第12章 含油子仁...,1524119127
13,第13章 虫胶；树...,761441859
14,第14章 编结用植...,104801219
15,第15章 动、植物...,399548947
16,第16章 肉、鱼、...,4724074936
17,第17章 糖及糖食,1077502392
18,第18章 可可及可...,230921764
19,第19章 谷物、粮...,910102720
20,第20章 蔬菜、水...,4592927756
21,第21章 杂项食品,2034789562
22,第22章 饮料、酒...,1335271742
23,第23章 食品工业...,1402305897
24,第24章 烟草、烟...,568753488
25,第25章 盐；硫磺...,1790044828
26,第26章 矿砂、矿...,403775791
27,第27章 矿物燃料...,22938517056
28,第28章 无机化学...,8304209915
29,第29章 有机化学...,29342209701
30,第30章 药品,4418999862
31,第31章 肥料,2942239552
32,第32章 鞣料浸膏...,4270361209
33,第33章 精油及香...,2496745959
34,第34章 肥皂、有...,1980301592
35,第35章 蛋白类物...,1611737934
36,第36章 炸药；烟...,291207436
37,第37章 照相及电...,644275946
38,第38章 杂项化学...,9062856502
39,第39章 塑料及其...,40054421501
40,第40章 橡胶及其...,11698907488
41,第41章 生皮（毛...,418737098
42,第42章 皮革制品...,14311405203
43,第43章 毛皮、人...,1204154712
44,第44章 木及木制...,7609967275
45,第45章 软木及软...,11615128
46,第46章 稻草、秸...,948015604
47,第47章 木浆及其...,75202059
48,第48章 纸及纸板...,10122613459
49,第49章 书籍、报...,1777154782
50,第50章 蚕丝,635225353
51,第51章 羊毛、动...,1282513074
52,第52章 棉花,9725467078
53,第53章 其他植物...,476092465
54,第54章 化学纤维...,9748091531
55,第55章 化学纤维...,6964194143
56,第56章 絮胎、毡...,2893093849
57,第57章 地毯及纺...,1487609155
58,第58章 特种机织...,2475093368
59,第58章 浸渍、涂...,4303926907
60,第60章 针织物及...,8897660117
61,第61章 针织或钩...,31757361450
62,第62章 非针织或...,37366592498
63,第63章 其他纺织...,14386808023
64,第64章 鞋靴、护...,24700587410
65,第65章 帽类及其...,2366297909
66,第66章 雨伞、阳...,1928164602
67,第67章 已加工羽...,2656316629
68,第68章 石料、石...,6355938319
69,第69章 陶瓷产品,9277512328
70,第70章 玻璃及其...,9134669908
71,第71章 天然或养...,9850506422
72,第72章 钢铁,28798120758
73,第73章 钢铁制品,31463767693
74,第74章 铜及其制...,4341267546
75,第75章 镍及其制...,208756888
76,第76章 铝及其制...,12638344317
78,第78章 铅及其制...,35555555
79,第79章 锌及其制...,140479653
80,第80章 锡及其制...,34209690
81,第81章 其他贱金...,1761781435
82,第82章 贱金属工...,7600224386
83,第83章 贱金属杂...,8782774382
84,第84章 核反应堆...,215831921082
85,第85章 电机、电...,316019576925
86,第86章 铁道及电...,6634749224
87,第87章 车辆及其...,35680413355
88,第88章 航空器、...,2517999166
89,第89章 船舶及浮...,14137631439
90,第90章 光学、照...,40012062708
91,第91章 钟表及其...,2675076780
92,第92章 乐器及其...,748645814
93,第93章 武器、弹...,47364405
94,第94章 家具；寝...,47927165692
95,第95章 玩具、游...,21771905650
96,第96章 杂项制品,8459999912
97,第97章 艺术品、...,63554762
98,第98章 特殊交易...,3705731094
