商品编码,商品名称,人民币
1,第1章 活动物,414519893
2,第2章 肉及食用...,509830559
3,第3章 鱼、甲壳...,7356481870
4,第4章 乳品;蛋...,306281550
5,第5章 其他动物...,898497121
6,第6章 活树及其...,182237961
7,第7章 食用蔬菜...,5864334113
8,第8章 食用水果...,3391445641
9,第9章 咖啡、茶...,1526903225
10,第10章 谷物,322467219
11,第11章 制粉工业...,292082441
12,第12章 含油子仁...,1203456376
13,第13章 虫胶;树...,600226270
14,第14章 编结用植...,48388604
15,第15章 动、植物...,322900093
16,第16章 肉、鱼、...,4312683113
17,第17章 糖及糖食,959526297
18,第18章 可可及可...,262489904
19,第19章 谷物、粮...,890837444
20,第20章 蔬菜、水...,3911671383
21,第21章 杂项食品,1737345776
22,第22章 饮料、酒...,1158252251
23,第23章 食品工业...,1605472332
24,第24章 烟草、烟...,502921311
25,第25章 盐;硫磺...,1669587755
26,第26章 矿砂、矿...,192027572
27,第27章 矿物燃料...,16806164846
28,第28章 无机化学...,6548569010
29,第29章 有机化学...,20618275820
30,第30章 药品,3591136962
31,第31章 肥料,3281604681
32,第32章 鞣料浸膏...,3180220137
33,第33章 精油及香...,2748903213
34,第34章 肥皂、有...,1860805220
35,第35章 蛋白类物...,1408844042
36,第36章 炸药;烟...,255122329
37,第37章 照相及电...,532311771
38,第38章 杂项化学...,6280423192
39,第39章 塑料及其...,34225823773
40,第40章 橡胶及其...,10071511508
41,第41章 生皮（毛...,322329470
42,第42章 皮革制品...,15147012176
43,第43章 毛皮、人...,2288141286
44,第44章 木及木制...,7348257890
45,第45章 软木及软...,11223854
46,第46章 稻草、秸...,800398825
47,第47章 木浆及其...,52005968
48,第48章 纸及纸板...,10538626154
49,第49章 书籍、报...,2372975011
50,第50章 蚕丝,533728786
51,第51章 羊毛、动...,855913806
52,第52章 棉花,7675096946
53,第53章 其他植物...,476729751
54,第54章 化学纤维...,6878017260
55,第55章 化学纤维...,5212061962
56,第56章 絮胎、毡...,2463158108
57,第57章 地毯及纺...,1460254396
58,第58章 特种机织...,2196473332
59,第58章 浸渍、涂...,3358155932
60,第60章 针织物及...,6334815111
61,第61章 针织或钩...,48398561837
62,第62章 非针织或...,43531658426
63,第63章 其他纺织...,14201384564
64,第64章 鞋靴、护...,24636342273
65,第65章 帽类及其...,2657861670
66,第66章 雨伞、阳...,1091506881
67,第67章 已加工羽...,2891972075
68,第68章 石料、石...,5586240554
69,第69章 陶瓷产品,10660135602
70,第70章 玻璃及其...,8531107712
71,第71章 天然或养...,14105235652
72,第72章 钢铁,25219464236
73,第73章 钢铁制品,28675819127
74,第74章 铜及其制...,2818322121
75,第75章 镍及其制...,209130806
76,第76章 铝及其制...,12350372499
78,第78章 铅及其制...,20509318
79,第79章 锌及其制...,144810357
80,第80章 锡及其制...,20472088
81,第81章 其他贱金...,1325873833
82,第82章 贱金属工...,7426622032
83,第83章 贱金属杂...,8683320107
84,第84章 核反应堆...,187771247591
85,第85章 电机、电...,337291520815
86,第86章 铁道及电...,4426075068
87,第87章 车辆及其...,33309478098
88,第88章 航空器、...,1994507923
89,第89章 船舶及浮...,15776095463
90,第90章 光学、照...,40196760585
91,第91章 钟表及其...,2978838997
92,第92章 乐器及其...,1061781617
93,第93章 武器、弹...,81676576
94,第94章 家具;寝...,50334080649
95,第95章 玩具、游...,37728463526
96,第96章 杂项制品,8116209624
97,第97章 艺术品、...,115748305
98,第98章 特殊交易...,2761244894
