Commodity code,Commodity,Renminbi Yuan
1,Live animals,307661589.0
2,Meat and edible meat offal,527793658.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6387606654.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",306025119.0
5,"roducts of animal origin,not elsewhere specified or included",875825784.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",143678581.0
7,Edible vegetables and certain roots and tubers,4772430794.0
8,Edible fruit and nuts; peel of citrus fruit or melons,2425126867.0
9,"Coffee, tea, maté and spices",1333543096.0
10,Cereals,100843353.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,249324132.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",804628142.0
13,"Lac; gums, resins and other vegetable saps and extracts",647352969.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,59215425.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,309445859.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",4354664651.0
17,Sugars and sugar confectionery,848233003.0
18,Cocoa and cocoa preparations,183174350.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",801367665.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",3406108093.0
21,Miscellaneous edible preparations,1466184742.0
22,"Beverages, spirits and vinegar",923370787.0
23,Residues and waste from the food industries; prepared animal fodder,1233836220.0
24,Tobacco and manufactured tobacco substitutes,445171032.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",1698114569.0
26,"Ores, slag and ash",76829431.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",14937322266.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",6326674635.0
29,Organic chemicals,20281934569.0
30,Pharmaceutical products,3435011265.0
31,Fertilisers,5230333220.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,3065471246.0
33,Essential oils and resinoids; perfumery,2965104948.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",1676541776.0
35,Albuminoidal substances; modified starches;,1327908527.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,563048911.0
37,Photographic or cinematographic goods,627494590.0
38,Miscellaneous chemical products,6227693790.0
39,Plastics and articles thereof,34907199483.0
40,Rubber and articles thereof,10473848989.0
41,Raw hides and skins (other than furskins) and leather,318214472.0
