Commodity code,Commodity,Renminbi Yuan
1,Live animals,354243945.0
2,Meat and edible meat offal,525675490.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",7065481266.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",325453354.0
5,"roducts of animal origin,not elsewhere specified or included",878235168.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",142199717.0
7,Edible vegetables and certain roots and tubers,4832668222.0
8,Edible fruit and nuts; peel of citrus fruit or melons,4980896332.0
9,"Coffee, tea, maté and spices",1371992130.0
10,Cereals,182128009.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,312825970.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1338747294.0
13,"Lac; gums, resins and other vegetable saps and extracts",651938843.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,74178332.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,382520694.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",4153205128.0
17,Sugars and sugar confectionery,837274054.0
18,Cocoa and cocoa preparations,269288433.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",794584662.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",3940350560.0
21,Miscellaneous edible preparations,1653016883.0
22,"Beverages, spirits and vinegar",808115445.0
23,Residues and waste from the food industries; prepared animal fodder,1267146374.0
24,Tobacco and manufactured tobacco substitutes,612096641.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",1667352222.0
26,"Ores, slag and ash",96837250.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",13398503781.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",6502618905.0
29,Organic chemicals,20636651954.0
30,Pharmaceutical products,3480646152.0
31,Fertilisers,4845053233.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,3093782860.0
33,Essential oils and resinoids; perfumery,2520308533.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",1709052750.0
