Commodity code,Commodity,Renminbi Yuan
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",3648065293.0
57,Carpets and other textile floor coverings,1619424574.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,3202472246.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",4757523953.0
60,Knitted or crocheted fabrics,11818496288.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",45991221060.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",43909419770.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,16020122227.0
64,"Footwear, gaiters and the like; parts of such articles",29632479738.0
65,Headgear and parts thereof,2801996566.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1423543191.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,4847110101.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",6574073382.0
69,Geramic products,14239372638.0
70,Glass and glassware,10229685238.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",13006800683.0
72,Iron and steel,22506311075.0
73,Articles of iron or steel,39381326125.0
74,Copper and articles thereof,3964168183.0
75,Nickel and articles thereof,277853067.0
76,Aluminium and articles thereof,15172819365.0
78,Lead and articles thereof,26444281.0
79,Zinc and articles thereof,254973501.0
80,Tin and articles thereof,64069299.0
81,Other base metals; cermets; articles thereof,2104968752.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",9962269882.0
83,Miscellaneous articles of base metal,11347810216.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",252443263477.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",359930771884.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",5091984868.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",44209578623.0
88,"Aircraft, spacecraft, and parts thereof",2265225904.0
89,"Ships, boats and floating structures",16891690161.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",42814128856.0
91,Clocks and watches and parts thereof,2920595532.0
92,Musical instruments; parts and accessories of such articles,1016672223.0
93,Arms and ammunition; parts and accessories thereof,84966414.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",57453666227.0
95,"Toys, games and sports requisites;parts and accessories thereof",38256369961.0
96,Miscellaneous manufactured articles,10027368986.0
97,"Works of art, collectors' pieces and antiques",498825879.0
98,Commodities not classified accroding to kind,9623649489.0
