Commodity code,Commodity,Renminbi Yuan
1,Live animals,388908666.0
2,Meat and edible meat offal,558934432.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",9267180036.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",363963047.0
5,"roducts of animal origin,not elsewhere specified or included",1148079296.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",196277627.0
7,Edible vegetables and certain roots and tubers,6951425731.0
8,Edible fruit and nuts; peel of citrus fruit or melons,4387029923.0
9,"Coffee, tea, maté and spices",1854773779.0
10,Cereals,456989807.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,334536022.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1970515495.0
13,"Lac; gums, resins and other vegetable saps and extracts",690594168.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,71846697.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,360610868.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",5408777383.0
17,Sugars and sugar confectionery,1078721303.0
18,Cocoa and cocoa preparations,326000686.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1035898477.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",4657929504.0
21,Miscellaneous edible preparations,2088614838.0
22,"Beverages, spirits and vinegar",1162355358.0
23,Residues and waste from the food industries; prepared animal fodder,1481348270.0
24,Tobacco and manufactured tobacco substitutes,980478956.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",1842673515.0
26,"Ores, slag and ash",96207011.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",18165182380.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",8213063770.0
29,Organic chemicals,24270228408.0
30,Pharmaceutical products,4105457585.0
31,Fertilisers,3702163040.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,3628811795.0
33,Essential oils and resinoids; perfumery,2592967394.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",1921193154.0
35,Albuminoidal substances; modified starches;,1482403102.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,653613477.0
37,Photographic or cinematographic goods,635520012.0
38,Miscellaneous chemical products,8088073062.0
39,Plastics and articles thereof,37242593962.0
40,Rubber and articles thereof,10968856724.0
41,Raw hides and skins (other than furskins) and leather,329365454.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",15679602170.0
43,Furskins and artificial fur; manufactures thereof,2794208073.0
44,Wood and articles of wood; wood charcoal,8044834035.0
45,Cork and articles of cork,11748808.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",779046730.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,47791859.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",10989104568.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2004237723.0
50,ilk,810630105.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",930320326.0
52,Cotton,7843830055.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,827151459.0
54,Man-made filaments; strip and the like of man-made textile materials,9851925927.0
55,Man-made staple fibres,6728385052.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",2761398217.0
57,Carpets and other textile floor coverings,1591515771.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2502589938.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",4042528404.0
60,Knitted or crocheted fabrics,8319360921.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",38201490178.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",38226436149.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,15117918936.0
64,"Footwear, gaiters and the like; parts of such articles",24754793134.0
65,Headgear and parts thereof,2340237926.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1447010137.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,3335364598.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",6431559462.0
69,Geramic products,11062841511.0
70,Glass and glassware,8925106869.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",21823576440.0
72,Iron and steel,23924840796.0
73,Articles of iron or steel,30608385748.0
74,Copper and articles thereof,2476757042.0
75,Nickel and articles thereof,209261157.0
76,Aluminium and articles thereof,12239562497.0
78,Lead and articles thereof,50924299.0
79,Zinc and articles thereof,169129939.0
80,Tin and articles thereof,46158248.0
81,Other base metals; cermets; articles thereof,1719906342.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",7849405759.0
83,Miscellaneous articles of base metal,9708698270.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",209677408124.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",373896064949.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",5145792723.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",36962886601.0
88,"Aircraft, spacecraft, and parts thereof",1746165474.0
89,"Ships, boats and floating structures",11908032884.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",42090006558.0
91,Clocks and watches and parts thereof,2917941613.0
92,Musical instruments; parts and accessories of such articles,986258791.0
93,Arms and ammunition; parts and accessories thereof,77405937.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",54041789500.0
95,"Toys, games and sports requisites;parts and accessories thereof",25084647003.0
96,Miscellaneous manufactured articles,8898694610.0
97,"Works of art, collectors' pieces and antiques",122457681.0
98,Commodities not classified accroding to kind,4623024483.0
