商品编码,商品名称,人民币
1,第1章 活动物,280811362
2,第2章 肉及食用...,554297545
3,第3章 鱼、甲壳...,6004574542
4,第4章 乳品；蛋...,437366489
5,第5章 其他动物...,1274013347
6,第6章 活树及其...,303629481
7,第7章 食用蔬菜...,5155737018
8,第8章 食用水果...,2239903477
9,第9章 咖啡、茶...,2190668156
10,第10章 谷物,328033512
11,第11章 制粉工业...,720827310
12,第12章 含油子仁...,1982683535
13,第13章 虫胶；树...,1505261716
14,第14章 编结用植...,171143172
15,动、植物或微生物油、...,2043455040
16,第16章 肉、鱼、...,6533207100
17,第17章 糖及糖食,1628700682
18,第18章 可可及可...,158750008
19,第19章 谷物、粮...,1446607669
20,第20章 蔬菜、水...,6142352998
21,第21章 杂项食品,4235671033
22,第22章 饮料、酒...,1648426309
23,第23章 食品工业...,2536758330
24,第24章 烟草、烟...,5605586578
25,第25章 盐；硫磺...,2081361228
26,第26章 矿砂、矿...,2477006499
27,第27章 矿物燃料...,25492281743
28,第28章 无机化学...,21567728625
29,第29章 有机化学...,46335111096
30,第30章 药品,7054986091
31,第31章 肥料,4305552849
32,第32章 鞣料浸膏...,5602482633
33,第33章 精油及香...,4177677715
34,第34章 肥皂、有...,3988311176
35,第35章 蛋白类物...,2591166115
36,第36章 炸药；烟...,876618207
37,第37章 照相及电...,732841106
38,第38章 杂项化学...,19412907877
39,第39章 塑料及其...,80350803836
40,第40章 橡胶及其...,19657692814
41,第41章 生皮（毛...,547263465
42,第42章 皮革制品...,24617045025
43,第43章 毛皮、人...,545963973
44,第44章 木及木制...,9871650988
45,第45章 软木及软...,29660457
46,第46章 稻草、秸...,975946798
47,第47章 木浆及其...,202376152
48,第48章 纸及纸板...,17789528596
49,第49章 书籍、报...,2293185760
50,第50章 蚕丝,459238399
51,第51章 羊毛、动...,1511359671
52,第52章 棉花,6628902080
53,第53章 其他植物...,607853715
54,第54章 化学纤维...,18171101749
55,第55章 化学纤维...,8663353911
56,第56章 絮胎、毡...,4692645620
57,第57章 地毯及纺...,2646433275
58,第58章 特种机织...,3676592112
59,第59章 浸渍、涂...,5878005750
60,第60章 针织物及...,14268580112
61,第61章 针织或钩...,42155397833
62,第62章 非针织或...,38676601631
63,第63章 其他纺织...,20806239803
64,第64章 鞋靴、护...,30604196595
65,第65章 帽类及其...,3547129190
66,第66章 雨伞、阳...,2338955471
67,第67章 已加工羽...,6869317114
68,第68章 石料、石...,9030578944
69,第69章 陶瓷产品,17065571020
70,第70章 玻璃及其...,15340794281
71,第71章 天然或养...,19705596241
72,第72章 钢铁,48886934902
73,第73章 钢铁制品,61897792670
74,第74章 铜及其制...,6320655931
75,第75章 镍及其制...,714875935
76,第76章 铝及其制...,20567644108
78,第78章 铅及其制...,132139281
79,第79章 锌及其制...,116836026
80,第80章 锡及其制...,200009357
81,第81章 其他贱金...,2591800513
82,第82章 贱金属工...,14828021662
83,第83章 贱金属杂...,16377964381
84,第84章 核反应堆...,305170829769
85,第85章 电机、电...,503885074420
86,第86章 铁道及电...,7766439049
87,第87章 车辆及其...,113326855439
88,第88章 航空器、...,2730883647
89,第89章 船舶及浮...,15419665863
90,第90章 光学、照...,40956100890
91,第91章 钟表及其...,2687991099
92,第92章 乐器及其...,1157538035
93,第93章 武器、弹...,114929292
94,第94章 家具；寝...,74294669345
95,第95章 玩具、游...,47605308288
96,第96章 杂项制品,17810288465
97,第97章 艺术品、...,912793211
98,第98章 特殊交易...,36530280592
99,跨境电商B2B简化申...,1696095004
