Commodity code,Commodity,Renminbi Yuan
1,,314295266.0
2,,441417257.0
3,,6898952055.0
4,,360789385.0
5,,1193667059.0
6,,205750639.0
7,,6132729281.0
8,,3516788891.0
9,,1634596701.0
10,,487667828.0
11,,315825477.0
12,,1110191378.0
13,,626247766.0
14,,68647886.0
15,,492454523.0
16,,4851750454.0
17,,943082003.0
18,,220308075.0
19,,990627035.0
20,,4074580189.0
21,,1853769493.0
22,,1051143015.0
23,,1244067823.0
24,,765814198.0
25,,1734008220.0
26,,681069034.0
27,,17758744280.0
28,,9195825115.0
29,,25285225312.0
30,,4159834204.0
31,,3100016685.0
32,,3575412484.0
33,,3098433943.0
34,,2065708135.0
35,,1585664093.0
36,,433377610.0
37,,595132587.0
38,,8973601591.0
39,,38830100869.0
40,,10860658729.0
41,,342929741.0
42,,16209723559.0
43,,2595692199.0
44,,6960265869.0
45,,11673792.0
46,,728368571.0
47,,74939688.0
48,,10574356151.0
49,,2510248838.0
50,,579099193.0
51,,1021483171.0
52,,8850920552.0
53,,493010471.0
54,,8995681331.0
55,,6048173042.0
56,,2811701076.0
57,,1387085880.0
58,,2622951378.0
59,,3874696556.0
60,,9291621650.0
61,,48249217188.0
62,,42899435874.0
63,,14961134055.0
64,,26078589490.0
65,,2695832809.0
66,,1046393612.0
67,,3654712732.0
68,,6097938605.0
69,,11207293037.0
70,,8664057096.0
71,,11367618994.0
72,,20428652831.0
73,,29513349022.0
74,,3389003680.0
75,,227045574.0
76,,12126012856.0
78,,34683645.0
79,,101499592.0
80,,33024433.0
81,,1687471241.0
82,,8833002181.0
83,,9021344169.0
84,,216734978598.0
85,,369897548358.0
86,,6178888008.0
87,,37777924657.0
88,,2237644098.0
89,,14424274828.0
90,,42857733131.0
91,,2922672092.0
92,,1063508526.0
93,,80296018.0
94,,50680263603.0
95,,47799755332.0
96,,8184665707.0
97,,97396225.0
98,,2884805085.0
