商品编码,商品名称,人民币
1,第1章 活动物,284799471
2,第2章 肉及食用...,608214910
3,第3章 鱼、甲壳...,5718675244
4,第4章 乳品；蛋...,426905968
5,第5章 其他动物...,971788419
6,第6章 活树及其...,280622066
7,第7章 食用蔬菜...,7456443925
8,第8章 食用水果...,3628903444
9,第9章 咖啡、茶...,2466586970
10,第10章 谷物,685646889
11,第11章 制粉工业...,450774711
12,第12章 含油子仁...,1268587662
13,第13章 虫胶；树...,1311011779
14,第14章 编结用植...,122567055
15,动、植物或微生物油、...,2095630439
16,第16章 肉、鱼、...,6259489440
17,第17章 糖及糖食,1916684098
18,第18章 可可及可...,298719745
19,第19章 谷物、粮...,1659790420
20,第20章 蔬菜、水...,4878780726
21,第21章 杂项食品,4917442639
22,第22章 饮料、酒...,1829012230
23,第23章 食品工业...,2190830636
24,第24章 烟草、烟...,5242424909
25,第25章 盐；硫磺...,2097117288
26,第26章 矿砂、矿...,1893693373
27,第27章 矿物燃料...,40070410956
28,第28章 无机化学...,19236195362
29,第29章 有机化学...,42328170702
30,第30章 药品,6679939731
31,第31章 肥料,5999128122
32,第32章 鞣料浸膏...,5465701460
33,第33章 精油及香...,5398564649
34,第34章 肥皂、有...,4561614562
35,第35章 蛋白类物...,2687164530
36,第36章 炸药；烟...,755247462
37,第37章 照相及电...,718493255
38,第38章 杂项化学...,19086929110
39,第39章 塑料及其...,77357227656
40,第40章 橡胶及其...,20884984077
41,第41章 生皮（毛...,578430769
42,第42章 皮革制品...,22355412914
43,第43章 毛皮、人...,1080824063
44,第44章 木及木制...,9499397611
45,第45章 软木及软...,23173351
46,第46章 稻草、秸...,914678711
47,第47章 木浆及其...,197974867
48,第48章 纸及纸板...,17810374222
49,第49章 书籍、报...,2842240936
50,第50章 蚕丝,465219004
51,第51章 羊毛、动...,1160170915
52,第52章 棉花,6514929565
53,第53章 其他植物...,801343316
54,第54章 化学纤维...,17763386201
55,第55章 化学纤维...,7829268666
56,第56章 絮胎、毡...,4493314714
57,第57章 地毯及纺...,2419374341
58,第58章 特种机织...,3265786977
59,第59章 浸渍、涂...,5542764298
60,第60章 针织物及...,14130322840
61,第61章 针织或钩...,62333465962
62,第62章 非针织或...,48791039195
63,第63章 其他纺织...,21247214190
64,第64章 鞋靴、护...,32456535289
65,第65章 帽类及其...,4003721190
66,第66章 雨伞、阳...,1673988409
67,第67章 已加工羽...,5919173183
68,第68章 石料、石...,7090602329
69,第69章 陶瓷产品,15162890786
70,第70章 玻璃及其...,15413439245
71,第71章 天然或养...,19889176255
72,第72章 钢铁,39572452915
73,第73章 钢铁制品,56823556618
74,第74章 铜及其制...,5700907978
75,第75章 镍及其制...,674351512
76,第76章 铝及其制...,21104959667
78,第78章 铅及其制...,148925737
79,第79章 锌及其制...,102770767
80,第80章 锡及其制...,192542932
81,第81章 其他贱金...,2540130616
82,第82章 贱金属工...,14391679804
83,第83章 贱金属杂...,15701619300
84,第84章 核反应堆...,302010125365
85,第85章 电机、电...,516506275256
86,第86章 铁道及电...,6817480530
87,第87章 车辆及其...,115644966442
88,第88章 航空器、...,4492960382
89,第89章 船舶及浮...,18592732942
90,第90章 光学、照...,41872159911
91,第91章 钟表及其...,3028838133
92,第92章 乐器及其...,1443150276
93,第93章 武器、弹...,131263223
94,第94章 家具；寝...,72440325840
95,第95章 玩具、游...,71032048475
96,第96章 杂项制品,16361281260
97,第97章 艺术品、...,769143514
98,第98章 特殊交易...,36093728908
99,跨境电商B2B简化申...,1255313194
