商品编码,商品名称,人民币
1,第1章 活动物,271969242
2,第2章 肉及食用...,493477939
3,第3章 鱼、甲壳...,3626662592
4,第4章 乳品；蛋...,345134598
5,第5章 其他动物...,728968267
6,第6章 活树及其...,291968359
7,第7章 食用蔬菜...,5090836082
8,第8章 食用水果...,2633335037
9,第9章 咖啡、茶...,1503024348
10,第10章 谷物,213259220
11,第11章 制粉工业...,361806833
12,第12章 含油子仁...,1484964546
13,第13章 虫胶；树...,892916844
14,第14章 编结用植...,118407821
15,动、植物或微生物油、...,2208136315
16,第16章 肉、鱼、...,3389679820
17,第17章 糖及糖食,1436763913
18,第18章 可可及可...,145247170
19,第19章 谷物、粮...,1119723767
20,第20章 蔬菜、水...,3698349407
21,第21章 杂项食品,2718500185
22,第22章 饮料、酒...,1242848965
23,第23章 食品工业...,1996542279
24,第24章 烟草、烟...,3665171264
25,第25章 盐；硫磺...,1348604773
26,第26章 矿砂、矿...,2139000962
27,第27章 矿物燃料...,27796894455
28,第28章 无机化学...,12868789827
29,第29章 有机化学...,37229347318
30,第30章 药品,5666120443
31,第31章 肥料,1677083772
32,第32章 鞣料浸膏...,4623114952
33,第33章 精油及香...,3618665432
34,第34章 肥皂、有...,3189620220
35,第35章 蛋白类物...,2004493129
36,第36章 炸药；烟...,468945258
37,第37章 照相及电...,658628019
38,第38章 杂项化学...,14043317137
39,第39章 塑料及其...,62538760340
40,第40章 橡胶及其...,15879136111
41,第41章 生皮（毛...,346696412
42,第42章 皮革制品...,17154246698
43,第43章 毛皮、人...,118314430
44,第44章 木及木制...,6927215040
45,第45章 软木及软...,14448462
46,第46章 稻草、秸...,754658654
47,第47章 木浆及其...,153129086
48,第48章 纸及纸板...,13201868201
49,第49章 书籍、报...,1561193713
50,第50章 蚕丝,317970429
51,第51章 羊毛、动...,887810702
52,第52章 棉花,4939353146
53,第53章 其他植物...,852084667
54,第54章 化学纤维...,12857971891
55,第55章 化学纤维...,6160062718
56,第56章 絮胎、毡...,3394446552
57,第57章 地毯及纺...,1814545634
58,第58章 特种机织...,2748462051
59,第59章 浸渍、涂...,4253595599
60,第60章 针织物及...,8524635267
61,第61章 针织或钩...,34022794854
62,第62章 非针织或...,30384213097
63,第63章 其他纺织...,14246135320
64,第64章 鞋靴、护...,25327000285
65,第65章 帽类及其...,2754594361
66,第66章 雨伞、阳...,1760166130
67,第67章 已加工羽...,4728398611
68,第68章 石料、石...,4910369691
69,第69章 陶瓷产品,10953104358
70,第70章 玻璃及其...,11750780054
71,第71章 天然或养...,10161880639
72,第72章 钢铁,33684454257
73,第73章 钢铁制品,44058398865
74,第74章 铜及其制...,4901661443
75,第75章 镍及其制...,644260431
76,第76章 铝及其制...,17297557835
78,第78章 铅及其制...,68942640
79,第79章 锌及其制...,97527405
80,第80章 锡及其制...,171659845
81,第81章 其他贱金...,2366910238
82,第82章 贱金属工...,11045563970
83,第83章 贱金属杂...,12372661581
84,第84章 核反应堆...,266310036681
85,第85章 电机、电...,408143393663
86,第86章 铁道及电...,8064899947
87,第87章 车辆及其...,99044396679
88,第88章 航空器、...,2559790846
89,第89章 船舶及浮...,16588148102
90,第90章 光学、照...,32365580985
91,第91章 钟表及其...,1985068929
92,第92章 乐器及其...,983189081
93,第93章 武器、弹...,104017340
94,第94章 家具；寝...,58587016125
95,第95章 玩具、游...,29044364834
96,第96章 杂项制品,11975620497
97,第97章 艺术品、...,444288135
98,第98章 特殊交易...,29494697565
99,跨境电商B2B简化申...,281260474
