Commodity code,Commodity,Renminbi Yuan
1,Live animals,371993735.0
2,Meat and edible meat offal,474861426.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",8149991032.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",308637524.0
5,"roducts of animal origin,not elsewhere specified or included",803053758.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",182284217.0
7,Edible vegetables and certain roots and tubers,5016875092.0
8,Edible fruit and nuts; peel of citrus fruit or melons,4525929822.0
9,"Coffee, tea, maté and spices",1453281842.0
10,Cereals,238688557.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,356453303.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1741843450.0
13,"Lac; gums, resins and other vegetable saps and extracts",625305982.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,64004480.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,322493897.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",4657263963.0
17,Sugars and sugar confectionery,879975976.0
18,Cocoa and cocoa preparations,281886397.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",820827383.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",3953503891.0
21,Miscellaneous edible preparations,1827369720.0
22,"Beverages, spirits and vinegar",1553890212.0
23,Residues and waste from the food industries; prepared animal fodder,1110024137.0
24,Tobacco and manufactured tobacco substitutes,546841244.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2074344867.0
26,"Ores, slag and ash",88671009.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",16381021604.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",6484154401.0
29,Organic chemicals,20118921506.0
30,Pharmaceutical products,3686739836.0
31,Fertilisers,6272375774.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,3079257738.0
33,Essential oils and resinoids; perfumery,2430924726.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",1710267706.0
35,Albuminoidal substances; modified starches;,1394029211.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,631246491.0
37,Photographic or cinematographic goods,636399589.0
38,Miscellaneous chemical products,6161017737.0
39,Plastics and articles thereof,35143349965.0
40,Rubber and articles thereof,9656422980.0
41,Raw hides and skins (other than furskins) and leather,349990059.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",15967555400.0
43,Furskins and artificial fur; manufactures thereof,1900917525.0
44,Wood and articles of wood; wood charcoal,6807574927.0
45,Cork and articles of cork,10945604.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",728668688.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,44716207.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",10584855235.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1906721963.0
50,ilk,683071507.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",932818868.0
52,Cotton,8407810642.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,975380331.0
54,Man-made filaments; strip and the like of man-made textile materials,8220555599.0
55,Man-made staple fibres,6250942189.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",2551828710.0
57,Carpets and other textile floor coverings,1362043510.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2499215488.0
