Commodity code,Commodity,Renminbi Yuan
1,,337179105.0
2,,540126634.0
3,,8300044894.0
4,,308036802.0
5,,1101340968.0
6,,196192025.0
7,,6169130509.0
8,,4264852287.0
9,,1847182069.0
10,,546488700.0
11,,463691666.0
12,,1386559778.0
13,,860831649.0
14,,69846189.0
15,,672821957.0
16,,6021773401.0
17,,1105150224.0
18,,269814968.0
19,,1327256150.0
20,,4481459735.0
21,,2038358455.0
22,,1411588769.0
23,,1648200496.0
24,,870995200.0
25,,2072371984.0
26,,610135505.0
27,,24365037746.0
28,,12376155769.0
29,,31369864976.0
30,,4475727293.0
31,,6749223068.0
32,,3922352317.0
33,,3344288181.0
34,,2358109956.0
35,,1666437507.0
36,,716284373.0
37,,581273538.0
38,,9115707973.0
39,,43398241107.0
40,,11946494712.0
41,,358323860.0
42,,16445962194.0
43,,3633968467.0
44,,8326355591.0
45,,14912542.0
46,,884331684.0
47,,78838809.0
48,,11089861042.0
49,,2156095937.0
50,,595275450.0
51,,1285634190.0
52,,8650189241.0
53,,983505394.0
54,,11107735063.0
55,,6672470561.0
56,,3151166141.0
57,,1686955994.0
58,,2907835684.0
59,,4282107721.0
60,,9981559577.0
61,,43729230898.0
62,,40109410862.0
63,,16532848588.0
64,,24204226537.0
65,,2568519133.0
66,,1265361368.0
67,,3819329026.0
68,,6723851045.0
69,,12838847320.0
70,,9429607415.0
71,,11465070015.0
72,,25107505490.0
73,,35683988092.0
74,,3234865467.0
75,,261787576.0
76,,15120620020.0
78,,82994765.0
79,,118175706.0
80,,52358438.0
81,,2172328377.0
82,,8905957243.0
83,,10023239465.0
84,,238335672152.0
85,,445893361638.0
86,,7053840896.0
87,,42186404374.0
88,,1781051464.0
89,,12968109506.0
90,,40810675338.0
91,,2648815578.0
92,,1003215961.0
93,,102756345.0
94,,53749495668.0
95,,40559087473.0
96,,9021341478.0
97,,241081058.0
98,,4054193455.0
