Commodity code,Commodity,Renminbi Yuan
1,,330725662.0
2,,543662902.0
3,,7458788826.0
4,,367462873.0
5,,1506105871.0
6,,192288996.0
7,,6159450854.0
8,,2791110428.0
9,,1715917362.0
10,,257629906.0
11,,359935928.0
12,,1157094121.0
13,,788489154.0
14,,62148271.0
15,,549035651.0
16,,5486580206.0
17,,1100481224.0
18,,198862538.0
19,,975048317.0
20,,4291727086.0
21,,1890692769.0
22,,946904420.0
23,,1597482860.0
24,,720617357.0
25,,1880902487.0
26,,524166619.0
27,,18642758758.0
28,,8892323764.0
29,,27466116989.0
30,,4334934519.0
31,,4723463425.0
32,,4067933616.0
33,,3338506870.0
34,,2146700812.0
35,,1662975768.0
36,,509002323.0
37,,621216134.0
38,,9280146827.0
39,,40262957940.0
40,,12614452353.0
41,,348004320.0
42,,16118081332.0
43,,3007313196.0
44,,7852138297.0
45,,12513033.0
46,,833096929.0
47,,80139166.0
48,,11294600736.0
49,,2636002974.0
50,,655610749.0
51,,1202202896.0
52,,8816653644.0
53,,475158724.0
54,,10405317913.0
55,,6856437996.0
56,,3038871042.0
57,,1620646507.0
58,,2810292677.0
59,,4151199592.0
60,,10145058234.0
61,,52330373329.0
62,,49852440184.0
63,,16331515349.0
64,,29991764489.0
65,,3097741302.0
66,,1244239476.0
67,,3329709783.0
68,,6617080530.0
69,,11567241933.0
70,,9447452740.0
71,,10381376755.0
72,,24942165730.0
73,,32666836760.0
74,,3630638410.0
75,,195118583.0
76,,12763122348.0
78,,37351536.0
79,,129488470.0
80,,36037592.0
81,,1998833753.0
82,,9129291212.0
83,,9642164172.0
84,,227739735075.0
85,,336174029545.0
86,,6793253429.0
87,,40061660877.0
88,,2487475519.0
89,,8277079608.0
90,,43530064817.0
91,,2853862897.0
92,,1001063622.0
93,,92299153.0
94,,51016016535.0
95,,42215915189.0
96,,9216566017.0
97,,62543702.0
98,,2773029961.0
