Commodity code,Commodity,Renminbi Yuan
1,Live animals,304299432.0
2,Meat and edible meat offal,468853556.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6909436146.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",302863057.0
5,"roducts of animal origin,not elsewhere specified or included",974077602.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",171489336.0
7,Edible vegetables and certain roots and tubers,4942741348.0
8,Edible fruit and nuts; peel of citrus fruit or melons,1909608389.0
9,"Coffee, tea, maté and spices",1551065661.0
10,Cereals,225022155.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,322114629.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1478117512.0
13,"Lac; gums, resins and other vegetable saps and extracts",747127534.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,72514971.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,353794436.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",3976164937.0
17,Sugars and sugar confectionery,922217398.0
18,Cocoa and cocoa preparations,209660083.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",799091636.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",3751333631.0
21,Miscellaneous edible preparations,1593277138.0
22,"Beverages, spirits and vinegar",1247713799.0
23,Residues and waste from the food industries; prepared animal fodder,1400047519.0
24,Tobacco and manufactured tobacco substitutes,911155118.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",1728249024.0
26,"Ores, slag and ash",151562783.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",12000995459.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",6581013862.0
29,Organic chemicals,23328613520.0
30,Pharmaceutical products,3732981375.0
31,Fertilisers,3025340150.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,3411896585.0
33,Essential oils and resinoids; perfumery,2083382513.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",1715604284.0
35,Albuminoidal substances; modified starches;,1367979905.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,534051162.0
37,Photographic or cinematographic goods,586452288.0
38,Miscellaneous chemical products,7765516839.0
39,Plastics and articles thereof,34696290327.0
40,Rubber and articles thereof,9954140548.0
41,Raw hides and skins (other than furskins) and leather,373266227.0
