Commodity code,Commodity,Renminbi Yuan
1,,327308134.0
2,,387969744.0
3,,3826767752.0
4,,285066841.0
5,,659930919.0
6,,148904375.0
7,,4543829592.0
8,,1615052703.0
9,,1086573312.0
10,,212700903.0
11,,236649011.0
12,,949088810.0
13,,509351410.0
14,,49172322.0
15,,273041603.0
16,,2280039752.0
17,,650022703.0
18,,88505626.0
19,,580698514.0
20,,2867346351.0
21,,1296062210.0
22,,923656344.0
23,,1117355371.0
24,,253674500.0
25,,1233496836.0
26,,157237938.0
27,,18254337982.0
28,,5796322831.0
29,,20529178629.0
30,,2871551056.0
31,,3140845844.0
32,,2744689838.0
33,,1522135928.0
34,,1206041325.0
35,,1085204671.0
36,,297354072.0
37,,441332503.0
38,,6525339119.0
39,,23508470655.0
40,,7518184923.0
41,,251534038.0
42,,7492631488.0
43,,540222703.0
44,,3812019975.0
45,,7249553.0
46,,591075247.0
47,,42938780.0
48,,5949571978.0
49,,1028070733.0
50,,341324903.0
51,,722898685.0
52,,4181859522.0
53,,339754752.0
54,,5195777180.0
55,,3804438994.0
56,,1678287823.0
57,,836056944.0
58,,1224168684.0
59,,2187789316.0
60,,3728108368.0
61,,18419847850.0
62,,22170568642.0
63,,7948178223.0
64,,14976814787.0
65,,1472429050.0
66,,1075209163.0
67,,1291091309.0
68,,3177071296.0
69,,4633999173.0
70,,5546231007.0
71,,6255594400.0
72,,20706796043.0
73,,18514184618.0
74,,3401508553.0
75,,145895481.0
76,,7825611890.0
78,,24761436.0
79,,65752534.0
80,,13110124.0
81,,1515416754.0
82,,4193519370.0
83,,4670152868.0
84,,152857313737.0
85,,231588920350.0
86,,3542958750.0
87,,24135457808.0
88,,2139797120.0
89,,12007070574.0
90,,29529023087.0
91,,1724002714.0
92,,460777974.0
93,,37613253.0
94,,26817541038.0
95,,12140174155.0
96,,4446404805.0
97,,43858066.0
98,,2370372600.0
