商品编码,商品名称,人民币
1,第1章 活动物,297429470
2,第2章 肉及食用...,724988904
3,第3章 鱼、甲壳...,5870087135
4,第4章 乳品；蛋...,422878620
5,第5章 其他动物...,1113152901
6,第6章 活树及其...,293706180
7,第7章 食用蔬菜...,8079092351
8,第8章 食用水果...,3583760004
9,第9章 咖啡、茶...,2128352591
10,第10章 谷物,247509032
11,第11章 制粉工业...,651099063
12,第12章 含油子仁...,1809671696
13,第13章 虫胶；树...,1289569090
14,第14章 编结用植...,156444564
15,动、植物或微生物油、...,2784448677
16,第16章 肉、鱼、...,6936092624
17,第17章 糖及糖食,2023938876
18,第18章 可可及可...,246772392
19,第19章 谷物、粮...,1791095755
20,第20章 蔬菜、水...,5249560133
21,第21章 杂项食品,3909587550
22,第22章 饮料、酒...,1682299387
23,第23章 食品工业...,2773328555
24,第24章 烟草、烟...,6136830428
25,第25章 盐；硫磺...,2092724361
26,第26章 矿砂、矿...,2848124404
27,第27章 矿物燃料...,34318124551
28,第28章 无机化学...,17093879913
29,第29章 有机化学...,51284404341
30,第30章 药品,7872090753
31,第31章 肥料,5940410296
32,第32章 鞣料浸膏...,6719267952
33,第33章 精油及香...,5502830334
34,第34章 肥皂、有...,4839139572
35,第35章 蛋白类物...,3047569842
36,第36章 炸药；烟...,711852524
37,第37章 照相及电...,872657502
38,第38章 杂项化学...,17702662576
39,第39章 塑料及其...,88388226299
40,第40章 橡胶及其...,23624199787
41,第41章 生皮（毛...,704957605
42,第42章 皮革制品...,24719250438
43,第43章 毛皮、人...,471480981
44,第44章 木及木制...,10107554191
45,第45章 软木及软...,27543641
46,第46章 稻草、秸...,785535579
47,第47章 木浆及其...,200673359
48,第48章 纸及纸板...,18850904787
49,第49章 书籍、报...,3308439492
50,第50章 蚕丝,394122241
51,第51章 羊毛、动...,1128033619
52,第52章 棉花,6199081969
53,第53章 其他植物...,517482653
54,第54章 化学纤维...,17854985148
55,第55章 化学纤维...,8492708539
56,第56章 絮胎、毡...,4969901649
57,第57章 地毯及纺...,2638112369
58,第58章 特种机织...,3823173687
59,第59章 浸渍、涂...,5998836138
60,第60章 针织物及...,15689013066
61,第61章 针织或钩...,58117404099
62,第62章 非针织或...,45470193908
63,第63章 其他纺织...,21604402728
64,第64章 鞋靴、护...,32791361455
65,第65章 帽类及其...,3917970126
66,第66章 雨伞、阳...,2001597983
67,第67章 已加工羽...,6788106521
68,第68章 石料、石...,6824891239
69,第69章 陶瓷产品,11792328018
70,第70章 玻璃及其...,15685363282
71,第71章 天然或养...,18550444350
72,第72章 钢铁,39169508238
73,第73章 钢铁制品,60816032802
74,第74章 铜及其制...,17774276387
75,第75章 镍及其制...,1880998486
76,第76章 铝及其制...,25447457500
78,第78章 铅及其制...,58593180
79,第79章 锌及其制...,123327503
80,第80章 锡及其制...,365256908
81,第81章 其他贱金...,3319547351
82,第82章 贱金属工...,16064962876
83,第83章 贱金属杂...,16959541973
84,第84章 核反应堆...,353490309974
85,第85章 电机、电...,543923481376
86,第86章 铁道及电...,12801302964
87,第87章 车辆及其...,124626923379
88,第88章 航空器、...,3712143296
89,第89章 船舶及浮...,26331906661
90,第90章 光学、照...,44902531100
91,第91章 钟表及其...,3219903902
92,第92章 乐器及其...,1488909062
93,第93章 武器、弹...,155629905
94,第94章 家具；寝...,75204176338
95,第95章 玩具、游...,54344708315
96,第96章 杂项制品,19136757771
97,第97章 艺术品、...,352271984
98,第98章 特殊交易...,56652863777
99,跨境电商B2B简化申...,1325717081
