Commodity code,Commodity,Renminbi Yuan
1,Live animals,192207641.0
2,Meat and edible meat offal,500476886.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6711435107.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",322847355.0
5,"roducts of animal origin,not elsewhere specified or included",1545428485.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",206851855.0
7,Edible vegetables and certain roots and tubers,6360406264.0
8,Edible fruit and nuts; peel of citrus fruit or melons,3127424893.0
9,"Coffee, tea, maté and spices",2250448579.0
10,Cereals,865029134.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,464131043.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1102462312.0
13,"Lac; gums, resins and other vegetable saps and extracts",855416577.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,63548538.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,693710373.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",5374966331.0
17,Sugars and sugar confectionery,1140565785.0
18,Cocoa and cocoa preparations,205644105.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1343873321.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",4350486633.0
21,Miscellaneous edible preparations,2248946180.0
22,"Beverages, spirits and vinegar",1165848753.0
23,Residues and waste from the food industries; prepared animal fodder,1689532288.0
24,Tobacco and manufactured tobacco substitutes,811931795.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2016944960.0
26,"Ores, slag and ash",687080553.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",27840720606.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",9523609019.0
29,Organic chemicals,33849795394.0
30,Pharmaceutical products,5412679767.0
31,Fertilisers,5385703613.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,4606040332.0
33,Essential oils and resinoids; perfumery,3887278603.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2786962883.0
35,Albuminoidal substances; modified starches;,1964277796.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,123584731.0
37,Photographic or cinematographic goods,669818238.0
38,Miscellaneous chemical products,10455529035.0
39,Plastics and articles thereof,52273373734.0
40,Rubber and articles thereof,14191000871.0
41,Raw hides and skins (other than furskins) and leather,407231611.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",18455609327.0
43,Furskins and artificial fur; manufactures thereof,3503846313.0
44,Wood and articles of wood; wood charcoal,8545581713.0
45,Cork and articles of cork,17837276.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",911156405.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,69768368.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",14112603571.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2981487429.0
50,ilk,505445925.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1308094181.0
52,Cotton,7658484791.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,435791742.0
54,Man-made filaments; strip and the like of man-made textile materials,13981885227.0
55,Man-made staple fibres,7675938147.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",3680871170.0
57,Carpets and other textile floor coverings,1877176424.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,3087032896.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",4824639359.0
60,Knitted or crocheted fabrics,12474385560.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",54252959714.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",51526220950.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,17853434400.0
64,"Footwear, gaiters and the like; parts of such articles",33458354076.0
65,Headgear and parts thereof,3390092613.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1470229081.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,4951301626.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",6225589489.0
69,Geramic products,14750832526.0
70,Glass and glassware,10708869481.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",11280425179.0
72,Iron and steel,23553893652.0
73,Articles of iron or steel,43333802694.0
74,Copper and articles thereof,4370135399.0
75,Nickel and articles thereof,255663890.0
76,Aluminium and articles thereof,15745761542.0
78,Lead and articles thereof,53460686.0
79,Zinc and articles thereof,382967022.0
80,Tin and articles thereof,51116631.0
81,Other base metals; cermets; articles thereof,2034153201.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",10575739629.0
83,Miscellaneous articles of base metal,11939271383.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",250803908909.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",382548896585.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",6164993063.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",47168159648.0
88,"Aircraft, spacecraft, and parts thereof",1887944587.0
89,"Ships, boats and floating structures",11484756190.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",44588751334.0
91,Clocks and watches and parts thereof,2880687343.0
92,Musical instruments; parts and accessories of such articles,1105605653.0
93,Arms and ammunition; parts and accessories thereof,102408593.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",59295568633.0
95,"Toys, games and sports requisites;parts and accessories thereof",47650739608.0
96,Miscellaneous manufactured articles,11633018448.0
97,"Works of art, collectors' pieces and antiques",588146839.0
98,Commodities not classified accroding to kind,10170238892.0
