Commodity code,Commodity,Renminbi Yuan
1,Live animals,364261800.0
2,Meat and edible meat offal,515536561.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",7531391691.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",297181307.0
5,"roducts of animal origin,not elsewhere specified or included",925521228.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",175241965.0
7,Edible vegetables and certain roots and tubers,6330921597.0
8,Edible fruit and nuts; peel of citrus fruit or melons,2989855333.0
9,"Coffee, tea, maté and spices",1554854449.0
10,Cereals,119586773.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,271289573.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1223485444.0
13,"Lac; gums, resins and other vegetable saps and extracts",731862141.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,65741808.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,306305823.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",4721247812.0
17,Sugars and sugar confectionery,994514210.0
18,Cocoa and cocoa preparations,163814104.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",883573464.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",4058281987.0
21,Miscellaneous edible preparations,1745223102.0
22,"Beverages, spirits and vinegar",1303466327.0
23,Residues and waste from the food industries; prepared animal fodder,1669764416.0
24,Tobacco and manufactured tobacco substitutes,831744976.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",1542135844.0
26,"Ores, slag and ash",126171793.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",15924246159.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",6770156500.0
29,Organic chemicals,24098991489.0
30,Pharmaceutical products,3942481419.0
31,Fertilisers,3713440456.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,3407738551.0
33,Essential oils and resinoids; perfumery,2487453271.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",1833706999.0
35,Albuminoidal substances; modified starches;,1350705684.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,307030991.0
37,Photographic or cinematographic goods,593083441.0
38,Miscellaneous chemical products,7559470712.0
39,Plastics and articles thereof,35132779451.0
40,Rubber and articles thereof,11370404323.0
41,Raw hides and skins (other than furskins) and leather,349520553.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",15464913644.0
43,Furskins and artificial fur; manufactures thereof,2416658034.0
44,Wood and articles of wood; wood charcoal,7863842626.0
45,Cork and articles of cork,10534277.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",801837662.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,56635002.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",10210033085.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2429396626.0
50,ilk,545319702.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1234968969.0
52,Cotton,8246080918.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,343620493.0
54,Man-made filaments; strip and the like of man-made textile materials,9221778072.0
55,Man-made staple fibres,6951830703.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",2775143109.0
57,Carpets and other textile floor coverings,1388134575.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,2574671078.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",3818515269.0
60,Knitted or crocheted fabrics,8758739799.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",49877450867.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",47710334920.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,14255702750.0
64,"Footwear, gaiters and the like; parts of such articles",30148326871.0
65,Headgear and parts thereof,2852803259.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",1383146745.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,3238736489.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",5846035983.0
69,Geramic products,9468221881.0
70,Glass and glassware,8566519877.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",10183203979.0
72,Iron and steel,28341640040.0
73,Articles of iron or steel,28889090301.0
74,Copper and articles thereof,4455074690.0
75,Nickel and articles thereof,183764782.0
76,Aluminium and articles thereof,11905427158.0
78,Lead and articles thereof,21773672.0
79,Zinc and articles thereof,169751620.0
80,Tin and articles thereof,32310354.0
81,Other base metals; cermets; articles thereof,1400546803.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",7543522003.0
83,Miscellaneous articles of base metal,8684268856.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",187270064587.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",300176148187.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",3434961573.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",33906204390.0
88,"Aircraft, spacecraft, and parts thereof",1433498574.0
89,"Ships, boats and floating structures",12640776376.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",37406528645.0
91,Clocks and watches and parts thereof,2990126818.0
92,Musical instruments; parts and accessories of such articles,874923545.0
93,Arms and ammunition; parts and accessories thereof,85211203.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",48743085175.0
95,"Toys, games and sports requisites;parts and accessories thereof",28617877967.0
96,Miscellaneous manufactured articles,8532724175.0
97,"Works of art, collectors' pieces and antiques",109578321.0
98,Commodities not classified accroding to kind,2163783488.0
