商品编码,商品名称,人民币
1,第1章 活动物,231880436
2,第2章 肉及食用...,429312365
3,第3章 鱼、甲壳...,9213880316
4,第4章 乳品；蛋...,394448684
5,第5章 其他动物...,1337787017
6,第6章 活树及其...,310013545
7,第7章 食用蔬菜...,5329106639
8,第8章 食用水果...,3743920426
9,第9章 咖啡、茶...,2035119874
10,第10章 谷物,409268140
11,第11章 制粉工业...,405703572
12,第12章 含油子仁...,2156662942
13,第13章 虫胶；树...,952205403
14,第14章 编结用植...,79377399
15,第15章 动、植物...,591642785
16,第16章 肉、鱼、...,6631647859
17,第17章 糖及糖食,1134943383
18,第18章 可可及可...,286812908
19,第19章 谷物、粮...,1521957829
20,第20章 蔬菜、水...,4797352221
21,第21章 杂项食品,2205408796
22,第22章 饮料、酒...,924112396
23,第23章 食品工业...,1647402153
24,第24章 烟草、烟...,498728229
25,第25章 盐；硫磺...,2052607156
26,第26章 矿砂、矿...,544194149
27,第27章 矿物燃料...,25138882844
28,第28章 无机化学...,10776079853
29,第29章 有机化学...,35513103402
30,第30章 药品,4942609742
31,第31章 肥料,4245173912
32,第32章 鞣料浸膏...,4243934936
33,第33章 精油及香...,3371665956
34,第34章 肥皂、有...,2564393250
35,第35章 蛋白类物...,2010993922
36,第36章 炸药；烟...,481622317
37,第37章 照相及电...,608054815
38,第38章 杂项化学...,9905814939
39,第39章 塑料及其...,51380767938
40,第40章 橡胶及其...,12991853488
41,第41章 生皮（毛...,424876757
42,第42章 皮革制品...,19178334164
43,第43章 毛皮、人...,2389044805
44,第44章 木及木制...,8955857394
45,第45章 软木及软...,16235868
46,第46章 稻草、秸...,1235828321
47,第47章 木浆及其...,76217327
48,第48章 纸及纸板...,12491868585
49,第49章 书籍、报...,2297354661
50,第50章 蚕丝,526742244
51,第51章 羊毛、动...,1339630569
52,第52章 棉花,9506376830
53,第53章 其他植物...,1202175730
54,第54章 化学纤维...,15338279471
55,第55章 化学纤维...,8315824178
56,第56章 絮胎、毡...,3736131361
57,第57章 地毯及纺...,1727828148
58,第58章 特种机织...,3638579704
59,第59章 浸渍、涂...,5164739400
60,第60章 针织物及...,11549242169
61,第61章 针织或钩...,43195383158
62,第62章 非针织或...,43486384023
63,第63章 其他纺织...,18004855751
64,第64章 鞋靴、护...,35532695104
65,第65章 帽类及其...,2872232600
66,第66章 雨伞、阳...,2566907025
67,第67章 已加工羽...,4977624618
68,第68章 石料、石...,7173972405
69,第69章 陶瓷产品,16269334901
70,第70章 玻璃及其...,10972837875
71,第71章 天然或养...,11927022268
72,第72章 钢铁,26052978449
73,第73章 钢铁制品,43884215919
74,第74章 铜及其制...,4326602193
75,第75章 镍及其制...,197217892
76,第76章 铝及其制...,17194572053
78,第78章 铅及其制...,34801283
79,第79章 锌及其制...,135871900
80,第80章 锡及其制...,103132928
81,第81章 其他贱金...,2390199894
82,第82章 贱金属工...,10673100698
83,第83章 贱金属杂...,12947271883
84,第84章 核反应堆...,246399492083
85,第85章 电机、电...,382109048071
86,第86章 铁道及电...,6206784623
87,第87章 车辆及其...,45124487165
88,第88章 航空器、...,2006061043
89,第89章 船舶及浮...,19584840190
90,第90章 光学、照...,41463146362
91,第91章 钟表及其...,3113638533
92,第92章 乐器及其...,968755303
93,第93章 武器、弹...,79025457
94,第94章 家具；寝...,66573089364
95,第95章 玩具、游...,29329018275
96,第96章 杂项制品,11392919103
97,第97章 艺术品、...,207261637
98,第98章 特殊交易...,7304964154
