商品编码,商品名称,人民币
1,第1章 活动物,666018173
2,第2章 肉及食用...,781943187
3,第3章 鱼、甲壳...,8279771197
4,第4章 乳品；蛋...,404937958
5,第5章 其他动物...,1031513170
6,第6章 活树及其...,444774486
7,第7章 食用蔬菜...,6944396165
8,第8章 食用水果...,5063684208
9,第9章 咖啡、茶...,2480332332
10,第10章 谷物,660553905
11,第11章 制粉工业...,709637220
12,第12章 含油子仁...,2582378371
13,第13章 虫胶；树...,1691497680
14,第14章 编结用植...,169495133
15,动、植物或微生物油、...,1744823234
16,第16章 肉、鱼、...,6687255445
17,第17章 糖及糖食,1584677608
18,第18章 可可及可...,304608900
19,第19章 谷物、粮...,1568048720
20,第20章 蔬菜、水...,6907681001
21,第21章 杂项食品,4169741052
22,第22章 饮料、酒...,1354854148
23,第23章 食品工业...,2052759583
24,第24章 烟草、烟...,4976783747
25,第25章 盐；硫磺...,2693085475
26,第26章 矿砂、矿...,1986419145
27,第27章 矿物燃料...,51982500241
28,第28章 无机化学...,23783987172
29,第29章 有机化学...,49779295413
30,第30章 药品,6997983815
31,第31章 肥料,6750464910
32,第32章 鞣料浸膏...,5592469128
33,第33章 精油及香...,4138379113
34,第34章 肥皂、有...,3806682059
35,第35章 蛋白类物...,2747782596
36,第36章 炸药；烟...,578473058
37,第37章 照相及电...,737129586
38,第38章 杂项化学...,21348706492
39,第39章 塑料及其...,79699691113
40,第40章 橡胶及其...,18280569739
41,第41章 生皮（毛...,479283550
42,第42章 皮革制品...,23868201918
43,第43章 毛皮、人...,1488092160
44,第44章 木及木制...,10043375947
45,第45章 软木及软...,23428412
46,第46章 稻草、秸...,1173478156
47,第47章 木浆及其...,231287145
48,第48章 纸及纸板...,17995507205
49,第49章 书籍、报...,2292510809
50,第50章 蚕丝,468935886
51,第51章 羊毛、动...,1436691438
52,第52章 棉花,6278855376
53,第53章 其他植物...,1408097691
54,第54章 化学纤维...,16016609697
55,第55章 化学纤维...,7381634922
56,第56章 絮胎、毡...,4390398730
57,第57章 地毯及纺...,2172560011
58,第58章 特种机织...,3470387575
59,第59章 浸渍、涂...,5460297297
60,第60章 针织物及...,11352456820
61,第61章 针织或钩...,49471952660
62,第62章 非针织或...,43281878030
63,第63章 其他纺织...,18627749966
64,第64章 鞋靴、护...,38982717705
65,第65章 帽类及其...,3865977920
66,第66章 雨伞、阳...,2213947252
67,第67章 已加工羽...,6489054072
68,第68章 石料、石...,11123359802
69,第69章 陶瓷产品,20414929971
70,第70章 玻璃及其...,16665473281
71,第71章 天然或养...,24560224850
72,第72章 钢铁,37519162829
73,第73章 钢铁制品,62592645186
74,第74章 铜及其制...,4558964599
75,第75章 镍及其制...,784326294
76,第76章 铝及其制...,20408197806
78,第78章 铅及其制...,286137565
79,第79章 锌及其制...,107262494
80,第80章 锡及其制...,166858243
81,第81章 其他贱金...,3233176867
82,第82章 贱金属工...,14732155662
83,第83章 贱金属杂...,17519290645
84,第84章 核反应堆...,306034394920
85,第85章 电机、电...,574557771367
86,第86章 铁道及电...,8437407733
87,第87章 车辆及其...,91646654556
88,第88章 航空器、...,4140895308
89,第89章 船舶及浮...,18120127303
90,第90章 光学、照...,44562637949
91,第91章 钟表及其...,3045585993
92,第92章 乐器及其...,1198593103
93,第93章 武器、弹...,132915233
94,第94章 家具；寝...,76710815940
95,第95章 玩具、游...,52584034730
96,第96章 杂项制品,16374465810
97,第97章 艺术品、...,618365674
98,第98章 特殊交易...,33361366078
99,跨境电商B2B简化申...,5332336841
