商品编码,商品名称,美元
1,第1章 活动物,52175319
2,第2章 肉及食用...,83837660
3,第3章 鱼、甲壳...,1094368772
4,第4章 乳品；蛋...,57599471
5,第5章 其他动物...,159924435
6,第6章 活树及其...,45746624
7,第7章 食用蔬菜...,922990679
8,第8章 食用水果...,632230214
9,第9章 咖啡、茶...,320536347
10,第10章 谷物,113750084
11,第11章 制粉工业...,97085779
12,第12章 含油子仁...,333089388
13,第13章 虫胶；树...,234970179
14,第14章 编结用植...,21768261
15,动、植物或微生物油、...,256818154
16,第16章 肉、鱼、...,935118567
17,第17章 糖及糖食,219043487
18,第18章 可可及可...,45149361
19,第19章 谷物、粮...,212187278
20,第20章 蔬菜、水...,917485435
21,第21章 杂项食品,584059950
22,第22章 饮料、酒...,233013828
23,第23章 食品工业...,284029860
24,第24章 烟草、烟...,708153478
25,第25章 盐；硫磺...,371208197
26,第26章 矿砂、矿...,270963740
27,第27章 矿物燃料...,6547536399
28,第28章 无机化学...,3186928915
29,第29章 有机化学...,6548684918
30,第30章 药品,1062896085
31,第31章 肥料,921146445
32,第32章 鞣料浸膏...,715182099
33,第33章 精油及香...,601342947
34,第34章 肥皂、有...,586321243
35,第35章 蛋白类物...,402981586
36,第36章 炸药；烟...,69317234
37,第37章 照相及电...,116896565
38,第38章 杂项化学...,3134809298
39,第39章 塑料及其...,11402800705
40,第40章 橡胶及其...,2354128669
41,第41章 生皮（毛...,71100766
42,第42章 皮革制品...,3218655209
43,第43章 毛皮、人...,248107915
44,第44章 木及木制...,1332803400
45,第45章 软木及软...,2422347
46,第46章 稻草、秸...,127764560
47,第47章 木浆及其...,22908108
48,第48章 纸及纸板...,2730598710
49,第49章 书籍、报...,305261562
50,第50章 蚕丝,72746209
51,第51章 羊毛、动...,175105441
52,第52章 棉花,911930958
53,第53章 其他植物...,196789890
54,第54章 化学纤维...,2372322253
55,第55章 化学纤维...,1067897826
56,第56章 絮胎、毡...,631756400
57,第57章 地毯及纺...,317609900
58,第58章 特种机织...,492452974
59,第59章 浸渍、涂...,770648958
60,第60章 针织物及...,1678611230
61,第61章 针织或钩...,6687212074
62,第62章 非针织或...,5611519751
63,第63章 其他纺织...,2776032838
64,第64章 鞋靴、护...,5084330405
65,第65章 帽类及其...,541223819
66,第66章 雨伞、阳...,321150501
67,第67章 已加工羽...,951716705
68,第68章 石料、石...,1504526462
69,第69章 陶瓷产品,2911282116
70,第70章 玻璃及其...,2230623384
71,第71章 天然或养...,3307958259
72,第72章 钢铁,5377318813
73,第73章 钢铁制品,9137575528
74,第74章 铜及其制...,676160564
75,第75章 镍及其制...,74256833
76,第76章 铝及其制...,2937765588
78,第78章 铅及其制...,13667041
79,第79章 锌及其制...,20029020
80,第80章 锡及其制...,22417836
81,第81章 其他贱金...,448291309
82,第82章 贱金属工...,2012738983
83,第83章 贱金属杂...,2426514281
84,第84章 核反应堆...,44106841262
85,第85章 电机、电...,77085831092
86,第86章 铁道及电...,1036536151
87,第87章 车辆及其...,14964378696
88,第88章 航空器、...,409028286
89,第89章 船舶及浮...,2202002902
90,第90章 光学、照...,6123234034
91,第91章 钟表及其...,428619925
92,第92章 乐器及其...,169158364
93,第93章 武器、弹...,21299435
94,第94章 家具；寝...,10632295807
95,第95章 玩具、游...,7354627929
96,第96章 杂项制品,2346315514
97,第97章 艺术品、...,117845164
98,第98章 特殊交易...,4729184400
99,跨境电商B2B简化申...,724305446
