商品编码,商品名称,美元
1,第1章 活动物,55439726
2,第2章 肉及食用...,82431329
3,第3章 鱼、甲壳...,1108359751
4,第4章 乳品;蛋...,51038897
5,第5章 其他动物...,138100066
6,第6章 活树及其...,22338977
7,第7章 食用蔬菜...,758174570
8,第8章 食用水果...,784644547
9,第9章 咖啡、茶...,215168575
10,第10章 谷物,28552249
11,第11章 制粉工业...,49033303
12,第12章 含油子仁...,210030667
13,第13章 虫胶;树...,102229650
14,第14章 编结用植...,11636205
15,第15章 动、植物...,59973350
16,第16章 肉、鱼、...,651461131
17,第17章 糖及糖食,131310648
18,第18章 可可及可...,42242965
19,第19章 谷物、粮...,124649761
20,第20章 蔬菜、水...,618053941
21,第21章 杂项食品,259226413
22,第22章 饮料、酒...,126827480
23,第23章 食品工业...,198860916
24,第24章 烟草、烟...,95935950
25,第25章 盐;硫磺...,262602213
26,第26章 矿砂、矿...,15219278
27,第27章 矿物燃料...,2110104203
28,第28章 无机化学...,1021665861
29,第29章 有机化学...,3237286724
30,第30章 药品,546099899
31,第31章 肥料,774856756
32,第32章 鞣料浸膏...,485353006
33,第33章 精油及香...,395403690
34,第34章 肥皂、有...,268128196
35,第35章 蛋白类物...,210858362
36,第36章 炸药;烟...,120088232
37,第37章 照相及电...,94570686
38,第38章 杂项化学...,1003755623
39,第39章 塑料及其...,5351329076
40,第40章 橡胶及其...,1564314496
41,第41章 生皮（毛...,60717571
42,第42章 皮革制品...,2484941227
43,第43章 毛皮、人...,319542054
44,第44章 木及木制...,1158177720
45,第45章 软木及软...,1570034
46,第46章 稻草、秸...,140066562
47,第47章 木浆及其...,8824009
48,第48章 纸及纸板...,1662020620
49,第49章 书籍、报...,321756161
50,第50章 蚕丝,94418359
51,第51章 羊毛、动...,170462541
52,第52章 棉花,1491250203
53,第53章 其他植物...,156785270
54,第54章 化学纤维...,1365118685
55,第55章 化学纤维...,1045831028
56,第56章 絮胎、毡...,390093124
57,第57章 地毯及纺...,217895669
58,第58章 特种机织...,360368304
59,第58章 浸渍、涂...,581882447
60,第60章 针织物及...,1177112915
61,第61章 针织或钩...,7170801587
62,第62章 非针织或...,6248165196
63,第63章 其他纺织...,2282110766
64,第64章 鞋靴、护...,3765990356
65,第65章 帽类及其...,367288799
66,第66章 雨伞、阳...,193031960
67,第67章 已加工羽...,469867583
68,第68章 石料、石...,1109828508
69,第69章 陶瓷产品,2443560014
70,第70章 玻璃及其...,1269264810
71,第71章 天然或养...,2216747338
72,第72章 钢铁,3499656630
73,第73章 钢铁制品,4944934842
74,第74章 铜及其制...,363413322
75,第75章 镍及其制...,60777069
76,第76章 铝及其制...,1689492495
78,第78章 铅及其制...,8730429
79,第79章 锌及其制...,30263633
80,第80章 锡及其制...,3461431
81,第81章 其他贱金...,189701995
82,第82章 贱金属工...,1194874489
83,第83章 贱金属杂...,1470699456
84,第84章 核反应堆...,29550002226
85,第85章 电机、电...,56256835267
86,第86章 铁道及电...,841716338
87,第87章 车辆及其...,4811330408
88,第88章 航空器、...,229276300
89,第89章 船舶及浮...,2237453126
90,第90章 光学、照...,6094767408
91,第91章 钟表及其...,511806445
92,第92章 乐器及其...,156079113
93,第93章 武器、弹...,13761782
94,第94章 家具;寝...,8064662195
95,第95章 玩具、游...,4513941815
96,第96章 杂项制品,1195832036
97,第97章 艺术品、...,60211976
98,第98章 特殊交易...,62492012
